Cuenta_ID,Transaccion_ID,Código_Alerta,Descripción,Fecha_Alerta
1525,1726,A101,Sospecha de fraude,2022-04-16
104,3879,C303,Intento de phishing,2022-05-29
698,4537,A101,Sospecha de fraude,2021-02-17
199,389,C303,Sospecha de fraude,2020-03-09
2611,4819,A101,Intento de phishing,2020-06-10
2574,1317,A101,Intento de phishing,2021-03-28
944,1792,C303,Sospecha de fraude,2021-10-22
2887,723,A101,Sospecha de fraude,2021-08-07
2510,4049,C303,Intento de phishing,2023-06-16
2944,3311,A101,Sospecha de fraude,2022-08-05
2725,3139,C303,Sospecha de fraude,2022-09-07
1597,3885,A101,Intento de phishing,2023-12-05
354,807,A101,Sospecha de fraude,2021-02-08
2603,894,A101,Intento de phishing,2020-08-06
2262,3086,A101,Sospecha de fraude,2020-08-30
2662,139,B202,Intento de phishing,2022-08-22
1674,3465,C303,Sospecha de fraude,2023-11-21
1413,4850,B202,Intento de phishing,2021-05-08
1923,1508,C303,Sospecha de fraude,2020-08-27
118,2264,B202,Sospecha de fraude,2022-11-24
2405,1771,C303,Sospecha de fraude,2021-08-31
745,443,A101,Sospecha de fraude,2020-08-28
1452,3801,C303,Sospecha de fraude,2022-03-02
2791,38,C303,Sospecha de fraude,2022-03-18
2062,852,A101,Intento de phishing,2021-07-04
1779,4094,A101,Sospecha de fraude,2022-11-07
2989,3167,A101,Intento de phishing,2020-12-05
2236,1527,A101,Intento de phishing,2020-01-15
1173,1423,B202,Intento de phishing,2022-03-02
318,78,A101,Sospecha de fraude,2023-05-20
2156,4855,A101,Sospecha de fraude,2020-07-27
247,4318,B202,Sospecha de fraude,2022-01-29
2026,4208,A101,Intento de phishing,2022-08-09
1976,467,C303,Sospecha de fraude,2021-06-13
1240,1562,B202,Intento de phishing,2022-03-01
2007,3168,A101,Sospecha de fraude,2020-02-04
1715,4317,C303,Intento de phishing,2020-12-16
1428,3321,A101,Intento de phishing,2020-02-17
2964,2007,A101,Sospecha de fraude,2021-06-03
2600,829,C303,Sospecha de fraude,2021-10-06
1636,4059,C303,Intento de phishing,2020-08-24
1179,4479,B202,Intento de phishing,2023-07-26
1039,469,A101,Intento de phishing,2023-11-20
2662,3197,A101,Sospecha de fraude,2022-02-24
2194,4168,C303,Sospecha de fraude,2022-01-21
2075,554,C303,Sospecha de fraude,2023-07-14
1218,2892,C303,Sospecha de fraude,2021-03-19
2433,1060,B202,Intento de phishing,2020-05-30
1864,388,C303,Sospecha de fraude,2021-01-27
1400,1744,C303,Intento de phishing,2022-05-18
1907,156,A101,Intento de phishing,2022-06-16
711,614,A101,Intento de phishing,2021-07-06
1279,354,C303,Sospecha de fraude,2020-10-07
949,2563,C303,Intento de phishing,2020-01-03
250,2954,B202,Sospecha de fraude,2020-11-06
15,3670,C303,Intento de phishing,2020-12-21
525,2383,A101,Sospecha de fraude,2020-09-09
2760,4731,C303,Intento de phishing,2021-04-03
1227,3965,C303,Intento de phishing,2021-07-20
1428,2040,A101,Sospecha de fraude,2020-03-16
1969,2936,C303,Intento de phishing,2021-04-01
1307,1371,B202,Intento de phishing,2022-09-11
1826,2680,A101,Intento de phishing,2022-07-02
270,2246,C303,Intento de phishing,2023-01-24
781,611,C303,Sospecha de fraude,2021-01-06
1595,1561,B202,Intento de phishing,2023-03-08
313,611,B202,Sospecha de fraude,2020-02-21
1263,3,C303,Intento de phishing,2021-04-20
2565,1803,B202,Intento de phishing,2021-01-08
332,1785,C303,Intento de phishing,2021-11-30
2727,2630,C303,Intento de phishing,2021-01-22
1119,1305,C303,Sospecha de fraude,2020-11-28
2674,2846,B202,Sospecha de fraude,2022-03-23
2447,1103,B202,Intento de phishing,2023-12-28
925,3918,B202,Intento de phishing,2023-10-18
805,1313,A101,Intento de phishing,2020-03-11
467,1384,B202,Intento de phishing,2022-11-20
2341,4924,A101,Sospecha de fraude,2022-03-16
2769,3107,A101,Sospecha de fraude,2021-10-27
852,3029,C303,Sospecha de fraude,2023-06-03
1816,4857,B202,Sospecha de fraude,2022-09-27
928,2094,C303,Intento de phishing,2020-12-13
724,3479,A101,Sospecha de fraude,2022-07-04
2744,3037,A101,Intento de phishing,2020-04-09
2556,2980,B202,Sospecha de fraude,2023-11-09
2954,3296,C303,Intento de phishing,2020-12-27
2395,1403,A101,Sospecha de fraude,2020-06-24
1819,1403,B202,Intento de phishing,2023-07-29
700,2803,C303,Sospecha de fraude,2023-04-03
1469,2153,C303,Sospecha de fraude,2023-08-19
226,2979,B202,Intento de phishing,2021-10-15
520,1886,C303,Intento de phishing,2020-02-04
2943,3629,B202,Sospecha de fraude,2022-06-08
903,523,B202,Intento de phishing,2022-10-20
1646,2154,B202,Sospecha de fraude,2023-08-10
505,1783,C303,Sospecha de fraude,2020-05-10
2668,2132,A101,Intento de phishing,2021-05-20
1382,2868,B202,Intento de phishing,2022-01-12
459,1798,B202,Intento de phishing,2022-09-08
990,4134,C303,Intento de phishing,2022-12-16
286,4973,A101,Intento de phishing,2020-07-10
218,2836,A101,Sospecha de fraude,2021-08-06
1659,2732,C303,Intento de phishing,2021-03-01
606,1908,B202,Sospecha de fraude,2023-11-01
2323,2851,C303,Sospecha de fraude,2021-07-06
560,279,B202,Sospecha de fraude,2022-04-12
1341,2619,C303,Intento de phishing,2022-12-09
2003,4548,A101,Sospecha de fraude,2023-11-27
969,3025,B202,Sospecha de fraude,2023-04-19
1989,4001,B202,Intento de phishing,2021-05-16
2357,1196,C303,Intento de phishing,2020-05-03
1014,3644,B202,Sospecha de fraude,2022-08-09
640,564,A101,Intento de phishing,2023-02-24
1247,2930,B202,Sospecha de fraude,2020-10-03
1935,2038,A101,Sospecha de fraude,2023-10-14
1517,809,A101,Sospecha de fraude,2022-05-13
648,108,A101,Intento de phishing,2022-08-20
525,2872,B202,Sospecha de fraude,2022-06-01
177,927,C303,Intento de phishing,2022-08-03
1614,2096,C303,Intento de phishing,2020-04-21
611,4091,B202,Sospecha de fraude,2020-07-20
1189,234,C303,Intento de phishing,2022-03-09
1528,4465,C303,Intento de phishing,2023-07-19
2310,220,C303,Intento de phishing,2023-05-05
1248,1743,C303,Intento de phishing,2021-08-24
2958,4292,A101,Sospecha de fraude,2020-07-25
2871,658,A101,Intento de phishing,2023-07-02
773,776,A101,Intento de phishing,2021-04-13
1084,1935,C303,Intento de phishing,2022-02-14
89,4220,A101,Intento de phishing,2023-10-27
589,288,C303,Intento de phishing,2022-05-27
1498,1402,C303,Sospecha de fraude,2022-09-04
867,4840,B202,Intento de phishing,2022-12-17
1160,2436,B202,Sospecha de fraude,2023-06-10
883,4220,B202,Sospecha de fraude,2020-08-09
2369,2908,B202,Intento de phishing,2020-08-09
213,175,B202,Sospecha de fraude,2021-01-19
2705,1535,B202,Intento de phishing,2023-10-20
1956,382,A101,Intento de phishing,2020-05-17
2521,4602,B202,Sospecha de fraude,2023-09-21
2710,3671,C303,Sospecha de fraude,2023-03-27
1278,1087,A101,Sospecha de fraude,2023-12-11
1052,3372,A101,Sospecha de fraude,2021-11-14
844,1783,A101,Intento de phishing,2022-06-19
1420,950,C303,Intento de phishing,2023-02-15
1011,4177,B202,Intento de phishing,2022-10-24
1851,1479,C303,Sospecha de fraude,2020-06-30
1820,3729,C303,Intento de phishing,2022-06-24
740,862,B202,Sospecha de fraude,2023-12-02
1391,127,A101,Intento de phishing,2023-09-19
2144,1845,B202,Sospecha de fraude,2020-12-18
1388,1493,B202,Intento de phishing,2022-02-13
2336,2688,C303,Intento de phishing,2023-03-31
2730,2801,C303,Sospecha de fraude,2020-12-29
897,471,C303,Intento de phishing,2020-02-21
1720,2606,C303,Sospecha de fraude,2021-05-03
1663,2531,B202,Sospecha de fraude,2021-01-02
933,4832,A101,Sospecha de fraude,2021-09-19
645,4327,C303,Intento de phishing,2022-11-18
842,3523,A101,Intento de phishing,2022-06-25
2943,3418,B202,Intento de phishing,2021-11-15
1964,2562,B202,Intento de phishing,2022-01-06
1358,3146,B202,Intento de phishing,2020-10-09
2348,3979,C303,Intento de phishing,2022-12-19
1716,4781,A101,Sospecha de fraude,2023-12-15
2474,2820,B202,Intento de phishing,2021-06-16
2507,4315,B202,Sospecha de fraude,2023-09-21
408,795,B202,Intento de phishing,2023-03-04
21,269,C303,Sospecha de fraude,2020-07-21
792,2819,C303,Sospecha de fraude,2020-02-24
120,2946,A101,Sospecha de fraude,2022-06-05
2535,4168,B202,Sospecha de fraude,2023-02-24
2679,1393,C303,Sospecha de fraude,2022-05-29
1793,3590,B202,Sospecha de fraude,2022-06-21
1915,3163,C303,Intento de phishing,2023-02-04
481,4803,B202,Sospecha de fraude,2023-08-15
2248,889,B202,Intento de phishing,2020-10-08
865,3818,C303,Intento de phishing,2023-03-12
102,913,A101,Intento de phishing,2022-04-20
2631,3788,A101,Sospecha de fraude,2023-10-19
2614,240,C303,Sospecha de fraude,2022-06-19
2650,2915,A101,Sospecha de fraude,2023-09-13
1819,1625,C303,Sospecha de fraude,2022-08-16
1885,3085,B202,Sospecha de fraude,2022-03-19
933,997,B202,Sospecha de fraude,2020-04-02
336,1695,C303,Intento de phishing,2020-04-16
905,3992,B202,Intento de phishing,2020-08-17
1477,1754,B202,Intento de phishing,2020-12-19
1874,1029,C303,Intento de phishing,2021-01-28
2101,1667,B202,Sospecha de fraude,2023-08-22
1022,3848,B202,Sospecha de fraude,2021-08-21
528,4664,A101,Intento de phishing,2021-02-17
1668,2688,C303,Sospecha de fraude,2020-03-10
1489,2982,A101,Intento de phishing,2022-07-21
1866,3401,B202,Sospecha de fraude,2020-11-24
212,4056,A101,Sospecha de fraude,2023-09-23
1300,2801,C303,Intento de phishing,2020-08-20
2608,2153,C303,Intento de phishing,2021-10-15
69,4116,B202,Sospecha de fraude,2023-12-26
794,488,B202,Sospecha de fraude,2021-05-23
517,3374,A101,Intento de phishing,2022-11-07
1742,681,B202,Sospecha de fraude,2021-01-03
1163,1019,C303,Intento de phishing,2023-05-08
1805,2045,C303,Intento de phishing,2021-08-07
1791,3298,A101,Intento de phishing,2020-06-29
1132,4577,A101,Sospecha de fraude,2021-12-06
1331,4349,A101,Sospecha de fraude,2022-05-12
2564,1001,A101,Intento de phishing,2021-04-30
281,3635,C303,Sospecha de fraude,2020-03-11
120,1499,C303,Sospecha de fraude,2023-01-02
568,3061,B202,Sospecha de fraude,2020-11-14
2499,2105,A101,Sospecha de fraude,2022-07-21
1793,2501,B202,Sospecha de fraude,2021-11-13
2304,3278,B202,Intento de phishing,2022-04-22
2331,2762,A101,Intento de phishing,2020-10-16
2388,4838,C303,Sospecha de fraude,2020-11-07
2649,4688,B202,Intento de phishing,2021-03-28
2242,4326,C303,Intento de phishing,2023-08-23
1095,1699,B202,Sospecha de fraude,2021-12-06
1251,1297,C303,Sospecha de fraude,2023-04-19
1847,1187,B202,Intento de phishing,2020-10-07
1923,2729,C303,Sospecha de fraude,2020-01-10
2945,116,A101,Intento de phishing,2020-10-18
1031,851,B202,Intento de phishing,2023-11-01
1950,618,C303,Sospecha de fraude,2022-12-07
2299,4367,A101,Sospecha de fraude,2021-08-22
556,1913,C303,Intento de phishing,2021-12-30
2292,472,B202,Sospecha de fraude,2023-07-19
1192,1802,C303,Sospecha de fraude,2023-10-18
2344,115,C303,Intento de phishing,2023-09-18
2539,2375,B202,Intento de phishing,2023-05-31
902,4142,A101,Sospecha de fraude,2021-03-01
2039,4183,A101,Sospecha de fraude,2020-12-23
1923,1620,A101,Sospecha de fraude,2020-08-18
1346,1198,B202,Sospecha de fraude,2023-11-07
1747,2593,A101,Intento de phishing,2023-09-21
2793,790,A101,Intento de phishing,2023-09-28
2294,1220,C303,Intento de phishing,2023-06-20
642,3519,C303,Intento de phishing,2022-09-08
1668,695,C303,Sospecha de fraude,2021-06-24
2569,4640,B202,Intento de phishing,2020-09-23
1568,3309,A101,Intento de phishing,2021-03-15
2022,543,A101,Intento de phishing,2021-03-31
2570,3147,B202,Intento de phishing,2020-11-24
1462,1820,A101,Intento de phishing,2021-04-28
2826,1151,C303,Sospecha de fraude,2022-02-14
2469,3110,B202,Intento de phishing,2023-10-21
2288,2281,A101,Intento de phishing,2021-05-27
704,2539,C303,Intento de phishing,2022-01-23
2045,3059,B202,Intento de phishing,2023-01-02
1156,4892,A101,Intento de phishing,2021-11-11
217,1620,B202,Intento de phishing,2021-08-05
475,1844,B202,Sospecha de fraude,2021-07-02
1171,2229,C303,Sospecha de fraude,2020-05-22
1191,2979,C303,Intento de phishing,2020-11-30
1379,3133,A101,Sospecha de fraude,2021-10-10
2999,3139,A101,Sospecha de fraude,2020-03-02
2949,4514,B202,Intento de phishing,2021-07-16
2466,4657,A101,Intento de phishing,2023-02-04
2616,358,A101,Sospecha de fraude,2022-07-12
1008,3862,C303,Sospecha de fraude,2021-10-29
2727,725,A101,Intento de phishing,2021-06-04
2822,2301,C303,Intento de phishing,2021-02-14
2165,2651,B202,Sospecha de fraude,2021-11-23
1606,3628,A101,Intento de phishing,2020-12-06
475,2147,B202,Intento de phishing,2023-03-15
353,3265,C303,Sospecha de fraude,2020-05-16
2134,1463,C303,Intento de phishing,2023-11-06
1994,4644,B202,Intento de phishing,2021-11-21
1550,3700,A101,Sospecha de fraude,2020-11-17
2309,3782,B202,Intento de phishing,2023-02-18
316,3455,B202,Intento de phishing,2023-10-07
521,4273,C303,Intento de phishing,2021-06-28
2431,345,B202,Sospecha de fraude,2022-02-04
1891,4810,B202,Sospecha de fraude,2020-03-28
2444,2638,A101,Sospecha de fraude,2020-06-12
595,4592,A101,Sospecha de fraude,2021-01-26
2231,3006,C303,Sospecha de fraude,2023-05-25
86,3957,B202,Intento de phishing,2023-08-14
2677,1849,C303,Sospecha de fraude,2023-10-09
578,290,C303,Sospecha de fraude,2022-08-21
361,4652,B202,Sospecha de fraude,2021-03-05
599,852,C303,Sospecha de fraude,2021-07-04
1254,1711,B202,Intento de phishing,2021-09-18
1647,152,A101,Sospecha de fraude,2021-01-16
1431,2502,B202,Intento de phishing,2020-12-03
2865,3130,B202,Intento de phishing,2023-10-05
2213,2514,C303,Sospecha de fraude,2020-08-13
626,3400,B202,Sospecha de fraude,2023-09-22
2745,2442,C303,Sospecha de fraude,2021-11-06
1012,1937,B202,Intento de phishing,2021-09-05
2530,1160,A101,Sospecha de fraude,2022-08-23
320,2559,A101,Intento de phishing,2020-10-21
276,2130,A101,Sospecha de fraude,2023-10-23
1528,3579,B202,Intento de phishing,2021-07-28
113,461,C303,Intento de phishing,2023-06-11
820,1631,C303,Sospecha de fraude,2023-11-18
1174,4558,B202,Intento de phishing,2021-07-25
2967,3005,C303,Sospecha de fraude,2020-09-02
1400,282,B202,Sospecha de fraude,2023-02-02
972,1943,B202,Intento de phishing,2023-08-31
1549,1998,C303,Sospecha de fraude,2020-08-12
932,3298,A101,Intento de phishing,2021-08-29
1504,3561,B202,Sospecha de fraude,2022-01-22
1314,649,A101,Intento de phishing,2023-09-25
1410,2732,A101,Sospecha de fraude,2020-07-06
1041,892,C303,Intento de phishing,2023-05-15
388,646,B202,Sospecha de fraude,2022-11-12
2020,968,A101,Intento de phishing,2021-04-17
905,2649,A101,Sospecha de fraude,2023-04-30
2758,2640,C303,Sospecha de fraude,2021-06-06
2613,576,C303,Intento de phishing,2020-01-03
2697,1078,B202,Intento de phishing,2020-05-04
2494,3339,B202,Intento de phishing,2022-10-07
917,1336,B202,Intento de phishing,2020-04-11
2842,2513,A101,Intento de phishing,2020-04-06
1773,3512,C303,Intento de phishing,2023-12-24
2211,1542,A101,Intento de phishing,2020-07-15
2241,3452,B202,Sospecha de fraude,2021-03-30
1304,1968,A101,Sospecha de fraude,2023-10-29
1237,2081,C303,Sospecha de fraude,2020-05-28
2096,2995,A101,Intento de phishing,2022-07-09
496,600,C303,Intento de phishing,2023-08-25
97,3285,A101,Intento de phishing,2020-11-12
1826,3012,B202,Sospecha de fraude,2023-04-26
2384,961,B202,Intento de phishing,2022-10-05
1146,3942,A101,Sospecha de fraude,2023-10-17
1403,2567,B202,Intento de phishing,2023-08-31
1649,3651,A101,Intento de phishing,2020-09-13
2573,1771,A101,Sospecha de fraude,2020-02-12
2618,4664,B202,Sospecha de fraude,2023-05-14
583,1696,A101,Intento de phishing,2020-12-13
1699,3491,B202,Intento de phishing,2020-02-17
1978,2581,A101,Intento de phishing,2021-05-04
2,2669,A101,Sospecha de fraude,2020-09-02
468,2282,C303,Sospecha de fraude,2023-05-12
2053,2634,C303,Sospecha de fraude,2023-06-03
2101,2832,B202,Sospecha de fraude,2021-07-31
2035,2597,C303,Intento de phishing,2022-01-04
1888,3181,C303,Sospecha de fraude,2022-06-06
1686,4850,C303,Sospecha de fraude,2023-08-05
882,3170,A101,Intento de phishing,2021-06-18
360,3356,B202,Intento de phishing,2022-05-26
2280,4508,A101,Intento de phishing,2023-07-01
1184,19,C303,Intento de phishing,2021-04-08
1720,4443,A101,Intento de phishing,2021-03-17
2782,1369,A101,Sospecha de fraude,2023-02-06
1943,856,B202,Intento de phishing,2023-12-03
2973,1903,C303,Sospecha de fraude,2022-10-12
1889,3198,B202,Sospecha de fraude,2022-05-18
742,111,A101,Sospecha de fraude,2021-07-18
106,3157,C303,Intento de phishing,2022-12-14
1350,2503,C303,Intento de phishing,2021-06-21
2411,1101,A101,Intento de phishing,2020-11-15
1672,4764,C303,Intento de phishing,2020-03-10
1281,599,B202,Intento de phishing,2020-09-12
1650,3410,A101,Intento de phishing,2020-03-14
2695,1044,A101,Intento de phishing,2021-09-03
2225,1181,C303,Intento de phishing,2021-02-03
19,17,B202,Intento de phishing,2020-06-26
631,2760,C303,Sospecha de fraude,2021-07-25
793,4910,A101,Sospecha de fraude,2020-12-06
883,2567,B202,Intento de phishing,2023-02-24
2292,1411,C303,Sospecha de fraude,2023-01-12
2471,3333,B202,Intento de phishing,2020-05-03
2885,3471,A101,Intento de phishing,2023-03-04
262,4547,C303,Intento de phishing,2022-06-14
1547,2221,C303,Sospecha de fraude,2023-01-17
597,3389,C303,Sospecha de fraude,2022-01-24
2514,3097,A101,Sospecha de fraude,2022-10-08
557,3466,A101,Intento de phishing,2020-01-27
949,1495,A101,Intento de phishing,2021-12-23
426,4247,B202,Sospecha de fraude,2021-12-28
2705,4693,B202,Intento de phishing,2023-08-31
1033,45,B202,Intento de phishing,2021-05-06
1742,3947,B202,Sospecha de fraude,2023-04-29
1730,4433,A101,Intento de phishing,2021-11-30
531,3269,B202,Intento de phishing,2021-04-05
1238,3933,C303,Intento de phishing,2022-12-14
863,4573,A101,Sospecha de fraude,2022-03-20
1457,1650,B202,Sospecha de fraude,2022-04-10
390,1483,C303,Intento de phishing,2022-12-05
935,2683,A101,Intento de phishing,2023-10-01
1382,1067,C303,Sospecha de fraude,2020-05-27
256,195,B202,Intento de phishing,2023-08-06
2582,2739,B202,Intento de phishing,2023-02-17
2419,2423,A101,Sospecha de fraude,2023-01-22
1983,1274,A101,Intento de phishing,2023-02-24
1223,3485,C303,Intento de phishing,2023-07-24
652,990,A101,Intento de phishing,2022-04-28
1711,17,C303,Sospecha de fraude,2022-12-19
2359,2285,A101,Intento de phishing,2023-01-26
1188,1086,A101,Intento de phishing,2023-06-28
2668,1090,C303,Intento de phishing,2023-11-17
2818,2434,C303,Intento de phishing,2021-08-14
2611,2591,B202,Sospecha de fraude,2020-06-08
845,2286,C303,Intento de phishing,2021-07-25
1589,730,B202,Sospecha de fraude,2020-01-27
412,4214,B202,Sospecha de fraude,2023-02-19
1940,4233,B202,Intento de phishing,2023-05-11
169,3742,C303,Sospecha de fraude,2022-06-26
8,3570,C303,Sospecha de fraude,2022-04-18
611,1829,C303,Intento de phishing,2023-04-22
2761,4504,C303,Intento de phishing,2022-03-25
203,1175,A101,Sospecha de fraude,2020-08-17
1006,4613,B202,Sospecha de fraude,2020-03-07
1738,3172,A101,Sospecha de fraude,2021-05-05
6,3841,B202,Intento de phishing,2023-12-04
2271,2930,A101,Intento de phishing,2020-04-29
546,4006,C303,Sospecha de fraude,2021-10-16
1290,4681,A101,Intento de phishing,2020-08-17
398,1706,B202,Sospecha de fraude,2023-09-13
1584,675,A101,Intento de phishing,2021-08-23
341,1529,A101,Sospecha de fraude,2020-07-15
51,3927,A101,Sospecha de fraude,2022-12-14
2481,112,B202,Sospecha de fraude,2020-02-20
2553,524,B202,Sospecha de fraude,2022-10-23
1073,3282,C303,Intento de phishing,2021-01-25
2663,314,A101,Sospecha de fraude,2023-12-08
79,3782,B202,Sospecha de fraude,2023-06-18
306,648,C303,Sospecha de fraude,2022-02-05
1616,3832,B202,Sospecha de fraude,2022-01-12
2404,2916,C303,Intento de phishing,2022-08-17
1710,459,B202,Sospecha de fraude,2020-03-24
1918,4635,A101,Intento de phishing,2021-02-11
1888,4932,A101,Sospecha de fraude,2020-11-19
2986,452,B202,Sospecha de fraude,2021-01-08
1939,2366,B202,Intento de phishing,2021-03-17
2235,4934,C303,Sospecha de fraude,2023-06-05
2948,3079,A101,Sospecha de fraude,2020-07-16
1880,775,B202,Sospecha de fraude,2022-08-10
866,3483,A101,Intento de phishing,2023-09-08
