Comercio_ID,Ubicacion_ID,Fecha_Registro,Código_Postal,Región
1790,267,2021-02-05,1087,Norte
1003,1562,2023-07-30,9238,Sur
715,656,2022-12-10,9751,Centro
459,1116,2023-08-23,3995,Centro
1323,1847,2023-03-12,2982,Sur
1462,369,2020-03-09,1085,Centro
1879,1487,2022-01-03,9748,Norte
1841,1025,2023-11-03,5864,Sur
988,1976,2020-12-02,1286,Centro
1618,867,2020-12-11,6474,Sur
1324,609,2023-06-13,9821,Norte
1972,112,2020-08-28,9107,Centro
1620,379,2020-02-26,1202,Norte
1598,91,2022-09-11,9838,Norte
283,1880,2022-10-21,3405,Norte
701,376,2023-03-16,5834,Sur
1729,935,2020-11-24,3123,Norte
456,365,2023-06-09,7156,Centro
1195,337,2022-04-17,2789,Centro
1345,1891,2021-05-16,7889,Norte
224,352,2023-08-15,7514,Centro
1502,1358,2021-08-12,5991,Norte
1972,1014,2022-07-10,1578,Sur
1341,1705,2023-10-17,5843,Centro
798,1156,2021-01-04,6793,Sur
877,1114,2022-07-12,4158,Norte
1142,1916,2022-06-10,5914,Sur
1471,494,2021-09-03,3486,Sur
94,1569,2020-12-27,9211,Centro
1795,1935,2022-03-18,2522,Norte
624,1382,2022-10-22,4299,Sur
558,1695,2022-01-27,7759,Sur
528,1909,2020-09-30,9244,Sur
270,1316,2022-07-27,6351,Sur
703,1267,2021-10-21,7291,Sur
1236,609,2023-06-19,7567,Sur
14,1764,2020-04-05,5282,Centro
1482,337,2020-02-24,2441,Centro
44,81,2020-06-17,5868,Centro
1482,1607,2023-05-09,6397,Centro
383,226,2022-09-23,8120,Centro
309,1054,2021-10-02,6699,Centro
1727,1298,2022-06-24,1375,Norte
659,1361,2020-06-03,9495,Sur
157,1690,2020-03-04,5763,Norte
580,1395,2021-11-25,1169,Norte
657,698,2021-11-11,5587,Norte
1454,88,2022-04-27,6744,Centro
463,946,2020-08-30,7827,Centro
1205,1637,2021-08-23,7084,Sur
888,70,2020-01-05,3822,Sur
1114,434,2023-12-17,3818,Centro
348,586,2023-08-30,1735,Sur
1161,812,2023-08-10,2802,Norte
729,1362,2020-05-23,5993,Sur
306,822,2023-10-05,5730,Norte
133,1970,2021-06-16,5028,Sur
1212,171,2022-04-26,1661,Centro
649,1144,2023-12-04,4573,Centro
156,228,2020-03-20,8813,Centro
1147,639,2020-06-29,2316,Centro
968,1914,2021-01-19,6187,Sur
1073,715,2023-03-05,8180,Centro
1251,912,2021-01-29,5524,Centro
441,1886,2020-09-28,6901,Centro
380,1229,2021-05-10,4838,Centro
1275,988,2023-10-22,6756,Norte
1217,1597,2020-09-23,8580,Sur
796,1960,2021-03-15,3287,Norte
326,1866,2020-06-15,6873,Norte
606,1489,2022-04-15,8707,Sur
1687,458,2022-08-19,1446,Norte
811,1061,2020-05-26,2195,Centro
236,919,2022-12-20,2516,Sur
1870,1597,2020-02-26,8506,Norte
489,1053,2023-09-08,8368,Centro
283,1588,2022-11-21,6891,Norte
1918,1585,2023-01-18,2584,Norte
1817,106,2021-08-08,8426,Centro
906,1397,2021-04-20,5594,Centro
1092,1837,2020-11-22,1091,Sur
110,1009,2022-04-20,2596,Norte
318,1778,2022-02-05,2951,Norte
1044,134,2021-01-10,7692,Centro
977,882,2022-07-10,6396,Norte
640,157,2021-07-14,7443,Sur
1845,1365,2023-03-06,8540,Centro
1027,1063,2023-04-14,9747,Centro
581,1621,2022-10-26,6682,Norte
945,1608,2023-03-11,2761,Sur
592,1770,2021-04-24,8326,Norte
1741,849,2020-04-19,5864,Sur
1738,394,2021-02-27,6025,Sur
174,379,2023-08-22,1820,Norte
1724,781,2022-04-07,2280,Sur
1587,1044,2020-05-05,5972,Sur
424,1007,2020-06-27,2963,Sur
361,1824,2020-06-08,4659,Sur
151,224,2022-10-22,7400,Centro
1360,514,2022-04-26,8491,Norte
637,1539,2021-12-12,6005,Norte
191,1593,2023-10-22,6771,Sur
412,192,2021-12-07,7760,Norte
870,386,2022-05-25,8562,Centro
252,1693,2022-07-21,7940,Centro
1801,1925,2023-01-10,2004,Norte
1963,396,2023-09-09,4344,Sur
1933,1185,2021-03-08,6660,Centro
1949,3,2022-01-13,1563,Norte
908,1305,2021-08-02,1445,Centro
255,355,2023-01-04,5716,Sur
1864,1934,2021-03-01,2620,Sur
1382,1901,2020-08-17,2648,Centro
509,53,2021-03-09,7213,Centro
254,105,2022-10-23,6078,Sur
857,545,2023-11-23,2272,Norte
358,123,2021-12-03,1014,Centro
747,1093,2022-10-20,6386,Norte
1056,137,2022-11-05,1586,Norte
25,1736,2020-08-19,4338,Centro
460,1762,2023-02-20,1450,Centro
1443,1105,2020-02-13,4778,Norte
1432,972,2021-02-01,7249,Sur
1377,1603,2021-07-21,4510,Norte
1628,1546,2020-10-17,1306,Centro
918,1412,2023-11-27,5364,Centro
1156,469,2021-03-12,2672,Sur
1708,647,2021-12-16,7459,Centro
1567,1807,2021-01-23,4722,Sur
1322,62,2021-04-09,3783,Centro
981,1285,2022-06-30,5633,Centro
1422,1655,2022-04-03,5852,Centro
1816,1763,2023-08-13,3092,Norte
1393,1750,2023-01-30,1046,Sur
1168,651,2022-08-08,4915,Centro
440,1845,2023-03-14,8054,Sur
795,1865,2020-05-17,9145,Centro
130,57,2023-09-13,5901,Norte
1541,1923,2022-02-19,8274,Norte
1208,1095,2022-07-20,1869,Norte
1303,1611,2022-11-16,1393,Centro
1469,1108,2021-04-15,2104,Sur
1550,213,2020-11-18,1505,Centro
1277,1768,2020-01-23,4724,Sur
1558,1184,2023-03-20,4697,Centro
96,1743,2023-08-10,4716,Norte
679,1499,2021-10-09,9874,Sur
1690,1796,2021-06-25,3099,Centro
707,967,2023-12-25,9455,Norte
1663,1652,2023-05-24,8617,Sur
1774,1373,2023-04-25,7756,Centro
815,1647,2022-10-07,8575,Sur
887,1526,2022-10-18,8970,Norte
521,1166,2020-05-29,2536,Sur
43,937,2023-10-13,8966,Norte
1709,406,2023-01-04,5141,Norte
5,852,2022-06-06,3843,Sur
684,1694,2020-03-20,3822,Sur
799,65,2023-07-21,9784,Centro
882,816,2023-09-29,9478,Norte
205,772,2023-01-31,5870,Centro
1829,1918,2021-07-13,3873,Centro
923,1200,2020-12-29,4720,Centro
783,1857,2022-11-14,2752,Sur
142,1099,2023-05-20,5278,Norte
788,1909,2021-03-17,1897,Sur
938,1304,2020-02-25,9184,Norte
612,1001,2021-07-23,5096,Centro
1034,1833,2023-05-26,3454,Centro
1546,1207,2023-01-25,2869,Norte
1484,137,2023-05-17,5047,Sur
1126,348,2023-11-25,4032,Norte
1006,510,2023-04-01,9516,Centro
1215,1832,2021-12-22,5245,Centro
1446,1363,2023-02-28,7057,Norte
1087,3,2022-11-01,1510,Centro
374,695,2021-05-26,6055,Norte
425,994,2023-01-19,5625,Sur
1382,712,2023-04-07,8846,Norte
914,772,2022-08-14,7347,Centro
1657,1944,2020-11-08,7088,Norte
175,1130,2021-06-10,5236,Sur
1582,1292,2023-07-08,3822,Norte
1492,375,2021-11-21,4417,Norte
1269,1245,2022-05-04,8865,Sur
1709,1968,2022-09-21,4067,Centro
525,472,2023-01-15,6274,Norte
1787,68,2021-08-24,8315,Sur
1210,748,2023-08-15,7232,Norte
112,1716,2023-05-08,2916,Centro
451,1318,2022-11-27,6984,Centro
1166,478,2020-02-27,4193,Centro
1828,277,2020-02-26,4569,Norte
909,645,2020-08-11,9331,Sur
1786,1019,2020-05-31,9094,Centro
1289,1432,2021-06-12,5646,Sur
137,373,2022-04-12,3229,Centro
1630,1815,2020-01-06,5108,Norte
877,884,2022-04-06,7151,Norte
811,893,2023-09-27,2734,Sur
100,929,2022-03-17,1265,Centro
59,1658,2022-10-18,7689,Centro
1427,1864,2021-02-24,2624,Centro
182,1365,2023-03-20,9845,Centro
1133,907,2021-04-08,1022,Centro
1287,861,2022-07-25,4993,Norte
1460,321,2021-07-08,6006,Centro
1392,1551,2021-06-26,8365,Norte
1975,1647,2020-06-12,8548,Norte
1042,461,2022-08-30,4361,Norte
556,174,2020-04-04,5823,Norte
1308,371,2020-08-03,4703,Centro
1165,281,2023-08-25,8624,Sur
436,643,2020-07-22,3215,Centro
359,1910,2020-04-03,6132,Norte
895,1607,2022-03-21,5726,Centro
1600,1068,2022-03-13,8780,Norte
1344,1784,2022-05-12,2789,Sur
1503,1973,2023-06-27,5268,Norte
850,732,2021-03-09,1472,Norte
126,1313,2020-04-13,7981,Sur
896,991,2021-09-24,3037,Norte
1223,110,2020-11-26,7172,Sur
1290,1002,2020-09-07,2648,Norte
362,1179,2022-09-10,2145,Sur
1840,810,2020-05-01,7418,Centro
741,693,2020-05-21,5114,Norte
1145,1412,2021-12-16,6134,Norte
1323,1441,2020-12-04,1067,Centro
1764,179,2023-02-05,2673,Centro
1988,297,2023-07-27,6737,Centro
1379,1758,2023-04-08,5815,Sur
1345,711,2020-01-02,8238,Sur
1405,1121,2021-01-15,4832,Norte
1786,1814,2023-05-10,3101,Centro
1929,92,2020-09-19,4450,Norte
488,1190,2022-09-11,4484,Centro
1620,100,2023-11-06,1014,Centro
1994,100,2022-12-09,3715,Sur
1170,232,2021-12-18,7894,Norte
101,1108,2023-05-04,2814,Centro
686,1447,2023-09-16,3912,Centro
214,1218,2022-10-15,7520,Centro
938,205,2023-08-13,8709,Norte
618,688,2022-05-06,9244,Sur
834,1076,2022-08-10,7585,Norte
18,1721,2020-09-03,5939,Centro
736,1126,2020-07-29,7046,Sur
1612,763,2023-10-11,6425,Sur
1552,1203,2020-07-04,5974,Norte
960,102,2023-04-04,9660,Centro
1200,1460,2023-05-26,2396,Norte
7,1591,2023-07-09,6349,Centro
403,1387,2020-09-04,9225,Sur
1836,82,2021-05-28,3120,Sur
268,1660,2020-02-22,2741,Norte
1877,1717,2022-01-02,5238,Sur
427,1891,2023-09-04,2925,Centro
382,805,2020-05-09,1729,Sur
305,15,2023-08-04,3892,Sur
1495,1825,2023-01-19,7226,Norte
1751,630,2020-06-19,6016,Norte
32,81,2020-06-24,9420,Sur
965,1567,2021-08-12,3413,Sur
1971,797,2022-11-08,7773,Norte
1309,726,2022-11-17,5012,Centro
28,1337,2021-05-15,7792,Sur
310,824,2020-10-08,1574,Norte
1728,750,2023-06-15,3872,Norte
1541,1814,2023-03-05,4098,Norte
667,302,2022-04-03,7834,Norte
1266,1661,2020-06-26,2427,Sur
1108,487,2020-04-03,2622,Sur
306,1375,2022-07-26,9182,Norte
186,1215,2021-09-26,7208,Sur
914,559,2023-08-10,3181,Norte
392,1143,2020-10-09,4381,Centro
17,1134,2023-06-10,8536,Centro
1109,764,2020-10-22,8075,Norte
1357,914,2021-03-28,9896,Sur
641,932,2023-03-18,4691,Sur
1791,91,2021-02-13,8845,Centro
675,22,2023-09-14,6210,Centro
1805,1388,2021-02-16,2130,Norte
512,442,2021-05-17,9465,Sur
648,1538,2020-02-25,2182,Sur
1830,242,2020-05-06,1890,Norte
556,943,2021-07-15,5428,Centro
201,301,2021-06-07,3275,Centro
1759,887,2023-02-07,1574,Centro
1061,1058,2020-11-12,1890,Sur
1841,1544,2023-01-05,7574,Norte
485,532,2021-07-25,7208,Centro
1339,490,2021-05-29,4159,Sur
1620,1862,2023-07-02,6491,Sur
329,967,2021-10-12,4876,Centro
1099,436,2020-10-19,1542,Sur
1613,95,2020-05-27,3635,Centro
387,1316,2020-10-22,1574,Centro
70,504,2021-03-18,3693,Sur
1721,1169,2021-02-25,2968,Centro
724,1706,2023-12-11,8646,Sur
1505,145,2023-07-26,1748,Centro
488,1869,2020-01-10,6470,Sur
720,638,2021-12-14,1878,Sur
1515,1944,2020-02-08,7713,Sur
242,1024,2022-04-08,5083,Sur
1566,1543,2020-07-31,1937,Sur
1751,915,2021-07-02,9563,Sur
688,400,2020-04-18,7579,Sur
167,1962,2023-09-09,4288,Norte
651,1229,2023-09-22,9905,Sur
1519,1302,2021-02-12,6134,Norte
1453,59,2020-05-27,2387,Centro
215,1754,2020-06-14,2045,Centro
1921,1241,2023-11-09,9978,Sur
578,1044,2022-12-27,2562,Centro
562,21,2022-05-18,3248,Centro
371,735,2023-04-08,5060,Sur
1319,1538,2021-03-20,7148,Centro
984,555,2021-04-01,6925,Sur
1437,1080,2022-01-22,2071,Norte
690,823,2020-07-13,9380,Sur
618,62,2021-01-25,7915,Centro
1760,1600,2023-06-10,3219,Centro
1177,1498,2020-04-03,8682,Norte
1519,1944,2020-10-30,2516,Centro
56,1763,2022-10-06,8447,Sur
611,1751,2023-01-03,4408,Centro
291,1452,2023-12-22,3557,Norte
1092,1505,2020-01-07,2973,Sur
1212,1869,2021-03-10,2713,Sur
17,1288,2021-04-29,6340,Norte
640,178,2023-08-20,3278,Sur
706,1379,2021-10-25,5429,Norte
1257,845,2020-10-25,2433,Sur
147,770,2021-03-17,9399,Centro
1674,285,2022-10-23,5998,Centro
717,1813,2023-12-18,4403,Centro
830,185,2021-08-06,1203,Norte
1261,638,2021-08-14,1541,Norte
1095,1560,2021-12-09,6592,Centro
699,1297,2022-02-15,3689,Sur
1159,378,2023-03-15,1932,Norte
973,1570,2022-02-03,4872,Centro
650,956,2021-07-05,7122,Norte
1498,1832,2021-05-02,3375,Sur
1061,143,2021-01-02,8881,Sur
1947,1653,2020-06-26,3469,Centro
716,1279,2023-07-30,8379,Centro
525,1746,2021-08-04,2872,Norte
1168,45,2022-01-27,8088,Norte
21,999,2023-06-27,6250,Centro
802,816,2022-02-11,5895,Norte
102,1300,2022-02-03,1982,Centro
389,1362,2022-09-24,4810,Sur
1865,1076,2023-07-25,6783,Centro
1147,1589,2021-11-24,3925,Sur
965,1912,2023-12-24,7645,Sur
1348,220,2021-02-04,8778,Sur
873,1126,2020-06-22,8504,Norte
1477,328,2020-09-15,9068,Sur
1751,794,2021-10-03,6778,Sur
1374,1615,2022-08-08,5146,Norte
1268,975,2023-12-22,5521,Norte
1671,1596,2021-12-06,2645,Sur
679,49,2021-06-13,5472,Norte
1559,1053,2023-05-28,4623,Norte
1037,476,2020-12-26,5601,Norte
1092,1620,2020-08-23,4081,Sur
233,1920,2020-04-06,4722,Centro
947,953,2023-11-04,3622,Sur
213,1420,2023-05-22,4431,Sur
978,103,2022-10-04,1621,Norte
729,1585,2022-04-17,5660,Norte
1660,168,2022-02-05,3784,Centro
1619,1440,2023-10-12,6499,Norte
1014,549,2023-12-09,1111,Centro
1880,19,2022-10-30,4502,Sur
1892,938,2021-08-12,8491,Sur
1108,151,2023-01-25,4113,Centro
1790,42,2021-06-08,2991,Centro
498,380,2021-11-18,7087,Sur
1888,1677,2021-06-14,6256,Centro
1303,536,2022-09-04,1419,Sur
1367,899,2023-03-05,7906,Centro
729,365,2023-04-06,5993,Norte
1447,339,2021-05-09,4221,Sur
1321,371,2021-07-02,1952,Sur
1949,1553,2021-11-06,5258,Sur
1405,1788,2022-05-11,1606,Centro
1930,1663,2022-03-23,6861,Norte
1062,20,2021-08-03,9656,Norte
637,1017,2021-08-10,2943,Sur
1263,1390,2022-07-03,8339,Sur
778,1055,2022-10-29,5761,Centro
57,562,2023-05-20,8287,Norte
766,1611,2022-06-25,4453,Norte
816,1884,2022-06-28,5017,Sur
1854,182,2023-04-05,4481,Centro
1191,856,2020-05-28,5564,Norte
1490,1967,2023-12-08,3246,Norte
367,92,2022-03-17,5932,Sur
598,27,2023-08-31,3931,Centro
799,125,2023-03-25,9264,Norte
639,1309,2020-02-02,5116,Norte
1520,895,2023-04-05,6239,Sur
1379,1008,2021-02-09,8665,Sur
363,1379,2021-02-16,9882,Centro
1173,1208,2021-06-29,2758,Centro
226,1704,2021-12-30,2700,Norte
376,538,2023-11-05,8561,Norte
197,163,2022-05-15,5261,Sur
330,134,2022-12-02,6032,Centro
1819,1796,2023-03-02,8731,Sur
1258,5,2021-04-04,2508,Sur
1276,1982,2023-08-23,3288,Centro
77,583,2021-11-01,5218,Sur
1474,1212,2023-04-19,1961,Norte
394,1557,2020-11-24,3146,Sur
1763,544,2021-01-13,4192,Norte
54,737,2023-10-19,9520,Centro
148,1424,2023-09-01,5892,Sur
1880,1147,2021-02-14,5760,Centro
1009,1015,2021-08-01,8255,Norte
1141,754,2023-04-29,4207,Centro
1694,1660,2023-05-26,8674,Norte
982,634,2020-01-13,7757,Centro
1074,3,2020-06-14,5475,Norte
38,978,2022-11-29,7519,Norte
806,1304,2021-11-23,7230,Sur
63,185,2022-03-18,8153,Centro
1886,174,2020-01-14,8378,Sur
16,211,2021-09-25,1525,Sur
1662,1044,2023-03-30,7066,Sur
988,691,2020-11-05,1541,Norte
320,542,2022-05-27,9546,Norte
495,1729,2023-06-30,6389,Centro
716,637,2020-12-12,3053,Norte
1771,627,2022-03-24,5325,Centro
1946,1487,2020-06-22,5950,Sur
577,1875,2022-01-30,1658,Norte
117,1172,2022-12-25,3954,Centro
1022,1505,2020-05-11,5298,Centro
430,1880,2021-12-09,9616,Norte
453,1789,2023-05-06,2976,Centro
1349,976,2022-12-13,6290,Centro
126,1769,2020-08-27,5635,Centro
1142,1282,2022-02-15,9821,Centro
1374,226,2020-07-25,8478,Norte
734,1444,2022-08-20,9565,Sur
350,219,2020-10-05,1604,Sur
1737,443,2020-10-29,7309,Norte
1995,287,2023-09-19,5030,Norte
1304,675,2022-08-10,4659,Norte
762,492,2022-08-25,8970,Sur
386,973,2023-11-06,6318,Centro
754,1862,2020-11-21,9188,Norte
1222,626,2020-07-07,1001,Norte
166,1915,2020-07-18,7691,Sur
1015,1687,2021-02-28,6956,Sur
83,336,2020-09-07,9388,Sur
604,1033,2021-12-10,7433,Norte
786,1020,2020-10-31,7899,Sur
1969,261,2021-09-08,9369,Centro
239,1999,2023-04-19,8343,Sur
46,217,2023-01-28,2375,Norte
289,116,2020-12-17,9590,Centro
1158,1067,2021-07-19,6499,Norte
296,517,2023-09-17,5821,Norte
1571,1197,2021-09-09,8590,Centro
1849,588,2022-09-14,8323,Norte
731,600,2021-02-13,9727,Norte
1474,741,2020-02-03,9989,Sur
616,1812,2023-04-12,6182,Centro
621,615,2023-10-11,3946,Norte
1508,864,2022-10-17,6443,Sur
375,1717,2023-04-02,9977,Centro
739,1050,2021-07-06,6806,Sur
384,590,2021-01-23,4098,Norte
1236,807,2023-11-13,1571,Sur
1758,690,2020-06-16,6289,Norte
329,772,2023-04-22,6024,Sur
959,985,2020-07-10,3614,Sur
1809,850,2021-08-22,3412,Centro
27,1830,2020-03-29,1201,Sur
259,740,2023-11-09,2478,Sur
1309,1900,2022-10-22,7312,Centro
1043,1179,2020-04-24,8967,Norte
953,1218,2022-03-26,8536,Centro
732,655,2023-05-25,9798,Sur
438,286,2020-06-29,5023,Sur
1539,154,2023-02-02,1660,Sur
684,1027,2020-06-07,8668,Sur
860,1644,2021-06-29,3637,Centro
516,1657,2021-11-28,6480,Centro
900,151,2022-02-06,9081,Centro
53,860,2022-03-29,7006,Norte
1211,1728,2022-10-06,1897,Centro
618,1553,2020-05-17,4932,Centro
194,986,2022-09-26,6974,Sur
694,237,2022-04-03,2855,Sur
764,1028,2021-02-04,7250,Norte
297,945,2023-08-22,2906,Centro
50,1500,2022-08-26,4922,Centro
1448,293,2021-06-21,4737,Sur
279,161,2022-04-13,3649,Norte
191,1562,2020-09-19,8696,Centro
274,359,2023-02-05,7409,Sur
962,1540,2021-10-13,6076,Sur
1968,200,2022-05-29,3821,Sur
664,277,2021-02-19,3993,Centro
1697,1278,2022-06-04,3643,Norte
1475,597,2020-02-29,6395,Centro
421,1068,2021-07-13,4043,Norte
474,1243,2021-09-27,9182,Sur
1790,1959,2022-11-01,8021,Sur
1574,955,2021-01-15,6290,Centro
150,1068,2023-10-28,8540,Centro
1606,1782,2021-09-13,9860,Centro
1583,572,2020-03-30,6543,Norte
130,1333,2020-01-25,5950,Centro
298,1500,2022-09-24,8604,Sur
149,1452,2022-07-21,1839,Centro
1306,1885,2023-02-28,9014,Centro
1831,568,2023-05-04,7914,Centro
688,1564,2020-10-21,3905,Centro
1184,1520,2022-01-15,4743,Norte
105,925,2020-05-27,6784,Norte
425,1989,2020-08-15,3595,Sur
1851,133,2020-02-03,3388,Centro
167,1229,2020-06-18,2550,Norte
1329,214,2020-05-11,2677,Sur
767,1341,2022-05-22,9119,Centro
1946,1819,2020-05-18,9880,Centro
1925,1912,2021-08-24,5519,Norte
1821,1393,2021-04-24,5667,Sur
1700,398,2022-12-15,3493,Norte
455,1562,2021-08-03,7075,Norte
1516,312,2020-11-26,1330,Norte
1149,1254,2022-08-05,5432,Centro
847,192,2023-09-28,5631,Centro
1057,3,2020-04-14,1747,Norte
1355,345,2020-03-01,6763,Sur
1143,815,2020-04-06,6020,Sur
705,326,2020-12-22,4107,Sur
1832,43,2023-09-14,3744,Sur
934,1113,2022-11-08,8202,Sur
909,1718,2022-05-29,1680,Norte
1201,892,2023-03-26,8346,Norte
1895,481,2020-12-13,9173,Centro
469,1815,2023-05-07,3999,Centro
931,339,2023-08-15,1994,Sur
765,1886,2023-03-28,4740,Norte
1654,1449,2022-10-07,7277,Norte
1036,1460,2022-07-30,6532,Norte
1732,44,2022-02-01,1963,Centro
32,205,2023-11-14,2265,Sur
1450,770,2020-11-14,1088,Norte
1815,1618,2022-09-06,5241,Centro
1529,1856,2021-01-25,7843,Sur
1858,815,2022-02-05,4666,Norte
1310,1479,2020-09-24,1284,Sur
374,1084,2023-03-13,3372,Sur
155,314,2023-02-23,9765,Norte
1722,390,2021-07-01,4165,Sur
1912,341,2023-02-12,7324,Sur
1245,779,2020-09-28,1068,Norte
1462,1178,2023-04-10,7751,Sur
686,661,2023-01-03,6908,Sur
661,1988,2021-02-04,3481,Sur
1934,125,2022-09-11,5473,Sur
1766,447,2022-11-22,4965,Centro
641,1090,2020-08-13,9082,Norte
421,1905,2023-08-03,6015,Norte
120,1693,2020-12-09,4110,Centro
276,1593,2023-02-09,1257,Norte
1520,144,2022-10-24,7011,Norte
1056,1629,2020-05-13,2947,Sur
452,1859,2023-04-10,3805,Centro
65,738,2023-09-18,5470,Sur
496,816,2023-06-03,2838,Sur
244,1469,2023-10-17,7781,Norte
1188,1051,2022-10-05,4968,Norte
366,828,2022-01-01,7361,Norte
1504,893,2022-10-10,8920,Sur
242,1060,2020-01-12,7912,Sur
164,1104,2022-08-09,4727,Centro
1548,422,2022-08-19,4020,Sur
89,738,2023-12-21,7127,Norte
1188,1450,2022-12-02,1998,Norte
463,1165,2021-06-22,8387,Centro
1798,1670,2020-01-07,8443,Centro
241,1280,2023-05-12,9061,Norte
1098,69,2021-07-22,1847,Centro
