Cliente_ID,Tarjeta_ID,Tipo_Tarjeta,Banco_Emisor,Límite_Crédito
1241,978,Débito,Banco B,12534.07
2195,1637,Débito,Banco B,6479.21
228,1544,Débito,Banco A,41912.19
1214,128,Débito,Banco C,19774.41
379,2805,Crédito,Banco B,23818.92
47,250,Débito,Banco B,36466.75
2305,1686,Crédito,Banco C,38709.01
1833,521,Débito,Banco A,35100.5
422,576,Débito,Banco A,37231.15
1546,1697,Crédito,Banco A,46900.32
1593,2461,Crédito,Banco C,21763.94
944,578,Crédito,Banco C,27810.62
2760,2135,Débito,Banco C,17498.96
2510,792,Débito,Banco B,19666.54
1629,820,Débito,Banco B,13629.05
2211,513,Débito,Banco C,3020.51
2108,2309,Crédito,Banco B,20149.12
1752,940,Débito,Banco C,7262.15
693,1233,Crédito,Banco B,15597.51
2530,1204,Crédito,Banco B,31863.25
1605,892,Crédito,Banco C,22365.2
216,543,Crédito,Banco C,47787.52
2007,30,Crédito,Banco B,17385.65
436,343,Débito,Banco B,32356.67
940,718,Crédito,Banco A,32204.16
2089,1759,Crédito,Banco A,21291.23
2681,2206,Débito,Banco B,25848.53
610,1975,Crédito,Banco A,35634.19
625,2752,Débito,Banco A,20000.33
1325,2378,Crédito,Banco A,8688.11
1597,1989,Débito,Banco C,17985.92
2293,1597,Débito,Banco B,28489.38
521,1069,Crédito,Banco C,42006.56
2338,368,Crédito,Banco B,3207.6
2822,1506,Débito,Banco A,46089.5
2265,1593,Crédito,Banco C,21835.16
60,956,Débito,Banco B,38628.27
2017,2690,Débito,Banco C,31325.67
2419,2265,Débito,Banco C,45622.53
777,2617,Crédito,Banco C,45109.75
2088,2076,Débito,Banco A,853.85
1414,2052,Débito,Banco C,31278.05
1683,2309,Débito,Banco C,40664.19
1576,1919,Débito,Banco B,39199.92
1964,291,Crédito,Banco A,1260.83
2945,2383,Débito,Banco B,32386.11
695,1209,Débito,Banco C,47843.91
665,2088,Crédito,Banco B,7140.2
1825,486,Débito,Banco C,19785.89
2440,117,Crédito,Banco B,41264.99
80,1683,Débito,Banco A,660.28
2843,2070,Débito,Banco B,30661.65
1529,1954,Crédito,Banco C,2238.69
1304,900,Crédito,Banco A,38643.59
1447,1383,Débito,Banco B,14038.24
1870,867,Crédito,Banco A,10729.4
1466,2754,Débito,Banco C,45634.07
265,44,Débito,Banco B,11660.99
1308,24,Débito,Banco B,20329.8
1119,943,Crédito,Banco A,47253.33
270,1471,Débito,Banco B,37123.46
885,719,Débito,Banco C,45900.85
675,1659,Crédito,Banco B,39663.7
51,146,Débito,Banco C,47271.0
731,1883,Crédito,Banco B,2712.13
2517,2559,Crédito,Banco B,4806.06
2211,2763,Débito,Banco B,6241.47
551,2825,Crédito,Banco C,4956.05
2507,2390,Débito,Banco B,16884.3
2875,2419,Débito,Banco C,41443.46
2525,212,Débito,Banco C,35484.97
1575,2667,Crédito,Banco B,44303.59
1752,2550,Crédito,Banco B,10174.22
580,45,Crédito,Banco B,31648.25
635,613,Débito,Banco A,7928.46
2247,1129,Débito,Banco A,35198.31
486,1033,Débito,Banco B,27625.99
1991,1354,Débito,Banco A,12817.47
2148,1996,Crédito,Banco C,1551.97
817,1115,Crédito,Banco B,12172.89
2813,2054,Crédito,Banco A,8018.68
12,1117,Crédito,Banco B,36715.11
1937,1988,Débito,Banco B,25524.89
700,542,Débito,Banco B,22339.59
2925,1861,Débito,Banco A,21287.55
1485,538,Débito,Banco C,39560.4
2859,510,Crédito,Banco A,20585.36
2217,575,Crédito,Banco C,41058.01
2566,1470,Débito,Banco C,19126.74
199,1422,Crédito,Banco B,12565.98
1676,1657,Débito,Banco C,39603.31
106,229,Débito,Banco B,23387.06
1088,208,Débito,Banco A,40466.67
1820,1788,Débito,Banco C,14636.99
724,441,Débito,Banco A,4540.34
2846,1384,Crédito,Banco C,7139.18
2615,706,Crédito,Banco C,21290.16
2399,345,Crédito,Banco B,10403.3
1460,849,Débito,Banco A,49028.82
848,1742,Débito,Banco A,19431.44
972,461,Débito,Banco A,40172.55
2828,2578,Débito,Banco C,19708.36
1236,77,Crédito,Banco C,5572.39
2541,2424,Crédito,Banco B,37382.3
2085,1656,Débito,Banco A,25964.53
1947,2758,Crédito,Banco C,36391.6
2321,2100,Crédito,Banco A,7770.63
567,239,Crédito,Banco C,1688.53
197,199,Débito,Banco A,30376.15
154,639,Crédito,Banco C,31480.03
2069,991,Crédito,Banco C,26037.07
705,2903,Crédito,Banco A,15944.05
2794,1357,Crédito,Banco C,29420.65
315,1814,Débito,Banco B,9398.57
506,2955,Débito,Banco B,29872.41
1774,1447,Débito,Banco B,31235.31
1041,2582,Crédito,Banco C,45808.9
2560,1496,Débito,Banco A,23432.31
1840,2913,Débito,Banco A,24058.3
390,2783,Débito,Banco C,25394.03
2688,2601,Crédito,Banco A,21379.24
622,1790,Débito,Banco B,13625.6
697,716,Crédito,Banco A,48378.03
2295,1926,Débito,Banco C,45903.56
2500,1933,Débito,Banco C,12498.83
2921,47,Crédito,Banco A,21597.29
906,1793,Crédito,Banco B,42306.95
418,2647,Débito,Banco B,45306.57
2035,986,Débito,Banco A,32661.98
669,1373,Crédito,Banco B,12016.2
2956,582,Crédito,Banco A,45962.06
530,1012,Crédito,Banco A,15247.77
2838,2201,Crédito,Banco A,16509.9
1796,1528,Crédito,Banco A,46651.1
1804,701,Débito,Banco C,46650.69
827,2815,Crédito,Banco A,41046.81
2447,914,Crédito,Banco C,16615.71
2769,500,Crédito,Banco A,24635.0
363,39,Débito,Banco A,15330.7
456,2236,Débito,Banco C,29467.43
1508,1309,Débito,Banco A,37603.23
1140,169,Débito,Banco B,32190.04
414,1106,Débito,Banco B,45488.88
427,695,Crédito,Banco C,28743.95
675,1305,Débito,Banco A,19152.58
1677,508,Crédito,Banco B,30207.5
2963,2603,Débito,Banco B,47637.24
705,1509,Crédito,Banco A,13581.6
1097,112,Débito,Banco C,24191.73
433,2864,Débito,Banco A,3707.56
675,1116,Crédito,Banco B,11663.84
846,2650,Crédito,Banco C,22944.75
373,2635,Crédito,Banco C,32343.04
471,2033,Débito,Banco A,28609.5
1758,97,Débito,Banco A,18844.78
2925,2621,Débito,Banco C,48338.94
1731,2518,Débito,Banco B,44916.47
2479,798,Débito,Banco A,48618.95
678,2822,Crédito,Banco B,49840.65
1708,127,Crédito,Banco A,10026.06
1105,2282,Débito,Banco A,43892.61
1860,12,Crédito,Banco A,15963.28
1140,2609,Crédito,Banco C,19757.05
1740,2369,Crédito,Banco A,21899.2
2439,1232,Crédito,Banco A,42112.66
1511,1956,Crédito,Banco B,42571.38
2486,2681,Crédito,Banco A,28638.16
426,846,Débito,Banco B,34739.04
836,1111,Crédito,Banco C,36857.05
1915,348,Crédito,Banco C,43764.96
2569,635,Débito,Banco B,2264.3
2257,2469,Débito,Banco C,44061.2
2988,157,Débito,Banco B,37990.14
173,145,Crédito,Banco B,17299.66
2511,1364,Crédito,Banco A,46111.42
2733,2728,Crédito,Banco C,40068.61
2579,1856,Crédito,Banco A,8300.96
1142,1765,Crédito,Banco C,40509.02
676,2788,Débito,Banco B,40663.56
927,645,Débito,Banco A,45981.87
2961,2217,Crédito,Banco B,8098.54
429,2654,Débito,Banco A,35004.64
2072,945,Débito,Banco C,43551.78
1303,2039,Débito,Banco A,44722.69
193,1145,Débito,Banco C,41516.17
385,2608,Crédito,Banco C,18902.86
108,2485,Débito,Banco A,18671.36
2541,2566,Débito,Banco C,32827.39
868,185,Débito,Banco C,34273.28
718,2747,Crédito,Banco A,34084.59
2021,1025,Débito,Banco A,8178.4
991,924,Crédito,Banco A,12224.9
2835,2913,Crédito,Banco C,36215.69
1941,2569,Crédito,Banco A,43844.61
890,2636,Débito,Banco A,37954.36
1908,1287,Crédito,Banco B,19467.94
1905,2163,Débito,Banco C,46623.93
1711,1172,Débito,Banco A,25516.04
633,2961,Débito,Banco B,29076.91
1427,1115,Débito,Banco B,20725.31
1389,766,Crédito,Banco A,41463.62
2291,737,Débito,Banco B,46477.56
1377,726,Débito,Banco B,19258.69
2403,992,Crédito,Banco C,32858.5
2350,1388,Crédito,Banco C,17412.78
2597,527,Crédito,Banco A,29633.37
630,2750,Crédito,Banco C,48851.84
629,1953,Crédito,Banco B,31338.34
2595,1930,Crédito,Banco A,22370.14
572,1518,Crédito,Banco B,7018.71
242,1770,Crédito,Banco A,14070.35
761,2838,Débito,Banco A,3606.46
2291,1426,Débito,Banco C,48052.17
1714,1422,Débito,Banco C,3022.99
1576,2442,Débito,Banco A,24468.95
734,1435,Débito,Banco B,44130.16
285,2294,Crédito,Banco A,24631.99
2174,1190,Crédito,Banco B,3380.68
1255,1613,Crédito,Banco A,48264.58
2767,675,Débito,Banco A,44114.31
2733,1557,Débito,Banco C,31807.19
2058,274,Crédito,Banco C,5557.21
2669,1741,Débito,Banco A,41553.63
2167,2226,Débito,Banco C,46651.83
968,2851,Débito,Banco A,31923.07
1353,651,Crédito,Banco C,7676.04
1818,1333,Crédito,Banco A,7291.11
652,1850,Débito,Banco B,22172.06
956,2085,Crédito,Banco B,8807.4
2943,2022,Débito,Banco B,39645.43
2124,2954,Débito,Banco C,17742.91
1387,1635,Crédito,Banco C,22935.53
810,2574,Crédito,Banco B,8246.3
14,675,Crédito,Banco B,48163.29
603,387,Crédito,Banco A,34237.86
611,350,Crédito,Banco A,10810.43
1998,331,Crédito,Banco A,36299.86
410,2956,Crédito,Banco B,33756.58
434,2650,Crédito,Banco C,19028.93
2401,1684,Débito,Banco A,16751.59
2169,2990,Crédito,Banco B,35683.89
474,156,Débito,Banco A,21545.65
596,1712,Crédito,Banco B,4056.09
2771,2244,Crédito,Banco A,6813.17
2968,2727,Débito,Banco B,17002.82
2497,589,Crédito,Banco C,39317.56
943,1022,Crédito,Banco A,43600.98
201,2969,Débito,Banco C,35492.94
1196,183,Débito,Banco A,13588.97
380,1272,Débito,Banco B,29804.3
131,880,Débito,Banco C,5193.69
603,59,Débito,Banco B,28610.53
215,2950,Débito,Banco C,43368.5
1889,860,Débito,Banco C,14179.26
2026,724,Débito,Banco C,47392.99
2985,864,Débito,Banco A,42384.57
1313,708,Crédito,Banco B,31573.92
699,1067,Débito,Banco B,34013.15
2773,2932,Crédito,Banco A,11964.13
725,220,Débito,Banco B,19887.64
1664,1307,Débito,Banco A,48014.47
2000,1880,Débito,Banco B,29285.27
2101,1868,Débito,Banco C,9914.48
2197,2104,Crédito,Banco B,21155.5
1254,2799,Crédito,Banco A,12920.89
2335,2628,Débito,Banco A,4162.13
2666,2743,Crédito,Banco C,42723.6
1607,1285,Crédito,Banco A,18155.37
1391,1443,Débito,Banco B,21443.67
35,2822,Crédito,Banco B,36276.93
1440,1272,Débito,Banco B,40178.86
950,2071,Crédito,Banco C,49928.87
873,2032,Débito,Banco B,11463.17
1250,2132,Crédito,Banco A,28839.77
1833,836,Crédito,Banco C,7522.83
2831,2831,Débito,Banco B,26813.71
1326,2495,Débito,Banco A,32003.68
1955,343,Débito,Banco A,37270.19
2196,2270,Débito,Banco A,718.89
1940,829,Crédito,Banco C,49455.68
2478,2021,Débito,Banco C,43776.95
2436,130,Crédito,Banco C,8491.34
346,1668,Crédito,Banco C,3062.0
602,1435,Débito,Banco B,11872.36
179,2229,Crédito,Banco C,22603.2
1001,2661,Crédito,Banco B,13252.2
823,2668,Débito,Banco C,23908.42
572,639,Débito,Banco A,10092.13
1525,976,Crédito,Banco B,23523.42
978,531,Débito,Banco C,8101.38
2052,1317,Débito,Banco C,19546.21
2246,573,Crédito,Banco B,31664.13
533,1730,Crédito,Banco B,4786.74
705,2781,Crédito,Banco C,5832.71
2521,1962,Débito,Banco C,45879.23
1582,2328,Crédito,Banco C,13820.82
2354,997,Débito,Banco B,35912.99
785,2005,Crédito,Banco A,47811.56
2994,1101,Crédito,Banco A,45035.29
820,2500,Crédito,Banco C,41660.73
2585,1092,Débito,Banco A,20929.74
605,561,Débito,Banco A,626.54
561,2271,Débito,Banco B,12293.48
255,2822,Débito,Banco B,5160.33
1513,141,Débito,Banco B,13939.14
446,2179,Débito,Banco C,27933.3
370,2843,Crédito,Banco C,46945.68
1751,1575,Débito,Banco C,12007.62
2113,2591,Crédito,Banco C,13401.36
1623,1665,Débito,Banco C,29540.43
289,1249,Crédito,Banco B,38356.46
2733,1775,Crédito,Banco B,35859.69
2527,700,Débito,Banco C,13559.13
2343,2068,Crédito,Banco A,30999.03
1339,302,Débito,Banco C,32559.65
2602,2859,Crédito,Banco A,17708.4
706,665,Crédito,Banco B,39090.42
1692,342,Crédito,Banco B,40126.9
2528,1301,Débito,Banco B,31909.88
1593,2699,Débito,Banco B,16046.43
1583,820,Débito,Banco B,31190.02
685,984,Débito,Banco A,28268.97
2486,1810,Crédito,Banco C,11857.21
2288,2141,Débito,Banco B,25459.33
1671,543,Crédito,Banco C,46656.51
401,1944,Débito,Banco A,35605.44
2577,174,Débito,Banco C,17745.35
669,1771,Crédito,Banco B,47500.23
2586,1118,Débito,Banco C,49752.36
54,1948,Débito,Banco B,41478.18
1066,1469,Débito,Banco C,23890.04
2429,1775,Débito,Banco C,37653.84
898,487,Crédito,Banco C,33473.59
853,1956,Débito,Banco C,14611.77
1742,2008,Crédito,Banco A,16666.71
2764,2557,Débito,Banco A,13991.35
1966,1812,Débito,Banco A,33302.44
1921,2828,Crédito,Banco A,1063.23
1706,300,Débito,Banco A,49861.25
2438,1187,Crédito,Banco C,47190.83
2761,1764,Crédito,Banco A,36053.21
1320,735,Crédito,Banco C,35066.88
1461,2354,Crédito,Banco B,2103.48
2636,1518,Débito,Banco C,17451.75
110,1030,Crédito,Banco C,11056.06
1189,2878,Débito,Banco B,3614.4
2871,2825,Débito,Banco C,21608.6
1483,1184,Crédito,Banco B,46741.2
1633,310,Crédito,Banco C,9362.98
556,2626,Crédito,Banco A,30397.61
139,2381,Débito,Banco B,49244.25
233,2893,Crédito,Banco B,5501.05
1524,1461,Crédito,Banco B,46942.96
285,1573,Crédito,Banco B,18327.44
1740,1328,Débito,Banco B,12102.69
2336,1219,Crédito,Banco C,45774.62
2364,2172,Crédito,Banco A,15090.12
1242,437,Débito,Banco B,4862.8
1395,1893,Débito,Banco A,49159.63
2517,1351,Crédito,Banco A,45679.34
2852,2520,Débito,Banco B,37261.87
1287,1899,Crédito,Banco B,28680.09
145,905,Crédito,Banco B,43380.22
1190,2287,Crédito,Banco A,11518.98
1990,1295,Débito,Banco C,27457.02
526,774,Crédito,Banco C,43622.87
2365,489,Débito,Banco B,754.93
2917,60,Crédito,Banco C,47739.39
2701,335,Débito,Banco B,37583.38
324,1683,Crédito,Banco A,16438.21
1286,2532,Débito,Banco B,26020.1
2811,31,Débito,Banco B,39358.41
312,2318,Crédito,Banco C,38769.07
1692,248,Crédito,Banco B,36925.25
1270,987,Crédito,Banco A,11875.28
1042,1132,Débito,Banco C,15219.89
2946,1813,Débito,Banco B,42265.71
2826,2075,Débito,Banco A,25523.4
2341,1361,Débito,Banco A,35398.17
68,521,Débito,Banco B,39899.56
785,2450,Crédito,Banco B,45774.81
1092,2231,Débito,Banco A,26094.5
193,785,Crédito,Banco B,39276.04
1833,1727,Crédito,Banco B,25735.04
225,240,Débito,Banco C,11254.99
958,2876,Débito,Banco A,38103.16
2083,13,Débito,Banco C,7159.33
1716,2319,Débito,Banco A,47471.58
2686,1500,Débito,Banco A,6241.4
738,2364,Débito,Banco B,43532.73
381,2307,Débito,Banco B,37576.5
490,2728,Débito,Banco A,39700.17
101,429,Crédito,Banco B,11568.73
2569,2444,Débito,Banco A,17527.12
1491,2131,Crédito,Banco C,34571.33
278,2954,Crédito,Banco C,36571.88
1268,2707,Crédito,Banco B,7168.73
1641,434,Crédito,Banco C,22003.35
1872,1118,Débito,Banco C,19686.05
262,136,Débito,Banco A,49391.73
2706,508,Crédito,Banco A,7537.94
761,2093,Débito,Banco B,5172.33
840,2213,Crédito,Banco B,41913.9
1591,2008,Débito,Banco A,16074.39
1993,2428,Crédito,Banco B,42564.67
2671,1229,Débito,Banco A,24514.64
1467,785,Crédito,Banco C,36902.23
147,2924,Crédito,Banco A,35154.99
1328,2994,Débito,Banco A,46850.73
2581,1385,Débito,Banco B,35394.42
1922,1863,Crédito,Banco B,22940.93
29,631,Débito,Banco A,46467.36
392,2245,Débito,Banco A,34345.41
673,2410,Débito,Banco A,20146.23
1574,2488,Crédito,Banco C,32240.93
2558,1231,Crédito,Banco A,24552.1
1685,1806,Débito,Banco B,34676.13
622,2609,Débito,Banco B,44904.85
2028,1897,Crédito,Banco A,28231.66
861,1683,Débito,Banco C,48068.07
1781,2122,Crédito,Banco A,38819.3
2643,464,Débito,Banco C,23335.65
1897,2849,Débito,Banco C,33700.73
2922,1061,Crédito,Banco B,19348.67
805,1556,Débito,Banco B,5450.07
1748,2410,Débito,Banco A,47721.84
2831,2592,Crédito,Banco C,14732.21
1783,514,Crédito,Banco B,17119.47
599,1299,Débito,Banco A,36355.88
1206,1906,Crédito,Banco B,25746.71
1947,28,Crédito,Banco A,45098.05
168,1750,Crédito,Banco C,12775.75
1828,2273,Crédito,Banco A,21115.92
2139,1505,Crédito,Banco B,40023.41
2957,1005,Crédito,Banco A,36598.35
1976,21,Crédito,Banco B,43775.66
1613,2184,Débito,Banco A,10570.48
2658,1700,Crédito,Banco C,32393.01
1035,667,Crédito,Banco B,1316.84
2695,1076,Débito,Banco C,20791.42
196,1969,Crédito,Banco C,21995.04
2299,2856,Débito,Banco B,1701.19
1417,548,Débito,Banco B,966.76
1883,2999,Crédito,Banco A,13164.21
2193,1217,Débito,Banco A,1014.77
954,2313,Crédito,Banco C,12042.2
1429,2809,Débito,Banco C,25459.22
1696,37,Débito,Banco C,20010.84
2877,1141,Débito,Banco A,33612.78
1466,2079,Crédito,Banco C,7127.89
2888,1463,Crédito,Banco C,29847.04
1773,1675,Débito,Banco A,22138.19
2075,2191,Débito,Banco C,31669.05
881,1905,Débito,Banco B,21207.57
1841,1904,Débito,Banco C,49601.34
530,1524,Débito,Banco C,36791.58
1140,2746,Débito,Banco A,27335.36
1962,173,Débito,Banco C,40784.35
1021,1736,Crédito,Banco A,30682.74
553,733,Débito,Banco C,39941.07
1926,200,Débito,Banco C,41483.21
2253,1424,Crédito,Banco C,17958.17
1904,2672,Débito,Banco C,45136.66
2982,1175,Crédito,Banco C,43428.19
2157,934,Débito,Banco C,47310.84
451,1599,Débito,Banco B,17069.49
147,2731,Débito,Banco A,2112.77
290,2862,Crédito,Banco A,26848.92
1380,2178,Débito,Banco B,32151.6
2390,2192,Débito,Banco B,44152.11
1345,1336,Débito,Banco A,37047.28
293,190,Crédito,Banco C,32946.38
2101,2677,Débito,Banco C,10375.15
1698,2856,Débito,Banco C,37458.79
1852,2968,Crédito,Banco C,21108.17
2027,2699,Débito,Banco B,45844.92
1552,2855,Crédito,Banco B,48043.78
190,2481,Débito,Banco C,30435.93
1395,1888,Crédito,Banco B,49858.06
2569,376,Débito,Banco C,42983.3
2731,2584,Débito,Banco C,2873.97
663,1185,Crédito,Banco A,26160.23
1995,1205,Crédito,Banco B,5132.27
2179,1555,Débito,Banco C,18199.42
1141,2862,Débito,Banco A,42954.56
2287,2963,Crédito,Banco B,7606.35
706,1278,Débito,Banco B,35588.12
2267,979,Débito,Banco B,3035.69
970,1642,Crédito,Banco A,27080.64
2225,1708,Crédito,Banco A,48374.72
2429,868,Crédito,Banco A,37871.15
12,1400,Crédito,Banco B,24445.75
715,409,Crédito,Banco C,12003.0
1185,832,Crédito,Banco C,2015.4
878,1654,Débito,Banco C,39564.88
1518,2838,Débito,Banco A,16124.39
2991,2655,Débito,Banco C,47682.81
2851,281,Débito,Banco A,7676.23
903,226,Crédito,Banco A,20065.74
1193,1232,Crédito,Banco B,40898.27
2302,644,Débito,Banco C,44063.89
1292,741,Débito,Banco B,16181.05
1522,189,Crédito,Banco B,29890.3
2060,1035,Crédito,Banco A,15082.08
1527,320,Débito,Banco A,13396.21
2486,1157,Crédito,Banco C,20348.91
52,2800,Crédito,Banco C,44651.66
2426,187,Débito,Banco C,919.12
2902,726,Débito,Banco C,15495.84
968,2841,Débito,Banco B,7914.23
1149,2682,Crédito,Banco B,48082.71
2432,865,Débito,Banco A,46831.33
778,1053,Crédito,Banco A,37842.54
2427,1024,Crédito,Banco C,35912.7
564,585,Débito,Banco C,45062.34
1721,661,Débito,Banco B,46031.0
965,1385,Débito,Banco C,15533.63
2323,2161,Crédito,Banco A,47517.98
1059,1188,Crédito,Banco B,21232.07
2096,2546,Crédito,Banco A,15780.89
2198,2096,Débito,Banco C,35839.92
2531,2745,Débito,Banco C,6029.64
856,616,Crédito,Banco C,18467.34
2970,2751,Crédito,Banco B,5995.18
291,2607,Débito,Banco A,9508.41
282,2508,Débito,Banco B,18145.39
2320,1086,Crédito,Banco A,41224.19
2089,1093,Débito,Banco C,34453.03
752,667,Débito,Banco B,31088.78
275,525,Crédito,Banco B,37329.6
2125,2475,Débito,Banco A,21166.15
956,1379,Crédito,Banco A,17670.22
2909,535,Crédito,Banco C,4443.53
1447,1670,Crédito,Banco B,45242.65
2739,1283,Débito,Banco A,3068.86
67,1840,Débito,Banco C,39994.64
1917,2474,Débito,Banco A,12804.68
2785,2272,Débito,Banco C,17115.01
2101,1167,Crédito,Banco B,3201.58
982,1211,Crédito,Banco C,6304.61
2118,1687,Crédito,Banco B,9185.81
8,2534,Crédito,Banco B,46329.1
1586,2496,Débito,Banco C,31202.02
2912,1316,Débito,Banco C,14354.96
588,1518,Crédito,Banco A,37115.43
925,146,Crédito,Banco B,12821.55
1928,2209,Crédito,Banco B,36890.88
470,1868,Crédito,Banco C,31047.35
2359,1620,Débito,Banco B,11109.31
1987,1874,Crédito,Banco C,7779.62
237,565,Débito,Banco C,18904.02
1517,1897,Débito,Banco B,43431.65
2494,751,Débito,Banco C,38833.88
752,2235,Crédito,Banco A,11483.11
2746,873,Crédito,Banco C,17453.55
2063,1199,Débito,Banco A,12259.23
746,133,Crédito,Banco C,16941.62
819,468,Débito,Banco C,629.02
2002,2645,Crédito,Banco C,48994.04
1246,2397,Débito,Banco C,43683.23
32,748,Débito,Banco A,44737.0
1880,2668,Crédito,Banco A,2096.19
2382,1505,Débito,Banco C,19319.57
2819,457,Débito,Banco B,41823.39
2573,1385,Débito,Banco C,18769.71
865,2264,Crédito,Banco C,34789.84
1243,1355,Débito,Banco C,41025.92
2814,896,Débito,Banco A,46120.5
1141,2576,Crédito,Banco A,20881.9
2362,2743,Crédito,Banco B,11019.66
2599,617,Débito,Banco A,3203.67
1921,1965,Crédito,Banco A,10709.0
2744,2933,Crédito,Banco B,27465.46
2367,501,Débito,Banco B,29562.09
362,1982,Crédito,Banco C,33793.66
1016,2387,Crédito,Banco A,34773.42
1654,2650,Crédito,Banco A,37716.32
1826,145,Débito,Banco A,28690.1
744,1589,Débito,Banco B,14989.83
239,2475,Crédito,Banco B,19343.62
1406,996,Crédito,Banco C,4436.81
2750,1738,Crédito,Banco A,33671.43
1849,63,Débito,Banco C,41353.92
2595,12,Crédito,Banco B,31795.07
322,521,Débito,Banco C,7597.31
2298,700,Crédito,Banco C,15799.54
1082,2706,Débito,Banco C,5302.01
460,366,Crédito,Banco B,5934.65
218,2066,Débito,Banco B,17599.06
2449,2519,Crédito,Banco B,22277.53
1705,1571,Crédito,Banco C,14610.32
1590,2448,Crédito,Banco B,16552.63
1211,2660,Débito,Banco A,24604.74
374,2658,Débito,Banco B,25636.79
108,562,Débito,Banco C,6319.54
1615,2523,Crédito,Banco A,43453.64
510,2163,Crédito,Banco C,32428.07
527,383,Crédito,Banco B,17577.81
1363,1799,Crédito,Banco B,13657.2
731,2246,Crédito,Banco A,13389.39
2979,1835,Crédito,Banco A,46267.49
968,1260,Crédito,Banco C,4771.28
2381,546,Crédito,Banco A,14234.45
2429,2863,Crédito,Banco B,17749.25
1061,104,Crédito,Banco C,25993.55
2009,2162,Crédito,Banco B,11714.27
1292,2729,Débito,Banco B,2013.06
2401,216,Débito,Banco A,38589.66
2624,1611,Débito,Banco A,2757.23
1182,1055,Débito,Banco A,16799.94
718,1258,Crédito,Banco A,2237.78
1887,2933,Crédito,Banco B,6052.23
2569,1588,Débito,Banco B,44819.56
2774,1855,Débito,Banco B,20179.8
620,13,Crédito,Banco B,26099.81
1824,2444,Crédito,Banco C,40124.28
2307,418,Crédito,Banco B,24033.19
2895,2937,Crédito,Banco B,11315.08
1632,746,Crédito,Banco C,34372.59
696,2289,Débito,Banco B,23926.0
2364,2814,Débito,Banco A,3521.64
413,2250,Crédito,Banco B,46190.97
1952,25,Débito,Banco B,18914.43
864,2646,Crédito,Banco A,24254.72
2427,2644,Débito,Banco B,1521.18
1305,131,Crédito,Banco B,6407.68
2064,269,Crédito,Banco B,18972.18
2139,1736,Crédito,Banco C,39368.44
841,1596,Débito,Banco A,46369.33
1348,2377,Débito,Banco A,8066.12
2258,2478,Crédito,Banco A,45507.82
2304,1561,Débito,Banco A,21807.1
1658,2835,Crédito,Banco C,24292.55
1339,1938,Crédito,Banco A,8069.43
2673,301,Crédito,Banco A,8695.83
1414,2711,Débito,Banco A,13290.96
2776,381,Crédito,Banco A,31850.57
1962,1145,Débito,Banco C,26866.78
2275,972,Crédito,Banco A,20400.6
1038,16,Débito,Banco A,46804.37
2662,314,Crédito,Banco B,44280.05
24,510,Crédito,Banco C,46007.96
2566,2135,Débito,Banco C,37158.42
883,1002,Débito,Banco A,28264.57
2185,382,Débito,Banco C,4283.32
1969,697,Crédito,Banco A,13474.23
2750,2111,Crédito,Banco A,26789.72
891,19,Crédito,Banco B,12374.24
540,2358,Débito,Banco A,30845.48
1421,1965,Crédito,Banco B,44737.16
1802,2940,Débito,Banco B,21281.12
2115,2922,Débito,Banco C,21310.89
1169,2094,Crédito,Banco C,23563.05
209,2643,Crédito,Banco A,43293.99
1537,817,Crédito,Banco C,36977.79
871,15,Crédito,Banco B,27531.95
2927,2078,Crédito,Banco C,18871.72
2751,2680,Crédito,Banco A,25116.73
1040,2305,Débito,Banco C,36223.42
2479,1207,Crédito,Banco A,21837.83
1396,2830,Débito,Banco A,982.36
2859,120,Crédito,Banco C,1682.92
374,1966,Crédito,Banco B,35741.14
1774,2822,Débito,Banco A,28986.23
1272,2070,Crédito,Banco B,13887.55
1926,8,Crédito,Banco B,31152.34
1528,1080,Débito,Banco A,49222.21
1606,291,Débito,Banco C,42036.51
2839,1886,Débito,Banco B,8975.1
82,1220,Crédito,Banco A,13956.92
1038,2818,Débito,Banco A,41789.6
687,2176,Crédito,Banco A,21068.7
2947,992,Crédito,Banco A,22571.45
533,1781,Débito,Banco B,26262.75
254,2493,Crédito,Banco A,42942.25
2493,450,Débito,Banco C,5696.11
456,727,Crédito,Banco C,27995.01
660,2592,Crédito,Banco A,20767.22
2005,1558,Débito,Banco C,30388.11
648,601,Crédito,Banco C,45865.61
2016,1506,Débito,Banco A,40525.68
142,47,Débito,Banco C,35930.92
426,286,Débito,Banco B,33734.96
313,82,Débito,Banco B,20304.92
1859,2170,Débito,Banco B,12848.44
594,2579,Crédito,Banco B,7221.72
79,2332,Crédito,Banco C,6450.81
986,1726,Crédito,Banco B,49165.76
696,940,Crédito,Banco C,4994.26
151,2343,Crédito,Banco B,4124.24
469,1475,Crédito,Banco B,19763.19
2430,2974,Débito,Banco C,6779.85
695,1157,Crédito,Banco C,37032.04
1844,2241,Crédito,Banco B,33081.75
399,2961,Crédito,Banco B,20912.28
2315,2830,Crédito,Banco C,1596.59
1204,2658,Crédito,Banco A,25082.95
653,2267,Crédito,Banco C,43567.56
421,135,Crédito,Banco B,20237.26
2535,1519,Débito,Banco C,25287.98
2972,1321,Crédito,Banco B,34580.4
1466,688,Crédito,Banco B,4634.06
1379,603,Crédito,Banco B,11779.35
