Transaccion_ID,Comercio_ID,Tipo_Comercio,País,Validación
2110,1835,Retail,México,Exitosa
144,1189,Alimentos,Colombia,Exitosa
4146,655,Electrónica,Guatemala,Exitosa
341,1344,Electrónica,México,Exitosa
3586,1349,Electrónica,Colombia,Exitosa
3488,248,Electrónica,Colombia,Fallida
4627,736,Alimentos,Guatemala,Fallida
4284,423,Electrónica,Guatemala,Fallida
4239,453,Electrónica,México,Fallida
3737,1786,Alimentos,Guatemala,Exitosa
4793,1205,Retail,Colombia,Exitosa
2685,1385,Retail,Guatemala,Fallida
3668,1784,Electrónica,México,Exitosa
1972,1519,Electrónica,Colombia,Fallida
4763,1155,Alimentos,Colombia,Exitosa
3761,50,Electrónica,Guatemala,Exitosa
2794,365,Retail,Colombia,Exitosa
4401,601,Electrónica,México,Exitosa
451,542,Electrónica,Colombia,Exitosa
2498,718,Alimentos,México,Exitosa
3097,1919,Retail,Colombia,Fallida
3717,1963,Retail,Guatemala,Fallida
1980,637,Retail,Guatemala,Exitosa
4742,140,Alimentos,México,Fallida
2833,695,Electrónica,Guatemala,Exitosa
696,629,Alimentos,Colombia,Exitosa
2976,1535,Retail,México,Exitosa
2631,1015,Electrónica,México,Exitosa
613,950,Electrónica,Colombia,Fallida
2092,897,Alimentos,México,Fallida
3893,190,Alimentos,Colombia,Fallida
4803,1318,Electrónica,Guatemala,Exitosa
2082,238,Electrónica,México,Fallida
4718,627,Electrónica,Guatemala,Exitosa
764,1322,Electrónica,México,Fallida
4962,331,Retail,Colombia,Exitosa
4623,1351,Electrónica,México,Exitosa
591,1455,Electrónica,Guatemala,Fallida
1730,1863,Retail,Guatemala,Fallida
4668,830,Electrónica,Guatemala,Fallida
3499,1085,Retail,Guatemala,Fallida
3028,59,Alimentos,México,Fallida
3547,767,Alimentos,Guatemala,Exitosa
2128,73,Retail,México,Fallida
3092,380,Electrónica,Colombia,Exitosa
2223,1714,Electrónica,México,Fallida
2525,1652,Alimentos,Guatemala,Exitosa
2364,168,Retail,Guatemala,Exitosa
1779,970,Alimentos,Colombia,Fallida
1814,151,Retail,México,Exitosa
2625,1439,Electrónica,Guatemala,Fallida
3170,971,Retail,México,Exitosa
2296,1271,Electrónica,México,Fallida
1571,421,Retail,México,Exitosa
450,313,Retail,Colombia,Fallida
4692,197,Retail,Guatemala,Exitosa
4360,747,Retail,Guatemala,Fallida
4389,545,Alimentos,Colombia,Exitosa
3096,1458,Retail,Guatemala,Exitosa
4416,454,Retail,Guatemala,Exitosa
348,1963,Retail,México,Exitosa
3780,920,Alimentos,México,Exitosa
3736,582,Retail,México,Fallida
511,1978,Retail,Guatemala,Fallida
854,754,Electrónica,Colombia,Exitosa
3410,934,Alimentos,Guatemala,Fallida
1483,157,Retail,México,Fallida
723,203,Electrónica,México,Fallida
869,6,Electrónica,Guatemala,Exitosa
4979,908,Retail,Guatemala,Exitosa
4216,1810,Alimentos,Colombia,Fallida
2287,1196,Retail,Colombia,Fallida
4581,1990,Retail,Colombia,Exitosa
2216,613,Retail,Colombia,Exitosa
393,1782,Alimentos,Colombia,Exitosa
3735,1889,Alimentos,Guatemala,Fallida
2089,732,Alimentos,Guatemala,Fallida
3866,924,Electrónica,Colombia,Fallida
4954,1804,Alimentos,Colombia,Fallida
3058,1962,Retail,México,Fallida
3882,1719,Alimentos,México,Exitosa
1130,1645,Electrónica,Colombia,Fallida
1248,1015,Electrónica,México,Exitosa
3300,428,Alimentos,Colombia,Exitosa
4626,1843,Alimentos,México,Fallida
2854,1095,Electrónica,México,Fallida
760,968,Alimentos,Colombia,Exitosa
2102,1660,Electrónica,Guatemala,Exitosa
3892,772,Alimentos,México,Fallida
1389,1517,Electrónica,Guatemala,Exitosa
1104,396,Retail,Colombia,Fallida
514,315,Retail,Guatemala,Fallida
246,1192,Alimentos,Colombia,Exitosa
1744,808,Electrónica,Guatemala,Exitosa
918,812,Retail,Colombia,Fallida
4657,749,Alimentos,Colombia,Fallida
2910,547,Retail,Guatemala,Exitosa
2007,1442,Electrónica,Guatemala,Fallida
3304,1140,Retail,Colombia,Exitosa
75,1345,Alimentos,Colombia,Fallida
1103,484,Alimentos,México,Fallida
3801,1351,Electrónica,Colombia,Fallida
753,917,Retail,Colombia,Fallida
1007,21,Alimentos,Colombia,Exitosa
4580,793,Retail,Colombia,Fallida
1823,1452,Electrónica,Guatemala,Fallida
324,1868,Electrónica,Guatemala,Exitosa
4392,250,Electrónica,México,Exitosa
164,997,Alimentos,Colombia,Fallida
1359,1917,Electrónica,Colombia,Exitosa
1908,157,Retail,Colombia,Fallida
100,1334,Electrónica,Colombia,Exitosa
2212,1316,Retail,México,Exitosa
1935,157,Retail,Guatemala,Exitosa
1648,1551,Alimentos,Colombia,Exitosa
1332,1599,Electrónica,Colombia,Fallida
2935,92,Retail,Colombia,Exitosa
3698,1338,Alimentos,Colombia,Fallida
37,1682,Electrónica,Colombia,Fallida
832,1898,Retail,Guatemala,Fallida
985,826,Electrónica,Guatemala,Exitosa
657,1385,Retail,Guatemala,Fallida
2522,46,Alimentos,México,Exitosa
4232,1957,Retail,Guatemala,Fallida
3050,106,Electrónica,Colombia,Fallida
2445,1027,Retail,Guatemala,Exitosa
3880,1046,Electrónica,México,Fallida
4821,1277,Alimentos,México,Fallida
1164,441,Alimentos,Colombia,Exitosa
3314,1665,Alimentos,México,Exitosa
2819,1697,Alimentos,Colombia,Fallida
1313,374,Electrónica,Colombia,Exitosa
1616,1912,Retail,Colombia,Fallida
969,1487,Retail,Colombia,Exitosa
1760,1823,Retail,Colombia,Fallida
4458,1751,Alimentos,Guatemala,Fallida
2013,1054,Electrónica,México,Exitosa
309,1042,Retail,Colombia,Exitosa
4262,1947,Alimentos,Guatemala,Exitosa
3352,1002,Retail,Colombia,Fallida
317,953,Retail,Guatemala,Fallida
885,669,Alimentos,Colombia,Exitosa
1014,1036,Retail,México,Exitosa
2408,1224,Electrónica,Guatemala,Exitosa
420,1252,Electrónica,México,Fallida
4476,451,Alimentos,Guatemala,Fallida
2776,1606,Retail,Guatemala,Fallida
576,1745,Retail,Guatemala,Exitosa
846,636,Electrónica,México,Exitosa
3206,1809,Electrónica,Colombia,Exitosa
4895,1597,Electrónica,Colombia,Fallida
2151,1287,Retail,México,Fallida
4436,1798,Electrónica,Guatemala,Exitosa
3583,1380,Retail,Colombia,Fallida
4871,996,Electrónica,Colombia,Exitosa
679,1446,Electrónica,Guatemala,Exitosa
4298,112,Retail,Guatemala,Exitosa
2560,1626,Electrónica,México,Fallida
4646,1889,Alimentos,Colombia,Fallida
780,544,Alimentos,Colombia,Exitosa
1585,1254,Alimentos,Guatemala,Fallida
3369,1589,Electrónica,Colombia,Fallida
2068,1159,Alimentos,Colombia,Fallida
3213,1952,Electrónica,México,Exitosa
4408,654,Electrónica,Guatemala,Exitosa
205,959,Electrónica,México,Exitosa
1104,1119,Retail,Colombia,Fallida
2522,911,Retail,Colombia,Fallida
2847,133,Electrónica,México,Fallida
4996,146,Retail,México,Exitosa
395,1530,Electrónica,México,Fallida
2498,956,Alimentos,Colombia,Fallida
3545,426,Electrónica,México,Fallida
4320,180,Retail,México,Exitosa
1593,1955,Electrónica,México,Exitosa
737,1766,Alimentos,Colombia,Exitosa
4615,1650,Retail,México,Fallida
2656,1687,Alimentos,Guatemala,Fallida
2463,582,Electrónica,México,Fallida
3075,1820,Retail,México,Exitosa
1754,973,Alimentos,Colombia,Fallida
2703,514,Retail,México,Exitosa
3060,89,Alimentos,Colombia,Fallida
4649,289,Retail,México,Exitosa
2318,699,Retail,Guatemala,Exitosa
4617,1837,Electrónica,México,Exitosa
4199,1247,Alimentos,Guatemala,Fallida
4672,1831,Retail,México,Fallida
745,1028,Retail,Guatemala,Exitosa
3875,778,Alimentos,México,Exitosa
1015,322,Alimentos,México,Exitosa
1921,344,Retail,Guatemala,Fallida
1262,142,Retail,Guatemala,Fallida
3014,1925,Electrónica,Colombia,Fallida
3207,831,Electrónica,México,Fallida
1006,1472,Retail,Colombia,Exitosa
851,1724,Retail,México,Fallida
3471,1051,Retail,Guatemala,Fallida
3788,1915,Electrónica,México,Fallida
4836,273,Electrónica,Guatemala,Fallida
2842,496,Electrónica,México,Exitosa
477,1658,Alimentos,Guatemala,Fallida
4934,615,Electrónica,Guatemala,Fallida
1489,1346,Alimentos,Guatemala,Fallida
4196,946,Retail,Guatemala,Exitosa
2676,1805,Retail,Guatemala,Exitosa
2946,1524,Electrónica,Colombia,Exitosa
4970,1262,Electrónica,México,Exitosa
121,37,Alimentos,Guatemala,Fallida
790,545,Retail,México,Fallida
4344,1142,Electrónica,Guatemala,Fallida
2927,359,Electrónica,Colombia,Exitosa
4736,1408,Electrónica,Guatemala,Fallida
4278,906,Electrónica,México,Exitosa
2140,1360,Alimentos,Colombia,Fallida
3751,433,Retail,Guatemala,Fallida
2737,1308,Retail,Colombia,Exitosa
3536,1304,Alimentos,Colombia,Exitosa
2151,1779,Retail,Guatemala,Fallida
3384,1098,Alimentos,Guatemala,Exitosa
3574,1145,Alimentos,México,Fallida
807,1963,Alimentos,México,Fallida
905,892,Electrónica,México,Exitosa
747,842,Electrónica,Colombia,Fallida
3700,1108,Alimentos,México,Exitosa
385,1109,Alimentos,México,Exitosa
1729,59,Electrónica,México,Fallida
4350,138,Retail,México,Exitosa
141,1639,Alimentos,México,Exitosa
4430,1245,Retail,Guatemala,Fallida
2697,1833,Retail,Guatemala,Exitosa
4290,714,Alimentos,Colombia,Exitosa
221,893,Retail,Guatemala,Fallida
1643,47,Electrónica,Colombia,Exitosa
3440,1160,Alimentos,Guatemala,Exitosa
1472,1108,Electrónica,Guatemala,Exitosa
4805,1993,Electrónica,México,Exitosa
4581,133,Alimentos,Colombia,Fallida
637,1091,Retail,Colombia,Exitosa
2006,1902,Electrónica,Colombia,Fallida
315,1440,Alimentos,Guatemala,Exitosa
2041,1381,Retail,México,Fallida
527,1296,Electrónica,México,Exitosa
1428,418,Alimentos,México,Exitosa
1088,1737,Alimentos,México,Exitosa
2713,879,Alimentos,México,Fallida
3670,1667,Electrónica,Colombia,Exitosa
680,161,Retail,Guatemala,Fallida
2789,1163,Alimentos,México,Exitosa
4693,1977,Alimentos,Colombia,Fallida
3187,1708,Alimentos,México,Exitosa
2990,1177,Alimentos,Guatemala,Fallida
2668,1825,Electrónica,Colombia,Exitosa
819,48,Retail,México,Fallida
1386,1383,Alimentos,Guatemala,Fallida
3253,1470,Alimentos,Guatemala,Fallida
1101,470,Alimentos,México,Fallida
2561,962,Retail,Colombia,Fallida
23,1699,Electrónica,Guatemala,Exitosa
565,1708,Alimentos,Colombia,Exitosa
3622,1970,Alimentos,Guatemala,Fallida
452,1269,Retail,Colombia,Fallida
764,1612,Alimentos,Colombia,Exitosa
3963,1498,Retail,México,Exitosa
2420,443,Electrónica,Guatemala,Exitosa
2982,1764,Electrónica,México,Exitosa
544,839,Alimentos,Guatemala,Fallida
288,1123,Retail,Guatemala,Fallida
65,1107,Retail,Colombia,Exitosa
2114,702,Alimentos,México,Fallida
1380,437,Alimentos,Guatemala,Exitosa
3883,1892,Electrónica,Guatemala,Exitosa
1659,1928,Electrónica,Colombia,Exitosa
4424,1603,Electrónica,México,Exitosa
2217,391,Alimentos,Colombia,Exitosa
4485,824,Retail,México,Fallida
2343,1498,Alimentos,Guatemala,Fallida
1840,359,Alimentos,Colombia,Exitosa
1640,1029,Alimentos,Colombia,Fallida
2861,430,Electrónica,México,Exitosa
3099,1864,Retail,México,Fallida
1646,822,Electrónica,Colombia,Exitosa
83,524,Alimentos,Guatemala,Fallida
2311,574,Alimentos,México,Exitosa
4776,810,Electrónica,México,Fallida
2496,599,Alimentos,Guatemala,Fallida
2707,171,Retail,Colombia,Exitosa
2850,451,Retail,Colombia,Exitosa
3971,1816,Electrónica,México,Exitosa
1785,1799,Alimentos,México,Exitosa
568,1697,Alimentos,México,Fallida
4842,355,Alimentos,México,Fallida
1885,819,Retail,Guatemala,Exitosa
785,1114,Electrónica,México,Fallida
187,450,Electrónica,Guatemala,Fallida
1231,629,Retail,Colombia,Fallida
2704,159,Electrónica,México,Fallida
3351,1267,Alimentos,México,Fallida
2521,1138,Alimentos,Guatemala,Exitosa
3875,1848,Electrónica,Guatemala,Fallida
674,1549,Alimentos,México,Exitosa
995,705,Retail,México,Exitosa
4843,489,Retail,México,Fallida
182,1391,Retail,Colombia,Fallida
2090,560,Alimentos,Guatemala,Fallida
4561,814,Retail,Guatemala,Exitosa
1747,1179,Electrónica,México,Fallida
1340,353,Electrónica,Guatemala,Exitosa
575,1931,Alimentos,Guatemala,Exitosa
2371,275,Retail,Colombia,Exitosa
1758,1958,Retail,Colombia,Exitosa
3883,185,Electrónica,Guatemala,Exitosa
4079,665,Retail,México,Exitosa
4951,1771,Electrónica,Guatemala,Fallida
4645,1040,Retail,México,Exitosa
4377,1409,Electrónica,México,Fallida
4272,1296,Retail,Guatemala,Exitosa
4655,1281,Alimentos,Colombia,Exitosa
1652,1968,Alimentos,México,Fallida
4051,480,Retail,México,Fallida
26,1480,Electrónica,Colombia,Exitosa
2032,1394,Alimentos,Guatemala,Exitosa
22,88,Alimentos,México,Fallida
3542,839,Electrónica,Colombia,Exitosa
3833,1748,Electrónica,Colombia,Fallida
4762,1948,Electrónica,Guatemala,Fallida
4053,1998,Electrónica,México,Exitosa
3854,728,Electrónica,Guatemala,Exitosa
2480,357,Electrónica,Colombia,Fallida
4762,1839,Alimentos,México,Fallida
729,669,Alimentos,Colombia,Exitosa
642,890,Retail,México,Exitosa
3608,939,Electrónica,México,Fallida
4567,800,Retail,Guatemala,Fallida
1305,1322,Alimentos,México,Exitosa
1769,896,Alimentos,México,Exitosa
322,1764,Retail,Guatemala,Exitosa
1967,988,Alimentos,Guatemala,Fallida
3868,1671,Alimentos,Guatemala,Fallida
1532,1545,Retail,México,Exitosa
1341,210,Retail,México,Exitosa
1505,1215,Retail,Colombia,Exitosa
144,550,Retail,Guatemala,Fallida
4290,1754,Electrónica,Colombia,Exitosa
1018,132,Electrónica,Colombia,Exitosa
3511,1603,Alimentos,Guatemala,Exitosa
1423,50,Retail,Guatemala,Exitosa
4491,1357,Electrónica,México,Fallida
4759,559,Electrónica,México,Fallida
954,1945,Electrónica,Guatemala,Fallida
2397,1271,Alimentos,Guatemala,Fallida
1232,1816,Electrónica,México,Fallida
3824,375,Retail,México,Fallida
2634,1659,Alimentos,México,Fallida
4640,590,Retail,Guatemala,Fallida
4179,1324,Retail,Guatemala,Exitosa
1449,1392,Electrónica,México,Fallida
2567,871,Alimentos,México,Fallida
1695,77,Retail,México,Exitosa
4257,732,Alimentos,México,Exitosa
882,1856,Electrónica,Colombia,Exitosa
655,46,Electrónica,México,Exitosa
3417,1736,Alimentos,Guatemala,Exitosa
2382,1622,Retail,Guatemala,Fallida
3608,1455,Retail,Colombia,Exitosa
69,560,Retail,Guatemala,Exitosa
1740,1044,Electrónica,México,Exitosa
1148,1701,Alimentos,México,Exitosa
4436,853,Alimentos,México,Fallida
3396,1743,Retail,Colombia,Exitosa
58,1837,Electrónica,Colombia,Exitosa
4196,1659,Retail,México,Fallida
152,1980,Retail,Colombia,Fallida
1596,701,Alimentos,Guatemala,Exitosa
1782,1049,Alimentos,Guatemala,Exitosa
913,1727,Electrónica,México,Fallida
1485,1583,Retail,México,Exitosa
4579,1530,Alimentos,México,Fallida
753,611,Retail,Guatemala,Fallida
935,1000,Retail,Guatemala,Exitosa
4486,665,Retail,México,Exitosa
2213,1433,Alimentos,Guatemala,Exitosa
3807,1174,Electrónica,Colombia,Fallida
3402,1692,Alimentos,México,Exitosa
1479,95,Electrónica,Guatemala,Exitosa
1213,973,Retail,Guatemala,Fallida
2559,373,Alimentos,Guatemala,Exitosa
3401,802,Alimentos,México,Fallida
2587,1844,Retail,México,Exitosa
3155,1202,Retail,Colombia,Fallida
2718,1479,Alimentos,Colombia,Exitosa
1158,1226,Alimentos,Guatemala,Fallida
411,993,Alimentos,Colombia,Exitosa
2666,1808,Electrónica,Colombia,Fallida
4877,1355,Alimentos,Colombia,Fallida
2434,867,Retail,Colombia,Exitosa
3469,1812,Alimentos,México,Fallida
4179,947,Alimentos,Guatemala,Fallida
3976,137,Electrónica,México,Exitosa
1275,522,Retail,Colombia,Fallida
109,1897,Alimentos,Guatemala,Exitosa
2660,1587,Alimentos,Colombia,Exitosa
1578,153,Retail,México,Exitosa
2521,1336,Alimentos,Colombia,Fallida
2255,473,Alimentos,México,Fallida
3702,616,Retail,México,Fallida
3271,1925,Retail,Guatemala,Fallida
1500,1484,Retail,México,Exitosa
3056,160,Retail,Guatemala,Exitosa
1950,508,Electrónica,México,Fallida
2668,1636,Alimentos,México,Fallida
2770,943,Electrónica,Guatemala,Exitosa
3688,160,Electrónica,Colombia,Fallida
4799,1131,Electrónica,Guatemala,Exitosa
3523,89,Alimentos,Colombia,Fallida
3500,1361,Retail,Colombia,Exitosa
2252,276,Electrónica,Guatemala,Fallida
3946,811,Retail,México,Exitosa
2861,709,Alimentos,México,Fallida
2634,717,Electrónica,Colombia,Fallida
1218,1419,Electrónica,Guatemala,Fallida
1422,995,Electrónica,México,Fallida
2639,104,Electrónica,Colombia,Fallida
4238,1312,Alimentos,México,Exitosa
2933,729,Electrónica,Colombia,Fallida
2482,1050,Electrónica,Colombia,Fallida
3741,483,Alimentos,México,Fallida
2853,418,Alimentos,México,Exitosa
1635,683,Electrónica,México,Fallida
1717,1678,Electrónica,Colombia,Fallida
3505,1887,Electrónica,Colombia,Fallida
904,8,Alimentos,Guatemala,Exitosa
435,1455,Retail,México,Fallida
1021,338,Alimentos,México,Exitosa
154,882,Retail,Guatemala,Exitosa
2716,253,Electrónica,Guatemala,Fallida
1495,1427,Alimentos,Colombia,Exitosa
1782,185,Retail,México,Exitosa
2960,1183,Alimentos,Colombia,Exitosa
2218,945,Alimentos,Colombia,Fallida
2792,218,Retail,Guatemala,Exitosa
2886,1213,Electrónica,Guatemala,Exitosa
2220,220,Alimentos,Guatemala,Fallida
2943,667,Electrónica,Guatemala,Exitosa
3651,645,Electrónica,México,Exitosa
3849,1611,Electrónica,Guatemala,Exitosa
1703,664,Electrónica,México,Fallida
3633,1466,Retail,México,Fallida
14,1888,Electrónica,Colombia,Fallida
512,1376,Alimentos,Guatemala,Fallida
3432,1103,Alimentos,Guatemala,Exitosa
4741,1837,Alimentos,Guatemala,Fallida
3411,1263,Alimentos,Colombia,Fallida
4645,1958,Retail,Colombia,Exitosa
4668,1131,Retail,México,Fallida
4626,1076,Retail,México,Exitosa
4087,1097,Retail,México,Fallida
4378,1904,Retail,Guatemala,Exitosa
4072,620,Electrónica,México,Exitosa
3146,1404,Electrónica,Colombia,Exitosa
1889,835,Alimentos,México,Exitosa
2301,7,Retail,México,Fallida
4831,464,Retail,Guatemala,Fallida
3125,1611,Electrónica,Guatemala,Fallida
1850,1217,Retail,México,Exitosa
2022,1685,Electrónica,Colombia,Fallida
514,824,Alimentos,México,Exitosa
2624,813,Electrónica,México,Fallida
3714,217,Retail,Colombia,Exitosa
1211,21,Electrónica,Colombia,Exitosa
2954,1577,Alimentos,Guatemala,Fallida
4900,373,Electrónica,México,Fallida
1262,1600,Retail,México,Fallida
357,1910,Electrónica,Colombia,Fallida
3240,1466,Electrónica,México,Exitosa
3669,863,Retail,Colombia,Exitosa
2382,564,Retail,Colombia,Exitosa
410,422,Alimentos,Colombia,Fallida
1960,207,Alimentos,Guatemala,Fallida
401,1295,Retail,Colombia,Fallida
3810,1371,Electrónica,Colombia,Fallida
2592,1315,Alimentos,México,Exitosa
2914,1473,Alimentos,México,Exitosa
3712,172,Alimentos,Guatemala,Exitosa
2171,121,Electrónica,Colombia,Exitosa
3605,1037,Alimentos,Guatemala,Fallida
4574,190,Alimentos,Guatemala,Fallida
1124,924,Retail,México,Exitosa
4045,790,Retail,Guatemala,Exitosa
1286,180,Electrónica,Guatemala,Fallida
3380,1500,Retail,México,Fallida
432,131,Retail,Guatemala,Exitosa
2273,1835,Retail,Guatemala,Fallida
4891,1280,Retail,México,Fallida
632,1077,Retail,Guatemala,Fallida
4660,1229,Alimentos,Guatemala,Exitosa
999,686,Alimentos,México,Exitosa
2507,504,Electrónica,Colombia,Fallida
3509,1646,Electrónica,Guatemala,Fallida
2984,1089,Alimentos,México,Exitosa
3075,927,Retail,Guatemala,Fallida
2696,1497,Electrónica,Guatemala,Exitosa
1477,699,Retail,México,Fallida
3037,94,Electrónica,México,Exitosa
1827,405,Alimentos,México,Fallida
2998,172,Electrónica,Guatemala,Exitosa
3405,228,Electrónica,México,Fallida
4822,531,Alimentos,Guatemala,Exitosa
4961,1861,Retail,México,Exitosa
3383,1005,Electrónica,Colombia,Fallida
4173,1270,Electrónica,México,Exitosa
3334,1594,Electrónica,Colombia,Exitosa
4552,1232,Retail,Guatemala,Exitosa
385,1818,Retail,Guatemala,Fallida
2605,1361,Electrónica,Colombia,Exitosa
3517,1836,Retail,Guatemala,Fallida
1038,1749,Electrónica,Guatemala,Exitosa
203,186,Retail,México,Exitosa
4008,1964,Electrónica,Guatemala,Fallida
3213,1158,Electrónica,Colombia,Exitosa
1940,392,Electrónica,Colombia,Exitosa
1483,1141,Electrónica,Colombia,Exitosa
424,1884,Alimentos,Guatemala,Exitosa
453,773,Alimentos,Colombia,Exitosa
4080,799,Electrónica,Guatemala,Exitosa
4374,1182,Electrónica,Guatemala,Exitosa
1757,1186,Alimentos,México,Exitosa
2968,1967,Retail,Colombia,Fallida
492,924,Electrónica,México,Exitosa
4012,984,Electrónica,Colombia,Fallida
1189,1514,Electrónica,Colombia,Exitosa
4138,1648,Retail,Guatemala,Fallida
4623,246,Electrónica,Colombia,Fallida
3800,680,Electrónica,Guatemala,Fallida
873,917,Alimentos,Colombia,Fallida
4346,1094,Electrónica,Guatemala,Fallida
3166,1295,Alimentos,Colombia,Fallida
2863,598,Alimentos,Guatemala,Exitosa
2016,1581,Electrónica,Colombia,Fallida
3049,1404,Electrónica,Guatemala,Exitosa
3184,1956,Retail,México,Fallida
4897,1440,Alimentos,México,Exitosa
152,933,Electrónica,Colombia,Exitosa
2198,715,Electrónica,Guatemala,Exitosa
224,895,Alimentos,Guatemala,Exitosa
1413,1019,Retail,Guatemala,Exitosa
3161,904,Retail,Guatemala,Exitosa
4386,1387,Alimentos,México,Exitosa
749,25,Electrónica,Colombia,Fallida
3954,602,Alimentos,Guatemala,Exitosa
1875,751,Retail,México,Exitosa
542,1159,Electrónica,México,Fallida
2052,1397,Retail,Guatemala,Fallida
4192,216,Alimentos,Colombia,Fallida
4163,627,Electrónica,Guatemala,Exitosa
4731,1080,Retail,Colombia,Exitosa
3362,71,Alimentos,Colombia,Fallida
75,323,Retail,Colombia,Fallida
