Cliente_ID_1,Cliente_ID_2,Fecha_Registro,Tipo_Recomendación,Nivel_Confianza
2156,786,2023-02-02,Familiar,Medio
369,1011,2021-09-06,Amigo,Alto
1797,2454,2023-09-12,Familiar,Medio
186,2841,2021-11-06,Familiar,Alto
2795,1857,2022-11-21,Amigo,Medio
1547,2623,2021-10-11,Familiar,Medio
127,1586,2023-10-05,Amigo,Medio
269,2271,2022-10-21,Familiar,Alto
1249,1568,2022-03-19,Familiar,Alto
196,2681,2023-04-09,Familiar,Bajo
959,1514,2022-11-23,Amigo,Bajo
1685,1537,2020-07-28,Familiar,Bajo
2217,756,2021-12-29,Amigo,Medio
1040,1563,2020-12-25,Familiar,Medio
666,1233,2021-09-26,Amigo,Bajo
448,1608,2023-03-17,Amigo,Bajo
93,2876,2021-12-19,Amigo,Medio
1190,555,2021-12-11,Amigo,Medio
2583,1737,2020-05-30,Amigo,Medio
173,2116,2020-07-08,Amigo,Bajo
751,1589,2020-07-25,Amigo,Medio
1112,2560,2021-09-10,Familiar,Alto
2117,1645,2023-06-29,Familiar,Alto
517,1170,2021-12-11,Familiar,Bajo
309,2009,2021-10-22,Amigo,Bajo
2875,2530,2020-06-21,Amigo,Bajo
1384,820,2021-09-17,Familiar,Bajo
2104,2632,2023-12-26,Familiar,Alto
1682,2977,2023-12-17,Amigo,Alto
1757,1708,2020-07-30,Amigo,Alto
1983,2313,2021-03-28,Familiar,Alto
372,2080,2023-02-13,Amigo,Bajo
146,2010,2021-12-10,Amigo,Alto
1159,1119,2020-05-31,Familiar,Alto
1812,941,2020-08-26,Amigo,Bajo
1650,767,2020-10-02,Familiar,Medio
159,2776,2021-05-06,Familiar,Medio
10,1113,2023-10-24,Amigo,Medio
1060,1867,2023-10-14,Familiar,Medio
437,2526,2023-04-13,Amigo,Medio
1215,538,2023-12-13,Amigo,Medio
2773,2076,2023-09-04,Familiar,Bajo
1238,167,2021-11-26,Amigo,Medio
1507,2624,2020-04-26,Amigo,Bajo
853,12,2022-05-14,Amigo,Medio
2222,2620,2020-07-25,Familiar,Bajo
1715,1147,2022-05-17,Familiar,Bajo
1840,2140,2021-06-03,Familiar,Alto
1270,2094,2020-07-29,Familiar,Bajo
2382,1125,2022-10-15,Familiar,Medio
1646,746,2020-05-16,Amigo,Bajo
1232,2058,2022-05-04,Amigo,Medio
202,2546,2022-01-11,Familiar,Bajo
2077,2011,2021-12-15,Familiar,Bajo
2787,756,2021-12-30,Familiar,Medio
2670,1247,2023-03-10,Familiar,Bajo
2669,110,2022-07-18,Familiar,Alto
2616,2733,2020-02-25,Familiar,Bajo
2931,2943,2020-04-27,Familiar,Medio
765,1124,2021-12-02,Amigo,Alto
1574,338,2022-04-18,Amigo,Bajo
737,1048,2020-09-14,Amigo,Medio
2154,1452,2023-08-16,Familiar,Medio
1851,1924,2023-04-25,Amigo,Medio
2976,765,2022-11-10,Amigo,Alto
1280,85,2020-08-04,Amigo,Bajo
2852,1737,2022-09-29,Familiar,Medio
2976,2989,2021-09-30,Familiar,Bajo
1582,1222,2020-05-04,Amigo,Alto
2670,354,2020-05-20,Amigo,Alto
398,2692,2022-07-12,Familiar,Bajo
2393,2187,2023-05-28,Amigo,Alto
870,1997,2020-04-23,Familiar,Bajo
1961,2802,2021-03-11,Familiar,Medio
1684,396,2020-03-17,Familiar,Alto
886,375,2023-07-14,Amigo,Bajo
574,2000,2020-05-22,Amigo,Alto
974,1956,2023-02-17,Amigo,Bajo
2237,2657,2023-03-28,Amigo,Alto
1323,741,2021-04-02,Amigo,Medio
780,1803,2022-12-17,Amigo,Medio
278,1577,2023-04-09,Amigo,Medio
1549,1249,2021-01-16,Familiar,Medio
1097,2622,2022-10-27,Familiar,Medio
1088,2431,2020-08-07,Amigo,Bajo
886,1869,2020-03-14,Familiar,Bajo
2694,1259,2023-08-05,Amigo,Bajo
2611,2861,2021-10-01,Amigo,Alto
1728,1158,2021-03-13,Familiar,Medio
2653,2630,2020-08-17,Familiar,Bajo
1610,618,2022-05-17,Amigo,Alto
2465,244,2022-05-31,Familiar,Alto
2665,1328,2022-01-27,Amigo,Bajo
2687,94,2020-12-29,Familiar,Bajo
445,2205,2021-05-26,Familiar,Medio
2509,2176,2022-04-06,Amigo,Medio
2482,81,2023-06-07,Familiar,Alto
558,1701,2022-01-29,Amigo,Bajo
1708,2815,2023-12-04,Amigo,Medio
563,1092,2021-01-04,Familiar,Bajo
2273,1304,2021-01-27,Familiar,Alto
1450,2941,2023-02-15,Amigo,Bajo
15,2242,2021-02-07,Familiar,Alto
2563,1628,2022-08-15,Amigo,Bajo
1822,1795,2021-09-27,Amigo,Bajo
2499,2942,2023-02-25,Familiar,Medio
2186,700,2022-12-26,Familiar,Medio
1142,323,2021-06-29,Familiar,Bajo
1143,274,2021-06-04,Amigo,Bajo
2401,2862,2023-05-14,Familiar,Bajo
111,2745,2021-03-31,Amigo,Alto
1733,2219,2023-07-18,Amigo,Medio
2349,2621,2021-05-06,Familiar,Bajo
2000,513,2022-08-21,Amigo,Alto
1546,68,2020-08-03,Amigo,Alto
2319,1475,2023-08-09,Amigo,Bajo
2971,2523,2021-09-13,Familiar,Alto
2582,2824,2020-04-05,Amigo,Alto
818,539,2023-12-06,Familiar,Medio
253,1822,2021-08-20,Amigo,Bajo
2408,1284,2023-04-05,Familiar,Bajo
1003,215,2023-02-21,Amigo,Alto
954,2092,2021-09-30,Amigo,Bajo
440,892,2020-05-05,Familiar,Alto
1601,2230,2021-12-25,Familiar,Alto
1090,2142,2020-11-14,Familiar,Medio
269,2538,2020-10-15,Familiar,Medio
631,2865,2022-06-23,Amigo,Medio
2596,1839,2023-04-12,Familiar,Alto
2361,2029,2020-08-13,Amigo,Alto
1888,1822,2022-05-03,Familiar,Alto
2127,1205,2021-05-22,Familiar,Alto
2150,2079,2021-03-31,Familiar,Alto
1501,218,2021-11-05,Familiar,Medio
1440,2096,2022-11-08,Amigo,Bajo
571,729,2022-12-03,Familiar,Alto
2068,2340,2020-02-16,Familiar,Alto
1685,870,2021-11-04,Amigo,Medio
1538,172,2023-01-21,Amigo,Bajo
62,862,2023-02-25,Familiar,Alto
299,2368,2021-04-16,Familiar,Medio
2034,1316,2020-04-10,Familiar,Medio
1235,2628,2020-08-24,Familiar,Medio
649,1254,2023-11-10,Familiar,Alto
354,1864,2022-05-10,Familiar,Alto
63,669,2021-05-31,Amigo,Medio
1793,2495,2020-08-26,Familiar,Medio
2814,234,2020-09-14,Amigo,Alto
1275,1615,2020-01-18,Amigo,Medio
1744,2386,2021-05-08,Amigo,Alto
2193,199,2020-03-22,Familiar,Bajo
1666,331,2021-03-28,Amigo,Alto
327,2561,2022-12-02,Amigo,Alto
550,1411,2020-04-16,Amigo,Alto
654,2078,2022-05-17,Familiar,Alto
2242,115,2021-03-16,Familiar,Medio
2783,2248,2022-09-26,Amigo,Bajo
1431,2961,2021-07-14,Amigo,Bajo
1481,2423,2022-10-05,Amigo,Bajo
774,568,2022-08-08,Familiar,Bajo
2470,2221,2023-12-13,Familiar,Bajo
2267,920,2023-06-07,Familiar,Alto
1539,1031,2020-09-15,Familiar,Bajo
2626,2609,2023-06-28,Amigo,Alto
514,1101,2020-01-05,Amigo,Medio
1215,2104,2023-03-23,Familiar,Alto
2420,1741,2020-09-24,Familiar,Bajo
1744,1663,2021-07-05,Amigo,Alto
1703,387,2020-06-16,Amigo,Alto
2035,236,2021-12-01,Familiar,Bajo
987,2197,2022-10-21,Familiar,Medio
2402,813,2023-07-23,Familiar,Medio
196,1443,2022-10-12,Familiar,Alto
2125,2058,2020-05-04,Amigo,Bajo
1092,544,2022-01-27,Amigo,Medio
571,2437,2021-03-13,Familiar,Alto
556,2148,2021-11-22,Amigo,Alto
2948,177,2020-12-02,Familiar,Medio
17,795,2022-07-08,Familiar,Alto
32,2975,2022-02-19,Amigo,Medio
1036,1440,2023-03-30,Familiar,Alto
2586,2168,2023-07-09,Amigo,Medio
1428,1990,2022-12-27,Amigo,Alto
361,1763,2021-11-28,Amigo,Bajo
149,2464,2022-02-28,Familiar,Medio
856,2746,2023-07-27,Amigo,Bajo
2279,438,2021-08-12,Familiar,Bajo
59,2288,2023-09-21,Familiar,Medio
489,1394,2023-08-17,Familiar,Medio
1502,700,2022-10-15,Familiar,Medio
1226,1471,2022-07-11,Familiar,Alto
2357,430,2021-02-04,Familiar,Alto
2033,1619,2021-10-12,Familiar,Alto
2672,1799,2023-12-11,Amigo,Medio
2193,1913,2022-06-29,Amigo,Bajo
1816,2301,2021-06-13,Familiar,Alto
2154,2392,2023-12-28,Amigo,Bajo
1883,2095,2020-07-03,Familiar,Medio
2439,2872,2020-02-10,Familiar,Medio
999,1450,2022-11-22,Familiar,Medio
87,1222,2020-11-01,Amigo,Bajo
2429,2955,2022-07-14,Familiar,Medio
1857,1835,2023-06-15,Familiar,Medio
1194,1976,2023-07-03,Amigo,Alto
2083,265,2021-10-27,Amigo,Bajo
1852,2654,2020-08-09,Familiar,Medio
1662,2211,2022-07-04,Familiar,Bajo
27,2375,2020-12-09,Familiar,Bajo
60,2510,2021-06-20,Familiar,Medio
1050,1676,2023-02-25,Familiar,Medio
59,2862,2022-10-25,Amigo,Bajo
1320,1484,2022-11-18,Familiar,Bajo
2936,621,2020-06-15,Familiar,Medio
1958,25,2020-09-20,Amigo,Medio
825,206,2023-02-09,Familiar,Bajo
1464,2691,2023-04-01,Amigo,Bajo
1796,1182,2022-12-11,Familiar,Medio
912,2414,2020-05-10,Familiar,Bajo
2177,296,2023-12-27,Familiar,Medio
1305,1810,2023-08-17,Familiar,Medio
1646,2950,2022-02-22,Familiar,Bajo
2693,1676,2021-05-25,Familiar,Bajo
918,2725,2022-07-21,Familiar,Bajo
1176,2558,2021-09-02,Amigo,Medio
1906,929,2023-08-24,Familiar,Medio
559,2141,2022-06-21,Amigo,Bajo
500,2169,2022-09-19,Amigo,Alto
933,708,2023-01-22,Amigo,Alto
2284,1752,2023-07-29,Familiar,Alto
48,2414,2022-06-17,Amigo,Medio
2642,2190,2022-10-22,Amigo,Bajo
12,1872,2023-04-27,Amigo,Bajo
804,1747,2023-03-27,Familiar,Alto
656,1372,2022-06-04,Familiar,Medio
2654,194,2021-09-27,Familiar,Bajo
1709,1590,2023-01-31,Amigo,Alto
1072,1666,2022-09-14,Amigo,Alto
429,538,2022-08-08,Amigo,Medio
2298,2917,2020-12-26,Familiar,Bajo
549,2620,2021-10-21,Familiar,Bajo
512,2549,2020-06-18,Familiar,Medio
2172,1701,2022-10-21,Familiar,Alto
807,2583,2022-08-18,Amigo,Medio
934,2832,2023-11-27,Amigo,Alto
799,1026,2020-08-14,Amigo,Bajo
2924,2799,2021-04-17,Familiar,Medio
331,1372,2022-03-05,Amigo,Medio
2260,1990,2021-05-16,Familiar,Bajo
2281,832,2023-07-01,Amigo,Alto
795,1674,2023-06-21,Amigo,Bajo
2595,1088,2020-08-10,Amigo,Medio
483,1290,2020-08-30,Familiar,Bajo
762,2322,2020-03-26,Familiar,Bajo
1441,162,2022-08-06,Amigo,Medio
1177,1656,2023-10-01,Amigo,Bajo
1538,1150,2020-07-09,Amigo,Alto
141,1927,2022-05-25,Familiar,Medio
1686,1113,2020-01-25,Amigo,Medio
2618,93,2020-09-04,Familiar,Medio
780,1305,2020-10-09,Familiar,Bajo
735,1475,2023-05-28,Familiar,Alto
2209,770,2022-04-10,Familiar,Medio
2256,1759,2020-09-12,Familiar,Medio
1892,1022,2022-12-23,Amigo,Bajo
1169,771,2023-12-06,Amigo,Medio
1085,505,2021-12-14,Amigo,Medio
2832,378,2023-03-08,Familiar,Medio
272,789,2023-11-29,Familiar,Bajo
1741,2485,2022-01-24,Amigo,Bajo
342,1044,2021-08-13,Familiar,Alto
2967,1730,2022-05-24,Amigo,Medio
1663,816,2021-10-10,Familiar,Bajo
2775,2480,2023-05-15,Familiar,Medio
1127,1653,2022-04-12,Amigo,Bajo
2506,915,2021-06-29,Familiar,Medio
2632,2568,2023-03-17,Amigo,Alto
538,558,2021-06-23,Familiar,Medio
623,1039,2020-09-12,Familiar,Medio
1596,2432,2023-03-10,Familiar,Alto
1349,1014,2021-03-07,Familiar,Bajo
280,2348,2021-04-08,Amigo,Bajo
1160,1962,2022-09-24,Familiar,Bajo
335,1059,2023-12-05,Amigo,Medio
32,2280,2023-11-18,Familiar,Medio
682,957,2022-05-17,Familiar,Alto
1310,2395,2021-07-24,Familiar,Alto
2031,238,2022-08-26,Familiar,Medio
2812,1548,2023-03-09,Amigo,Bajo
744,2738,2021-10-05,Amigo,Alto
1431,2912,2021-07-24,Amigo,Bajo
172,93,2023-10-27,Familiar,Bajo
2259,2801,2022-12-16,Amigo,Alto
1755,1490,2023-04-07,Amigo,Alto
858,24,2022-04-11,Familiar,Bajo
2094,2744,2021-04-26,Familiar,Bajo
229,1289,2023-08-18,Familiar,Medio
294,1591,2023-04-19,Amigo,Medio
1107,493,2021-06-27,Familiar,Medio
2670,1707,2022-11-21,Familiar,Medio
200,2653,2020-07-12,Familiar,Medio
90,1982,2022-08-04,Familiar,Medio
2562,1052,2022-05-08,Familiar,Alto
2579,2836,2023-04-29,Familiar,Bajo
2515,1089,2022-05-15,Amigo,Alto
1654,2808,2021-06-05,Amigo,Medio
1442,447,2020-01-11,Familiar,Medio
527,2697,2023-02-07,Amigo,Bajo
69,2717,2020-09-01,Amigo,Alto
1689,367,2022-11-11,Familiar,Bajo
1639,1339,2021-01-03,Familiar,Medio
2342,1337,2020-06-16,Familiar,Medio
220,1829,2021-06-29,Amigo,Alto
1659,909,2023-02-20,Familiar,Medio
1811,1634,2021-07-31,Amigo,Alto
357,2342,2023-03-16,Amigo,Alto
436,1739,2023-09-17,Amigo,Bajo
2653,1060,2022-12-27,Familiar,Bajo
1366,110,2023-10-09,Familiar,Medio
2923,2347,2021-03-15,Amigo,Medio
1098,639,2020-01-13,Familiar,Medio
1052,2411,2022-12-10,Familiar,Medio
2481,362,2020-04-19,Amigo,Medio
1210,252,2023-12-09,Familiar,Bajo
859,154,2022-10-04,Familiar,Alto
2418,2962,2023-04-29,Amigo,Bajo
840,2144,2021-05-14,Familiar,Medio
1130,1008,2021-08-13,Amigo,Bajo
751,2319,2022-03-17,Amigo,Alto
1139,191,2022-10-12,Familiar,Bajo
1335,2513,2020-09-01,Amigo,Medio
1379,2687,2021-09-22,Amigo,Medio
2051,284,2023-11-16,Amigo,Medio
2686,286,2022-08-11,Amigo,Bajo
2834,620,2021-07-17,Amigo,Bajo
810,1627,2022-02-20,Familiar,Bajo
1160,1960,2022-09-08,Amigo,Medio
2413,2241,2021-05-25,Amigo,Alto
1130,2170,2023-06-29,Familiar,Medio
1566,2121,2022-05-04,Familiar,Alto
1016,476,2022-08-03,Familiar,Alto
801,1338,2020-03-07,Familiar,Bajo
2515,2042,2023-07-20,Amigo,Alto
1896,1086,2021-09-13,Amigo,Bajo
211,2251,2021-04-05,Amigo,Medio
387,1141,2022-07-19,Familiar,Bajo
1361,2869,2022-05-24,Familiar,Alto
1020,1300,2021-01-11,Amigo,Medio
1347,2779,2022-06-03,Familiar,Medio
2151,1388,2022-07-10,Familiar,Medio
2226,528,2023-03-24,Amigo,Alto
2221,1482,2020-07-17,Amigo,Bajo
1618,916,2022-11-04,Amigo,Alto
2705,2173,2020-11-17,Amigo,Alto
1704,1407,2023-12-21,Familiar,Bajo
1984,953,2023-09-15,Familiar,Bajo
1899,2829,2023-05-18,Amigo,Alto
2142,682,2021-05-29,Familiar,Alto
523,1780,2021-04-25,Amigo,Medio
1419,1528,2020-08-19,Amigo,Alto
2943,2427,2022-05-14,Amigo,Bajo
2165,2369,2022-09-22,Familiar,Alto
2400,16,2022-03-14,Familiar,Alto
192,227,2020-11-08,Amigo,Alto
309,5,2021-07-28,Amigo,Alto
405,2799,2023-11-19,Familiar,Bajo
73,2342,2020-10-27,Amigo,Alto
1950,1898,2021-09-27,Amigo,Alto
2654,648,2020-10-02,Familiar,Alto
2583,964,2022-10-20,Familiar,Bajo
1628,760,2021-01-28,Amigo,Alto
1172,1658,2022-10-03,Amigo,Alto
1011,2721,2023-07-13,Amigo,Alto
1088,2155,2020-10-24,Amigo,Medio
2555,2567,2020-08-07,Familiar,Bajo
1838,387,2021-07-13,Familiar,Bajo
813,1944,2023-10-28,Familiar,Alto
1386,166,2021-06-06,Amigo,Alto
617,2634,2022-07-25,Amigo,Bajo
545,636,2022-05-02,Familiar,Medio
2394,2516,2023-07-25,Familiar,Bajo
404,1675,2021-07-13,Familiar,Bajo
1888,1903,2020-12-25,Amigo,Bajo
930,847,2022-07-28,Familiar,Medio
1587,1087,2020-09-01,Familiar,Bajo
2524,2931,2022-08-28,Amigo,Bajo
1602,2992,2023-05-24,Amigo,Alto
1015,1308,2022-05-11,Familiar,Bajo
2117,1524,2023-05-04,Amigo,Alto
1151,2229,2020-02-17,Familiar,Bajo
2783,586,2023-03-24,Amigo,Medio
626,2246,2020-06-27,Familiar,Medio
2419,1402,2021-02-24,Amigo,Alto
1537,675,2023-02-09,Amigo,Bajo
2552,488,2020-07-07,Familiar,Medio
2182,335,2020-11-29,Familiar,Medio
1040,2169,2023-07-24,Familiar,Medio
2891,275,2020-10-11,Familiar,Bajo
1768,1680,2022-08-17,Familiar,Bajo
1192,2803,2023-09-16,Amigo,Alto
2227,2882,2022-10-21,Amigo,Medio
414,952,2023-07-23,Amigo,Bajo
2589,1607,2021-03-12,Familiar,Medio
606,236,2022-01-20,Familiar,Bajo
434,2354,2021-03-15,Amigo,Bajo
1019,397,2022-01-31,Familiar,Medio
2844,1073,2023-10-15,Familiar,Alto
2721,998,2020-09-20,Familiar,Medio
2668,452,2020-06-25,Amigo,Medio
17,1909,2021-04-12,Familiar,Bajo
2541,106,2022-07-13,Amigo,Bajo
2919,2244,2020-06-02,Amigo,Medio
2360,2307,2021-01-16,Familiar,Medio
328,598,2020-09-18,Amigo,Alto
2630,2058,2020-10-05,Familiar,Bajo
1238,549,2023-09-13,Familiar,Medio
2487,626,2020-05-23,Familiar,Bajo
1373,2904,2023-08-10,Familiar,Medio
1374,1767,2023-11-01,Amigo,Bajo
583,2421,2022-08-24,Amigo,Bajo
1711,952,2020-11-28,Amigo,Alto
604,1920,2020-07-11,Familiar,Alto
1841,2437,2020-09-18,Familiar,Bajo
117,68,2020-08-12,Amigo,Bajo
2647,1390,2022-08-29,Familiar,Medio
446,2397,2021-09-10,Amigo,Alto
1429,1844,2023-05-06,Amigo,Medio
274,98,2021-07-23,Amigo,Bajo
2702,290,2020-05-05,Amigo,Medio
259,1715,2021-05-29,Amigo,Alto
1673,785,2022-07-12,Amigo,Alto
654,2729,2022-11-26,Familiar,Bajo
414,2739,2020-12-10,Familiar,Bajo
213,863,2023-01-18,Familiar,Alto
650,8,2022-10-03,Amigo,Bajo
729,1703,2022-08-01,Amigo,Bajo
1818,37,2022-06-21,Amigo,Alto
1589,2687,2020-02-14,Amigo,Bajo
1301,754,2023-04-04,Amigo,Medio
2505,1090,2021-03-24,Amigo,Alto
2156,2935,2021-07-31,Familiar,Medio
2326,629,2022-10-16,Amigo,Alto
1656,1983,2023-12-25,Familiar,Medio
2184,970,2022-05-11,Amigo,Alto
2023,1428,2020-05-02,Familiar,Medio
1172,500,2020-04-28,Amigo,Bajo
2754,443,2020-07-18,Familiar,Alto
1015,309,2023-05-23,Amigo,Alto
1744,692,2022-04-04,Amigo,Medio
1785,189,2021-05-04,Amigo,Bajo
2848,124,2020-04-13,Amigo,Medio
1873,2700,2022-03-03,Familiar,Bajo
2531,1960,2023-04-28,Amigo,Medio
1326,2861,2020-01-24,Amigo,Medio
2517,2948,2020-05-16,Amigo,Medio
2398,1186,2023-10-20,Familiar,Alto
798,2877,2020-03-20,Familiar,Alto
2295,2878,2023-05-13,Familiar,Bajo
309,2301,2023-09-24,Familiar,Medio
2146,1480,2020-11-11,Familiar,Alto
2405,666,2020-03-17,Amigo,Bajo
2537,421,2020-12-28,Amigo,Medio
844,2854,2023-07-16,Familiar,Medio
412,1896,2021-01-01,Familiar,Medio
1145,602,2022-04-16,Amigo,Bajo
803,1834,2023-06-10,Familiar,Bajo
1669,2864,2021-10-04,Amigo,Medio
383,2220,2023-06-15,Familiar,Medio
767,1698,2022-11-06,Amigo,Medio
508,498,2020-12-29,Amigo,Bajo
2483,2291,2023-03-13,Familiar,Alto
1394,561,2021-03-08,Familiar,Bajo
2626,2430,2020-04-20,Amigo,Bajo
1217,1620,2020-03-20,Amigo,Alto
2446,1952,2020-06-03,Amigo,Bajo
391,1082,2023-06-28,Amigo,Alto
350,115,2021-07-15,Familiar,Bajo
1900,305,2020-11-19,Amigo,Bajo
1686,2611,2023-11-20,Familiar,Medio
377,1245,2021-09-23,Amigo,Medio
1062,1819,2020-08-17,Familiar,Medio
2292,659,2020-01-17,Amigo,Medio
176,1544,2022-05-24,Familiar,Alto
1604,2292,2022-04-23,Familiar,Medio
2868,1276,2023-01-29,Amigo,Medio
1082,1496,2020-04-29,Amigo,Alto
2767,504,2021-10-19,Amigo,Medio
593,2872,2021-03-16,Amigo,Alto
1596,2634,2020-10-29,Amigo,Alto
1179,2223,2023-04-21,Familiar,Medio
11,2605,2023-11-08,Familiar,Bajo
1819,955,2020-04-26,Amigo,Bajo
718,752,2021-09-17,Amigo,Alto
2827,754,2022-05-26,Familiar,Alto
2188,1525,2020-07-24,Familiar,Alto
1751,840,2022-04-01,Amigo,Alto
976,224,2022-06-10,Amigo,Medio
1292,1651,2023-09-09,Familiar,Medio
2145,2355,2023-01-09,Amigo,Medio
512,2639,2021-01-18,Familiar,Medio
1548,1492,2020-03-30,Familiar,Medio
1618,1776,2022-12-26,Amigo,Alto
2722,2309,2020-09-17,Familiar,Medio
906,1785,2022-06-04,Amigo,Medio
367,1501,2020-07-02,Amigo,Alto
1066,2503,2020-07-29,Amigo,Medio
2149,724,2022-10-01,Amigo,Alto
1989,2987,2021-11-12,Amigo,Bajo
1971,1754,2021-08-30,Familiar,Medio
1725,249,2023-03-13,Amigo,Bajo
2992,2249,2020-05-04,Familiar,Alto
228,302,2022-09-28,Amigo,Bajo
1661,72,2021-06-03,Familiar,Alto
2387,2591,2023-06-21,Familiar,Medio
2176,1045,2021-03-10,Familiar,Alto
274,1322,2020-07-29,Familiar,Bajo
294,2965,2023-03-10,Familiar,Bajo
961,220,2020-11-06,Amigo,Bajo
161,2044,2022-03-19,Familiar,Alto
562,2291,2021-09-27,Familiar,Medio
1333,1956,2021-06-28,Familiar,Alto
1678,2512,2021-12-28,Amigo,Alto
133,785,2021-09-02,Familiar,Alto
1189,2352,2020-08-09,Amigo,Bajo
1493,150,2023-09-22,Amigo,Medio
2517,2748,2020-01-13,Familiar,Alto
2587,1167,2021-01-12,Amigo,Bajo
861,2693,2023-07-17,Familiar,Bajo
696,1708,2022-09-12,Familiar,Medio
1208,2717,2023-06-15,Amigo,Alto
617,1401,2023-11-09,Familiar,Bajo
1630,441,2023-02-26,Amigo,Medio
995,926,2020-04-20,Familiar,Bajo
378,1676,2023-09-14,Amigo,Alto
998,2835,2023-10-16,Amigo,Bajo
1559,2760,2020-04-19,Familiar,Alto
2306,1329,2021-06-14,Familiar,Medio
476,2762,2023-06-04,Familiar,Medio
910,1070,2022-12-10,Familiar,Alto
723,1550,2020-02-28,Amigo,Bajo
327,2492,2022-04-06,Amigo,Alto
2105,458,2022-05-02,Amigo,Medio
1622,2785,2020-01-04,Familiar,Alto
1646,2265,2023-05-03,Amigo,Medio
2416,1181,2022-12-06,Familiar,Medio
2446,333,2022-06-26,Familiar,Bajo
2695,1394,2023-01-16,Amigo,Bajo
2236,183,2021-05-07,Amigo,Alto
2058,1659,2021-08-17,Amigo,Alto
1360,1337,2021-10-24,Familiar,Medio
1448,1582,2020-07-27,Familiar,Bajo
994,269,2021-04-16,Familiar,Bajo
1936,475,2022-05-28,Amigo,Medio
1808,2599,2020-11-01,Familiar,Bajo
1624,1891,2021-02-14,Amigo,Medio
2085,431,2022-07-31,Familiar,Medio
693,2601,2023-03-26,Amigo,Bajo
2019,1027,2023-12-25,Amigo,Medio
1059,697,2020-01-01,Familiar,Medio
1142,2443,2023-04-22,Familiar,Bajo
592,691,2020-03-11,Amigo,Bajo
1006,1249,2023-06-07,Familiar,Alto
1931,1400,2020-09-21,Familiar,Bajo
1341,1253,2023-12-27,Amigo,Alto
2360,305,2021-02-17,Familiar,Medio
513,2325,2021-06-21,Familiar,Alto
2913,2556,2022-05-05,Familiar,Bajo
2104,1532,2023-09-05,Amigo,Medio
2818,1438,2022-08-10,Familiar,Medio
1619,1497,2020-04-26,Amigo,Alto
2608,1864,2023-11-01,Amigo,Bajo
1463,2099,2022-07-06,Amigo,Bajo
432,1520,2023-11-15,Familiar,Bajo
2573,2065,2023-02-02,Familiar,Medio
398,2619,2023-09-19,Amigo,Medio
2409,2250,2021-05-16,Familiar,Alto
1507,471,2020-10-02,Familiar,Medio
1641,1537,2022-12-18,Familiar,Alto
256,1242,2020-06-08,Familiar,Medio
2269,1710,2020-06-23,Amigo,Bajo
169,2755,2022-03-05,Familiar,Alto
2275,1875,2023-08-04,Familiar,Bajo
2531,2356,2021-02-16,Amigo,Bajo
700,1807,2023-04-09,Familiar,Medio
2992,879,2022-07-01,Amigo,Medio
1678,1884,2020-12-16,Amigo,Medio
2372,1400,2022-09-07,Familiar,Bajo
2977,1493,2022-03-28,Amigo,Alto
265,1601,2020-03-07,Amigo,Bajo
752,1093,2022-12-03,Familiar,Bajo
1772,502,2023-12-18,Amigo,Alto
1323,925,2020-03-08,Familiar,Medio
2508,2670,2020-06-09,Amigo,Medio
2457,1675,2021-10-02,Amigo,Bajo
1263,1931,2021-04-15,Familiar,Bajo
909,1788,2020-12-30,Familiar,Alto
632,1474,2021-10-30,Familiar,Medio
1336,2837,2022-09-16,Familiar,Bajo
1175,2724,2020-04-20,Amigo,Medio
643,1624,2020-06-25,Familiar,Bajo
1322,1647,2023-08-27,Amigo,Bajo
1316,1369,2020-04-11,Familiar,Bajo
542,320,2022-07-13,Amigo,Alto
621,702,2021-08-30,Amigo,Medio
2336,1955,2023-04-23,Amigo,Bajo
1839,2625,2022-06-13,Amigo,Alto
2333,593,2022-05-09,Familiar,Bajo
159,1209,2023-12-28,Amigo,Medio
2042,2235,2023-08-30,Amigo,Medio
2243,2319,2023-10-23,Familiar,Medio
2154,1133,2020-10-26,Familiar,Bajo
1861,962,2020-04-18,Familiar,Bajo
1323,2562,2021-10-21,Familiar,Medio
2200,2835,2020-11-07,Amigo,Alto
816,2865,2020-07-28,Familiar,Alto
1960,2982,2021-05-19,Familiar,Alto
2726,2581,2022-01-11,Familiar,Alto
171,2243,2022-11-07,Amigo,Bajo
1509,486,2023-08-17,Familiar,Medio
1320,1882,2022-07-19,Amigo,Medio
2362,16,2020-07-04,Amigo,Alto
56,2986,2023-08-12,Familiar,Alto
733,641,2021-02-18,Amigo,Medio
1220,1617,2021-10-05,Familiar,Alto
2274,2307,2021-03-27,Familiar,Alto
269,1908,2021-02-22,Familiar,Alto
36,2898,2022-12-25,Familiar,Medio
1079,2765,2022-11-23,Amigo,Bajo
1532,1106,2022-04-25,Amigo,Medio
1309,2734,2022-08-23,Familiar,Bajo
2379,2562,2021-06-10,Amigo,Bajo
2351,2,2022-06-05,Familiar,Alto
1891,2582,2023-03-06,Amigo,Alto
1719,623,2023-02-03,Amigo,Medio
1717,911,2021-04-27,Amigo,Bajo
951,1563,2023-02-20,Amigo,Bajo
2544,2681,2020-11-24,Familiar,Bajo
2629,82,2021-01-15,Amigo,Alto
1449,2960,2020-08-30,Amigo,Alto
2722,927,2021-04-01,Familiar,Medio
1018,2317,2020-04-15,Familiar,Medio
10,1820,2021-09-01,Amigo,Medio
