Transaccion_Origen_ID,Transaccion_Destino_ID,Monto,Motivo,Método_Transferencia
4105,2420,6214.33,Reembolso,SWIFT
2146,3305,2187.37,Transferencia,ACH
1733,3109,6875.8,Transferencia,SWIFT
1023,296,6165.19,Transferencia,ACH
2597,3896,1960.78,Reembolso,ACH
4330,813,5683.14,Pago,ACH
1416,2421,4591.93,Reembolso,Interna
2853,246,1886.04,Transferencia,SWIFT
4000,4369,49.08,Pago,Interna
293,647,7050.17,Reembolso,Interna
4479,1297,3408.18,Reembolso,Interna
1015,1263,6768.54,Transferencia,Interna
3364,1872,5281.93,Transferencia,Interna
2515,1223,1510.36,Transferencia,Interna
39,4710,3569.56,Pago,Interna
2878,3302,7257.76,Reembolso,SWIFT
72,1256,2848.39,Pago,Interna
3597,4434,322.6,Reembolso,Interna
4128,3424,5909.34,Transferencia,ACH
1572,3681,7996.96,Pago,ACH
3103,3152,6061.69,Reembolso,SWIFT
2301,3154,1769.49,Pago,SWIFT
47,3631,3658.67,Reembolso,Interna
4867,4374,6455.96,Transferencia,ACH
1335,631,3142.65,Transferencia,ACH
1691,2359,8668.62,Transferencia,ACH
2799,921,7900.7,Transferencia,ACH
451,247,8014.1,Reembolso,SWIFT
3280,2066,1232.68,Pago,ACH
1253,1746,3335.96,Transferencia,SWIFT
4438,2096,1094.07,Pago,SWIFT
3171,3158,665.81,Pago,SWIFT
2011,1350,2574.8,Reembolso,Interna
2410,1517,5551.3,Transferencia,ACH
2134,2433,8373.01,Reembolso,SWIFT
3587,1417,1384.21,Pago,Interna
1244,902,2818.6,Transferencia,ACH
678,1958,1679.63,Transferencia,SWIFT
3726,1771,9969.18,Reembolso,ACH
793,4876,3413.88,Transferencia,ACH
1710,2951,4139.4,Pago,SWIFT
1179,4977,7514.78,Transferencia,SWIFT
4073,4352,9328.24,Pago,SWIFT
1320,529,3633.94,Reembolso,SWIFT
1744,2721,7445.36,Pago,Interna
1246,3962,4211.74,Pago,Interna
3447,84,4044.41,Reembolso,SWIFT
2913,2667,1824.75,Transferencia,Interna
2936,2851,4962.12,Reembolso,Interna
4690,1176,9158.29,Reembolso,ACH
902,4794,8309.29,Transferencia,Interna
1532,1672,403.55,Transferencia,ACH
1083,4324,5572.34,Pago,Interna
2878,1613,324.7,Reembolso,Interna
593,4154,3532.53,Transferencia,ACH
437,3553,9538.77,Pago,ACH
2874,4181,7531.59,Pago,Interna
2208,4311,6424.48,Transferencia,ACH
2722,4936,7813.96,Transferencia,Interna
1365,3706,1204.87,Pago,Interna
3438,1161,157.79,Reembolso,Interna
2557,4958,3442.71,Reembolso,ACH
1457,4697,2340.99,Pago,ACH
2840,4982,2169.76,Transferencia,ACH
207,1036,2621.53,Reembolso,Interna
3495,3585,4307.56,Reembolso,ACH
3855,726,3081.92,Transferencia,SWIFT
4335,1635,2874.98,Pago,Interna
3728,2863,1450.16,Transferencia,ACH
1644,2099,3929.07,Pago,SWIFT
2678,2218,5473.39,Pago,SWIFT
3119,1392,4484.43,Transferencia,SWIFT
1630,4699,486.09,Transferencia,ACH
4841,4764,1364.7,Pago,Interna
3833,2722,9661.12,Pago,Interna
1599,2132,1968.52,Transferencia,ACH
454,599,5580.79,Reembolso,ACH
3386,4472,6538.84,Reembolso,Interna
1894,352,6878.33,Pago,SWIFT
4019,3251,2808.84,Pago,Interna
4032,2939,8340.8,Reembolso,SWIFT
1749,640,5117.41,Transferencia,SWIFT
2631,4482,5598.79,Reembolso,Interna
3342,4748,5097.36,Pago,ACH
4385,176,8986.94,Pago,Interna
2660,369,8410.01,Reembolso,ACH
4721,1410,872.29,Transferencia,ACH
148,500,6245.95,Reembolso,ACH
4789,4745,2468.32,Transferencia,ACH
4505,3442,9874.39,Reembolso,SWIFT
3844,2587,8915.86,Pago,SWIFT
4968,4913,2181.0,Reembolso,SWIFT
715,1876,4618.98,Pago,SWIFT
4658,4905,4471.85,Transferencia,ACH
2231,855,1397.37,Reembolso,ACH
4622,4926,136.33,Transferencia,ACH
1781,4632,1034.58,Pago,Interna
3417,4338,1762.99,Pago,ACH
2686,3574,1125.5,Pago,SWIFT
723,2775,3569.17,Reembolso,Interna
4430,4055,1962.79,Reembolso,Interna
1180,3162,4011.24,Reembolso,ACH
3893,3490,767.76,Transferencia,SWIFT
4126,2744,1298.24,Reembolso,ACH
4483,4193,3533.32,Reembolso,SWIFT
164,3434,5475.68,Transferencia,SWIFT
4042,2482,5595.99,Transferencia,Interna
2402,4716,1118.16,Pago,Interna
3950,2067,5645.25,Reembolso,ACH
3399,2057,587.85,Transferencia,Interna
2662,35,3971.84,Reembolso,SWIFT
4436,1410,1699.23,Pago,SWIFT
1936,1342,8625.94,Transferencia,ACH
4134,4696,954.75,Pago,SWIFT
1390,366,4412.44,Reembolso,ACH
2145,315,8168.35,Reembolso,ACH
373,3261,8317.09,Reembolso,Interna
4629,4870,1991.63,Reembolso,Interna
174,3598,6875.34,Pago,ACH
2575,862,8351.8,Reembolso,SWIFT
2570,4952,4563.23,Pago,ACH
4841,4151,7525.71,Pago,ACH
921,1828,6955.38,Transferencia,SWIFT
2747,1257,5352.6,Pago,Interna
4702,3222,4333.01,Pago,SWIFT
75,1997,2791.44,Pago,Interna
3455,313,4333.8,Reembolso,ACH
202,1862,7495.56,Reembolso,Interna
4058,2519,4860.62,Reembolso,SWIFT
775,3444,520.4,Pago,ACH
3886,3215,7979.08,Transferencia,SWIFT
2559,839,5306.89,Reembolso,SWIFT
1779,2323,5163.68,Pago,SWIFT
4096,4723,5588.55,Transferencia,ACH
4550,2835,8309.38,Transferencia,SWIFT
2905,891,9109.82,Pago,ACH
630,1066,3916.69,Pago,Interna
834,3324,857.12,Reembolso,Interna
4285,3698,8639.52,Transferencia,SWIFT
3288,2139,2958.09,Pago,Interna
850,844,1977.51,Transferencia,ACH
3907,1286,8917.78,Transferencia,ACH
13,4527,4332.81,Pago,ACH
3874,1211,5962.08,Pago,ACH
1749,2945,1333.79,Pago,SWIFT
1938,3123,4390.98,Pago,ACH
4181,4842,2369.15,Reembolso,SWIFT
2973,1820,7650.32,Pago,Interna
1628,1834,5062.83,Reembolso,Interna
705,3680,9460.5,Pago,ACH
686,4336,2953.62,Reembolso,ACH
1667,3001,6363.46,Transferencia,Interna
2838,2332,1423.34,Reembolso,ACH
1546,1597,7497.9,Transferencia,SWIFT
4001,3416,9310.11,Reembolso,ACH
3165,1196,8079.03,Pago,SWIFT
1878,3079,7405.74,Transferencia,Interna
699,2118,9325.04,Pago,SWIFT
4025,3303,8871.92,Pago,SWIFT
386,3644,5758.2,Pago,ACH
4268,3919,5465.55,Transferencia,SWIFT
2723,3873,9359.6,Reembolso,Interna
560,1434,8213.42,Transferencia,ACH
4595,4709,1283.34,Pago,Interna
1632,4042,3918.84,Transferencia,SWIFT
9,4934,1658.59,Reembolso,SWIFT
3085,1117,5863.9,Reembolso,SWIFT
4512,4392,9964.6,Pago,Interna
1049,2610,497.78,Reembolso,SWIFT
778,911,9418.73,Pago,Interna
2311,2786,7940.52,Pago,ACH
3624,1530,9982.78,Reembolso,Interna
1531,2643,6717.96,Transferencia,ACH
3295,4356,4510.09,Transferencia,ACH
4182,1147,1263.93,Reembolso,ACH
278,4150,4834.79,Transferencia,SWIFT
2205,587,8417.41,Pago,Interna
1142,655,4908.48,Reembolso,Interna
3025,907,2285.06,Reembolso,Interna
3042,1983,5234.19,Pago,ACH
838,4664,5403.33,Reembolso,ACH
2730,4099,874.04,Pago,SWIFT
2891,3766,2199.62,Transferencia,Interna
124,2888,3387.2,Pago,ACH
1372,1833,4433.62,Transferencia,Interna
457,3069,4133.9,Transferencia,Interna
3494,2557,299.68,Pago,Interna
3140,4924,3397.68,Pago,Interna
3022,574,479.88,Transferencia,Interna
847,3043,3369.49,Reembolso,SWIFT
2811,4012,4318.16,Reembolso,Interna
395,3370,5154.42,Pago,Interna
2731,1783,4666.28,Reembolso,ACH
4422,3664,3485.29,Transferencia,ACH
4627,2776,5758.72,Transferencia,ACH
2303,108,3523.41,Reembolso,ACH
4007,4982,542.35,Transferencia,ACH
1518,252,3486.22,Reembolso,SWIFT
4366,1664,8818.74,Transferencia,Interna
436,3901,3248.67,Transferencia,SWIFT
2452,568,2005.79,Pago,SWIFT
3880,4886,454.4,Pago,Interna
3407,4777,9988.04,Pago,Interna
4966,4732,8297.93,Pago,ACH
4782,3046,3390.67,Reembolso,SWIFT
3542,239,2020.63,Reembolso,ACH
908,109,9410.51,Transferencia,Interna
3575,3194,8575.24,Reembolso,Interna
3130,4328,9598.9,Transferencia,ACH
2931,2935,7316.96,Transferencia,Interna
1546,3482,823.94,Reembolso,ACH
4558,2840,7242.81,Reembolso,ACH
1757,258,1925.79,Reembolso,SWIFT
2853,2363,3767.68,Transferencia,SWIFT
1988,4975,5158.36,Transferencia,ACH
144,1184,3290.81,Pago,SWIFT
4905,2672,1399.48,Pago,ACH
3349,3949,8172.0,Transferencia,ACH
4387,4800,5486.03,Transferencia,Interna
2163,3700,1984.4,Transferencia,Interna
3327,3378,4998.53,Reembolso,Interna
2130,3055,7832.86,Reembolso,SWIFT
1768,2782,2974.73,Transferencia,SWIFT
2346,1212,4733.91,Transferencia,Interna
3168,1224,633.93,Transferencia,ACH
3259,3585,4102.09,Reembolso,Interna
559,2984,2585.43,Reembolso,ACH
4008,1654,2983.56,Transferencia,ACH
4694,1266,7137.07,Pago,SWIFT
1040,3883,2310.47,Transferencia,SWIFT
1000,4414,4466.16,Reembolso,ACH
3584,651,6684.24,Pago,SWIFT
2834,444,512.72,Pago,SWIFT
701,4187,4022.6,Pago,ACH
931,1730,9387.94,Reembolso,Interna
2049,780,2919.89,Pago,ACH
419,2256,9413.17,Pago,SWIFT
2652,4070,1334.72,Reembolso,SWIFT
211,2779,8860.36,Transferencia,SWIFT
4737,4429,5778.01,Pago,Interna
4854,1506,1047.29,Reembolso,Interna
1033,901,2587.66,Reembolso,SWIFT
4377,3995,3508.61,Reembolso,SWIFT
2187,4457,1272.49,Reembolso,Interna
4317,776,8708.7,Transferencia,Interna
793,4692,3854.95,Pago,Interna
1318,3919,6394.35,Transferencia,ACH
2327,729,6852.73,Transferencia,SWIFT
2089,2568,3425.01,Pago,Interna
2404,1510,8351.17,Pago,SWIFT
806,2982,4046.36,Transferencia,ACH
195,4294,1514.97,Reembolso,SWIFT
4137,2623,488.66,Pago,ACH
3851,2579,9211.23,Reembolso,Interna
3630,1101,235.3,Pago,ACH
2929,410,7954.61,Pago,Interna
721,36,5677.01,Pago,SWIFT
3359,277,9440.56,Reembolso,ACH
4028,1478,6788.96,Pago,SWIFT
4871,2290,4245.91,Pago,SWIFT
828,3938,6824.5,Transferencia,Interna
3836,1884,3917.24,Transferencia,SWIFT
148,899,8918.58,Reembolso,Interna
4314,47,107.11,Reembolso,Interna
88,4983,7234.85,Transferencia,SWIFT
1143,2275,150.31,Reembolso,SWIFT
4091,4135,2905.71,Pago,Interna
3265,705,1423.37,Pago,Interna
2313,812,7456.4,Transferencia,SWIFT
3233,4382,9444.26,Reembolso,ACH
71,3094,987.72,Transferencia,SWIFT
568,397,1877.06,Pago,Interna
1790,746,189.52,Pago,Interna
1657,3000,9507.3,Reembolso,ACH
1205,3868,3745.76,Pago,ACH
1062,1667,967.55,Reembolso,Interna
836,3614,5110.17,Pago,ACH
2479,1464,6189.04,Transferencia,Interna
3637,1504,9714.2,Pago,Interna
2213,4174,7973.03,Reembolso,SWIFT
1573,2768,6593.2,Transferencia,Interna
198,283,870.49,Transferencia,Interna
1241,601,3378.82,Pago,Interna
551,2343,5623.27,Transferencia,SWIFT
4570,2570,5511.6,Reembolso,Interna
1718,931,7520.16,Pago,Interna
4998,2371,5121.22,Reembolso,Interna
3230,2686,9766.44,Reembolso,Interna
4352,3349,6370.04,Transferencia,ACH
1581,629,305.22,Pago,Interna
1925,1007,5590.94,Pago,SWIFT
4229,1188,6573.69,Transferencia,ACH
532,2635,9738.15,Transferencia,Interna
3213,1632,9935.69,Pago,Interna
134,1690,9469.97,Transferencia,Interna
4011,3957,8174.05,Pago,SWIFT
3936,1445,3107.99,Reembolso,SWIFT
3135,4216,7781.69,Pago,SWIFT
4758,1267,8483.04,Pago,SWIFT
599,2245,6682.83,Reembolso,SWIFT
2915,427,2377.56,Transferencia,Interna
4853,227,5650.04,Reembolso,ACH
356,2272,4185.94,Reembolso,Interna
3884,2460,2862.46,Pago,SWIFT
3221,1608,4858.59,Pago,SWIFT
4275,4146,5679.37,Reembolso,Interna
1297,4884,4541.73,Reembolso,SWIFT
1684,1929,1820.58,Reembolso,SWIFT
945,1347,8706.4,Reembolso,ACH
4387,3679,568.28,Transferencia,ACH
3331,1658,9641.2,Transferencia,Interna
1609,1212,8161.23,Reembolso,ACH
3708,3908,9544.47,Pago,SWIFT
1917,1182,8069.13,Reembolso,ACH
4503,164,2687.26,Transferencia,Interna
1879,3730,9969.8,Transferencia,SWIFT
1142,947,1023.14,Pago,ACH
1824,414,3103.51,Reembolso,SWIFT
2313,3786,1124.43,Reembolso,ACH
4179,3860,3743.72,Reembolso,Interna
3528,925,6479.75,Pago,SWIFT
185,2729,4133.96,Reembolso,SWIFT
3098,2116,130.52,Pago,ACH
2711,3222,7665.23,Transferencia,SWIFT
121,791,8703.3,Transferencia,Interna
1220,502,4643.63,Pago,Interna
1820,1209,6122.9,Reembolso,SWIFT
2257,89,7960.8,Pago,ACH
3131,3791,8684.3,Pago,SWIFT
1984,3552,6367.25,Reembolso,ACH
3090,3812,5548.92,Pago,ACH
90,1460,2540.75,Reembolso,Interna
2904,506,4695.54,Pago,SWIFT
630,4611,5787.07,Reembolso,SWIFT
3688,4187,5446.61,Reembolso,ACH
1500,1653,5294.36,Transferencia,Interna
965,941,5614.87,Pago,ACH
4093,4398,1887.6,Reembolso,ACH
3208,276,2852.38,Reembolso,ACH
1469,3137,5573.48,Transferencia,ACH
1941,2861,7508.89,Transferencia,Interna
2990,707,3576.76,Transferencia,ACH
3654,3829,183.34,Pago,SWIFT
4315,3227,8738.12,Pago,SWIFT
3469,4048,8719.22,Reembolso,ACH
2365,2773,6196.73,Pago,Interna
4290,1149,8320.89,Reembolso,Interna
1752,3460,4173.97,Pago,SWIFT
1423,3553,6023.14,Pago,Interna
4201,746,9885.95,Pago,Interna
2158,4552,2608.93,Pago,Interna
2625,3425,669.16,Transferencia,ACH
2402,3357,543.19,Transferencia,Interna
577,4149,207.66,Reembolso,SWIFT
2560,4253,2533.6,Reembolso,Interna
4423,1484,8633.81,Transferencia,ACH
638,1403,9996.97,Transferencia,ACH
1868,3555,5852.77,Pago,SWIFT
4582,4929,1975.42,Transferencia,SWIFT
3313,4333,9286.65,Reembolso,ACH
4987,607,5288.69,Pago,Interna
1787,1122,2299.73,Transferencia,ACH
3077,1233,2868.39,Transferencia,Interna
2377,4488,7643.37,Reembolso,Interna
2906,506,2898.91,Reembolso,Interna
3519,1309,4421.73,Transferencia,SWIFT
1697,4194,888.73,Pago,Interna
328,4932,590.1,Pago,ACH
4448,2249,8531.39,Transferencia,Interna
2184,2223,3121.92,Transferencia,SWIFT
1212,3509,5650.06,Transferencia,Interna
1337,578,7168.37,Pago,SWIFT
1153,2721,7571.21,Reembolso,Interna
1372,3932,4168.23,Pago,ACH
2767,4,1481.03,Pago,SWIFT
1827,4871,5738.81,Reembolso,ACH
1480,1144,635.42,Transferencia,SWIFT
2423,4886,8666.72,Transferencia,ACH
543,3042,8814.0,Reembolso,SWIFT
3235,3593,2428.64,Pago,SWIFT
1462,2909,1831.19,Reembolso,ACH
4234,3704,3300.0,Transferencia,ACH
1796,1002,8553.13,Reembolso,SWIFT
1405,3053,2484.39,Transferencia,ACH
1934,2834,2754.5,Pago,ACH
4282,3844,2634.83,Transferencia,SWIFT
862,425,7244.78,Reembolso,Interna
2164,1840,2369.48,Reembolso,Interna
1997,2716,917.67,Pago,SWIFT
1200,687,1398.6,Pago,ACH
1804,147,2603.34,Pago,SWIFT
3928,2172,2193.88,Pago,ACH
3396,4076,5913.47,Reembolso,SWIFT
74,2258,1803.21,Transferencia,SWIFT
4241,2039,443.34,Transferencia,ACH
3207,979,8032.03,Reembolso,Interna
26,3499,3032.13,Reembolso,ACH
3170,3891,8293.35,Pago,SWIFT
2954,4114,4726.89,Reembolso,SWIFT
1526,1341,8268.3,Reembolso,SWIFT
4416,1377,4394.43,Transferencia,Interna
622,50,4336.47,Reembolso,ACH
3256,3311,1653.85,Pago,SWIFT
3497,4411,1862.19,Pago,Interna
12,1446,1516.6,Pago,SWIFT
2536,3911,7260.7,Reembolso,ACH
3090,3603,8362.11,Transferencia,Interna
2133,2182,4474.89,Transferencia,SWIFT
4077,3687,3003.61,Reembolso,ACH
730,471,7389.71,Reembolso,SWIFT
3340,2156,9772.17,Pago,SWIFT
534,4012,9516.57,Transferencia,SWIFT
4870,753,8017.32,Transferencia,ACH
638,3492,1080.51,Pago,Interna
3718,4348,7555.68,Pago,ACH
1814,4898,4364.54,Reembolso,ACH
2394,4613,7164.94,Transferencia,ACH
942,2668,4366.9,Reembolso,SWIFT
2382,3588,4469.83,Reembolso,ACH
4386,1280,6717.39,Pago,Interna
523,361,1193.68,Transferencia,SWIFT
3300,2317,7737.64,Transferencia,ACH
2138,3009,1465.61,Transferencia,SWIFT
82,3755,8159.55,Pago,SWIFT
1397,4320,5703.21,Pago,ACH
1845,775,2972.46,Reembolso,ACH
2080,4617,1349.97,Pago,Interna
1975,959,9237.64,Pago,ACH
126,1327,5530.11,Reembolso,ACH
2064,3264,9759.65,Transferencia,Interna
667,1139,5537.57,Transferencia,ACH
1300,1354,6774.65,Transferencia,ACH
2771,1716,8052.13,Transferencia,Interna
204,4277,9290.44,Reembolso,SWIFT
4374,4907,2650.29,Pago,ACH
417,2814,1881.14,Reembolso,SWIFT
3795,977,4950.31,Pago,Interna
1353,3174,6681.98,Pago,ACH
4211,335,9266.76,Pago,SWIFT
4522,774,4329.02,Reembolso,ACH
3021,4632,5044.85,Reembolso,SWIFT
2450,2347,114.54,Pago,ACH
1085,2048,2997.28,Reembolso,SWIFT
3444,865,218.85,Pago,Interna
1012,2306,9374.1,Transferencia,Interna
4570,2468,1574.56,Transferencia,Interna
3077,3664,3020.21,Pago,ACH
1221,1928,3943.52,Reembolso,SWIFT
2786,1569,3236.81,Transferencia,SWIFT
2814,2912,1553.54,Transferencia,Interna
1145,4530,2317.92,Reembolso,Interna
4347,4294,1455.59,Pago,ACH
3002,3958,6696.05,Pago,Interna
1817,2701,1319.29,Reembolso,Interna
2289,3727,9454.33,Reembolso,ACH
4066,1651,1582.97,Pago,Interna
933,2393,4311.35,Transferencia,ACH
1586,2947,1266.72,Pago,SWIFT
801,1292,2553.13,Transferencia,Interna
2768,119,6773.87,Transferencia,Interna
2071,1151,6219.32,Transferencia,SWIFT
741,3887,7584.61,Reembolso,Interna
1439,4390,1318.34,Reembolso,ACH
1034,15,1833.86,Reembolso,SWIFT
1398,3500,7396.76,Reembolso,ACH
1025,83,9868.3,Transferencia,SWIFT
3536,4870,2044.8,Transferencia,Interna
2072,1268,5575.69,Pago,SWIFT
1244,4071,7286.52,Pago,ACH
501,404,3162.91,Reembolso,Interna
3941,1318,5077.66,Pago,SWIFT
4064,3275,5950.63,Transferencia,ACH
2090,1006,2474.64,Reembolso,SWIFT
4257,251,7127.03,Pago,Interna
4836,3275,4172.88,Reembolso,Interna
2776,291,2214.03,Pago,SWIFT
2527,2046,5146.41,Pago,Interna
2994,519,779.08,Pago,ACH
127,260,6052.55,Pago,Interna
324,443,327.75,Pago,ACH
342,2517,7399.79,Transferencia,Interna
3224,2787,9465.76,Reembolso,Interna
2627,2920,607.33,Reembolso,ACH
631,2697,2605.39,Pago,ACH
4249,124,7737.58,Reembolso,ACH
352,4877,9294.82,Pago,SWIFT
3528,3118,2500.38,Transferencia,SWIFT
2492,3056,3570.45,Transferencia,ACH
3694,4171,8028.6,Reembolso,Interna
4180,3841,3150.53,Transferencia,ACH
4922,238,1576.95,Transferencia,Interna
1052,497,1883.43,Pago,Interna
3187,505,2194.07,Reembolso,ACH
885,3991,7791.81,Transferencia,SWIFT
1169,2576,5335.69,Reembolso,ACH
4309,2463,9218.1,Transferencia,Interna
374,2384,8086.63,Pago,SWIFT
1546,1211,4897.18,Transferencia,ACH
299,2154,142.01,Transferencia,SWIFT
3182,1131,3260.12,Reembolso,SWIFT
25,1333,1192.0,Reembolso,Interna
3430,4799,4838.84,Pago,Interna
1845,638,7480.27,Transferencia,ACH
1710,2609,3804.77,Reembolso,Interna
1739,3395,9732.18,Transferencia,ACH
2462,3352,4119.05,Reembolso,ACH
425,3639,8138.25,Reembolso,Interna
3113,3308,1255.28,Transferencia,ACH
4324,4505,908.55,Transferencia,Interna
4369,3391,5975.63,Reembolso,Interna
1572,3749,5317.83,Transferencia,ACH
997,4769,6865.71,Reembolso,ACH
4603,4927,1714.1,Reembolso,ACH
2987,1294,4301.72,Transferencia,SWIFT
1300,1533,5255.62,Pago,ACH
2171,4171,9853.23,Reembolso,ACH
83,2854,1419.35,Pago,ACH
4629,449,3779.78,Reembolso,SWIFT
1155,1817,3566.75,Transferencia,SWIFT
614,370,41.61,Reembolso,ACH
1595,2660,5775.61,Pago,Interna
4399,2919,3212.09,Pago,ACH
1622,3726,1886.59,Pago,SWIFT
1184,563,1905.22,Pago,SWIFT
2932,2191,7136.52,Reembolso,ACH
1732,4889,6470.98,Pago,ACH
4155,2624,3364.3,Transferencia,ACH
2995,3596,6635.84,Reembolso,SWIFT
3947,2821,9174.93,Transferencia,SWIFT
2213,2283,2336.04,Pago,SWIFT
4031,3003,3845.26,Transferencia,ACH
583,4877,6257.33,Reembolso,Interna
3153,3469,9014.85,Pago,Interna
3677,786,4692.17,Reembolso,SWIFT
3750,1886,593.83,Pago,Interna
836,2149,4239.99,Reembolso,SWIFT
1657,2342,2554.75,Transferencia,Interna
2059,3212,7008.24,Transferencia,Interna
4396,1851,6696.88,Transferencia,ACH
2977,4271,9440.91,Pago,Interna
2840,1754,6862.36,Pago,Interna
2325,2281,3763.02,Transferencia,ACH
4751,1972,3962.94,Transferencia,SWIFT
1476,3803,1802.35,Pago,ACH
1003,4154,6489.58,Pago,SWIFT
647,3829,969.3,Pago,Interna
3151,4559,4269.01,Transferencia,ACH
222,3003,5482.45,Pago,Interna
4866,3322,9628.85,Reembolso,ACH
737,3080,4417.43,Pago,ACH
1067,3802,7821.25,Reembolso,Interna
4897,855,7817.93,Transferencia,ACH
3217,3678,5589.07,Pago,ACH
1798,2049,9159.47,Reembolso,SWIFT
2360,2745,5285.66,Transferencia,ACH
331,101,2458.52,Pago,ACH
2657,747,7945.41,Reembolso,SWIFT
3166,4749,9957.33,Transferencia,ACH
3749,2967,8624.32,Transferencia,SWIFT
4576,4600,1784.07,Transferencia,ACH
1332,304,1934.08,Transferencia,Interna
4640,2739,3176.51,Transferencia,ACH
2966,4261,1928.87,Reembolso,Interna
3324,2372,1756.51,Transferencia,Interna
2593,879,5105.16,Pago,ACH
2616,1393,2853.35,Transferencia,SWIFT
2990,654,3554.55,Pago,Interna
359,602,2863.77,Reembolso,Interna
1466,4170,6780.48,Reembolso,ACH
4816,1490,7108.64,Transferencia,ACH
4651,2010,451.84,Reembolso,Interna
2570,933,1971.29,Pago,SWIFT
3027,1278,3756.62,Transferencia,SWIFT
2395,41,6721.75,Transferencia,Interna
4523,1627,803.12,Transferencia,Interna
1993,1400,5711.97,Transferencia,Interna
4903,2409,969.23,Transferencia,Interna
4467,305,5983.37,Transferencia,Interna
4569,4574,2237.53,Transferencia,SWIFT
2148,2858,4154.73,Transferencia,ACH
4857,2248,1474.18,Reembolso,Interna
4505,669,5156.79,Transferencia,SWIFT
4349,4062,1039.63,Pago,SWIFT
101,2484,8098.09,Transferencia,ACH
772,4010,5772.45,Transferencia,Interna
2380,889,3637.31,Reembolso,SWIFT
3146,586,7399.96,Reembolso,ACH
2148,134,7647.34,Transferencia,Interna
4170,62,1715.79,Transferencia,ACH
3731,2148,3760.37,Transferencia,Interna
1804,3587,349.92,Reembolso,SWIFT
4695,1764,8510.54,Transferencia,SWIFT
393,1244,4910.98,Reembolso,Interna
3271,2028,568.11,Pago,ACH
2695,3167,6646.28,Transferencia,ACH
3235,3460,617.2,Transferencia,Interna
2978,3342,3228.09,Pago,Interna
1638,1104,7156.81,Pago,Interna
328,2112,4694.16,Transferencia,SWIFT
3585,4544,6508.39,Pago,Interna
2882,536,3069.98,Reembolso,Interna
1478,3632,7831.31,Reembolso,SWIFT
4277,3296,8524.45,Reembolso,Interna
2752,703,1707.27,Reembolso,ACH
4802,308,2603.47,Reembolso,ACH
1349,1416,9610.16,Pago,SWIFT
1040,749,2364.75,Pago,ACH
4518,4213,7207.74,Pago,Interna
747,4326,732.55,Pago,SWIFT
4494,3941,6987.75,Reembolso,SWIFT
4142,2404,7878.38,Reembolso,Interna
2856,113,3558.15,Transferencia,Interna
3393,3739,4704.33,Reembolso,SWIFT
673,669,4735.98,Transferencia,SWIFT
2547,2186,1862.56,Transferencia,Interna
1253,3920,8213.05,Pago,Interna
887,4952,6620.98,Transferencia,Interna
1792,178,5769.9,Reembolso,ACH
622,498,5448.52,Transferencia,ACH
3759,955,1169.48,Reembolso,Interna
4945,3545,8638.7,Transferencia,SWIFT
1300,1466,1095.2,Transferencia,ACH
4107,2501,9293.74,Reembolso,ACH
3959,3813,1488.46,Transferencia,Interna
2052,1691,8634.97,Pago,SWIFT
3601,3565,710.32,Transferencia,ACH
4575,2845,3625.44,Transferencia,ACH
1098,4937,5118.02,Reembolso,Interna
536,4888,1513.96,Reembolso,ACH
4846,3671,2961.68,Transferencia,ACH
4619,780,5257.64,Transferencia,ACH
1447,4995,4069.47,Pago,ACH
1866,2138,3956.47,Transferencia,SWIFT
4905,2335,1490.06,Reembolso,SWIFT
3969,1663,1133.48,Transferencia,Interna
3239,1582,7562.22,Reembolso,SWIFT
1401,2413,7353.1,Reembolso,SWIFT
2391,4266,9496.76,Reembolso,ACH
631,4703,4063.96,Transferencia,SWIFT
1707,2422,467.61,Transferencia,ACH
2700,4835,8673.95,Transferencia,SWIFT
197,330,3159.92,Reembolso,Interna
2282,3088,4673.97,Reembolso,ACH
2982,4595,4628.86,Pago,SWIFT
4279,752,1002.97,Pago,SWIFT
1540,1484,608.39,Transferencia,Interna
600,1002,157.14,Pago,Interna
1563,99,531.15,Transferencia,SWIFT
3490,1853,3849.9,Pago,SWIFT
586,3210,9993.71,Pago,Interna
1745,4645,9787.58,Transferencia,ACH
2839,3048,2045.19,Transferencia,ACH
2170,2138,4854.75,Pago,SWIFT
3828,4470,6984.32,Pago,ACH
1777,743,2939.76,Transferencia,ACH
2811,2178,6623.66,Reembolso,Interna
3235,2742,802.59,Reembolso,SWIFT
4820,4946,3243.86,Pago,Interna
1149,316,7914.1,Transferencia,Interna
932,1167,8995.92,Pago,Interna
1988,2167,4027.89,Reembolso,SWIFT
2233,3182,9840.05,Transferencia,SWIFT
925,2143,7526.99,Transferencia,Interna
1922,1398,1040.16,Reembolso,Interna
2922,2067,8137.13,Transferencia,ACH
4014,1566,3439.1,Pago,Interna
3150,1485,8754.44,Reembolso,SWIFT
1404,3149,2541.49,Reembolso,ACH
3800,4672,6310.87,Reembolso,SWIFT
4691,3661,4034.92,Pago,Interna
1018,1087,2524.05,Transferencia,SWIFT
3817,2809,4777.32,Reembolso,ACH
203,4481,642.51,Reembolso,SWIFT
1329,3166,87.22,Transferencia,Interna
1379,1184,5525.5,Reembolso,SWIFT
2995,1662,967.62,Reembolso,Interna
4875,2312,8990.87,Pago,SWIFT
9,2611,2990.97,Reembolso,SWIFT
2856,2804,7613.68,Reembolso,SWIFT
3240,3546,9319.79,Reembolso,Interna
