Cliente_ID,Comercio_ID,Frecuencia,Monto_Promedio,Última_Compra
1615,651,Semanal,832.86,2022-01-24
1522,635,Diario,313.86,2023-09-12
2200,1989,Diario,107.14,2022-01-16
1088,536,Semanal,180.73,2022-12-24
301,802,Diario,310.4,2023-02-27
2761,783,Diario,771.47,2022-02-07
2941,927,Semanal,130.71,2023-12-18
1145,1129,Mensual,877.12,2021-07-30
734,873,Diario,303.22,2020-01-09
683,1553,Diario,914.67,2020-02-04
636,1520,Diario,250.58,2021-11-26
1553,954,Diario,754.07,2020-03-03
1464,447,Mensual,161.63,2020-02-27
126,1714,Mensual,181.18,2020-07-03
1647,1716,Semanal,597.85,2020-01-12
2312,908,Diario,97.11,2022-03-06
2835,1368,Mensual,516.38,2020-05-03
2704,1884,Semanal,107.74,2020-03-28
33,973,Semanal,306.44,2023-05-18
2894,1282,Mensual,852.44,2023-11-24
1474,1582,Diario,606.63,2021-08-29
1143,1615,Mensual,157.92,2021-08-02
2642,116,Semanal,728.27,2023-10-17
2751,1345,Mensual,163.31,2020-12-29
2930,1122,Mensual,659.65,2020-08-22
2161,425,Semanal,622.89,2020-05-23
1217,1217,Mensual,471.02,2020-06-10
2951,1762,Mensual,739.51,2020-08-05
998,894,Diario,305.07,2022-11-05
2071,1397,Semanal,940.47,2022-04-17
2653,229,Diario,561.09,2020-01-18
695,1362,Mensual,509.71,2023-11-02
1609,833,Diario,659.23,2021-06-18
649,928,Mensual,796.87,2023-02-26
1820,628,Semanal,983.39,2023-01-30
2528,562,Diario,520.89,2023-04-30
1863,888,Mensual,586.71,2021-06-02
2048,1224,Mensual,201.71,2022-04-14
7,203,Semanal,122.2,2022-03-22
2694,1012,Semanal,68.93,2021-02-06
325,208,Semanal,293.79,2021-11-14
912,1293,Diario,53.67,2023-07-05
1185,1896,Mensual,563.34,2022-09-16
722,453,Semanal,170.38,2021-05-19
2296,824,Semanal,237.21,2020-05-21
867,1118,Semanal,948.26,2020-04-30
229,566,Diario,211.74,2020-03-12
2815,337,Semanal,507.79,2020-05-10
2200,743,Semanal,389.65,2022-07-27
2382,1675,Diario,701.06,2022-06-30
1984,1103,Semanal,877.32,2021-07-09
2777,702,Semanal,788.96,2023-04-26
791,420,Mensual,432.22,2020-01-27
2133,449,Semanal,878.8,2023-06-16
550,333,Mensual,709.58,2022-07-26
910,791,Diario,556.61,2022-06-24
1426,408,Mensual,347.08,2020-06-22
2789,807,Diario,128.43,2022-04-07
1305,868,Mensual,861.46,2021-05-22
2764,1445,Diario,550.18,2022-07-06
147,1732,Diario,59.93,2021-01-05
1241,1240,Diario,469.4,2021-05-24
2359,1432,Mensual,472.98,2023-07-26
2688,1808,Mensual,572.79,2020-07-22
682,805,Semanal,317.07,2021-09-15
1829,1757,Semanal,130.94,2020-06-30
612,1829,Diario,507.9,2020-03-15
2031,305,Semanal,50.49,2020-05-31
977,207,Mensual,496.19,2021-02-08
1064,578,Semanal,812.17,2021-04-16
134,533,Semanal,58.45,2021-04-29
1374,692,Mensual,345.35,2022-05-27
367,777,Diario,475.25,2021-07-03
168,1685,Mensual,944.32,2023-01-15
2528,998,Diario,284.66,2023-10-15
1610,1683,Mensual,938.24,2021-10-25
1020,1507,Mensual,627.28,2020-09-28
2336,1266,Semanal,377.25,2020-06-12
2232,1443,Diario,908.61,2021-08-01
151,1558,Diario,398.58,2020-04-13
2745,760,Mensual,692.97,2023-02-24
2622,337,Semanal,652.6,2020-08-04
1600,683,Semanal,871.08,2023-11-27
2515,632,Mensual,265.12,2020-07-05
1007,638,Semanal,672.73,2023-04-17
2388,69,Semanal,369.3,2022-12-30
1608,156,Semanal,446.46,2021-07-30
2015,121,Mensual,724.98,2022-12-04
1280,1527,Mensual,558.44,2023-01-13
2185,1143,Diario,671.61,2023-09-26
2728,958,Semanal,270.21,2023-11-02
2426,1866,Mensual,22.45,2023-02-16
449,694,Mensual,672.57,2021-07-17
1074,490,Diario,350.33,2022-11-09
1075,1089,Diario,939.36,2021-02-21
112,460,Diario,985.54,2021-02-17
440,1121,Mensual,975.85,2020-11-14
60,1456,Mensual,993.63,2020-01-09
1687,119,Mensual,121.99,2023-02-23
1171,1970,Diario,864.12,2020-02-23
1542,496,Diario,543.04,2020-09-24
2091,729,Diario,772.55,2022-05-05
2441,837,Mensual,948.14,2021-05-03
1950,996,Semanal,282.36,2022-09-20
2258,839,Diario,682.15,2020-12-06
1952,519,Diario,253.41,2020-07-07
1528,1772,Mensual,767.28,2022-07-08
1470,835,Mensual,347.63,2022-03-24
2371,1443,Mensual,523.77,2020-09-24
766,1589,Diario,447.96,2020-03-07
349,1914,Mensual,155.88,2021-12-31
1824,1745,Semanal,456.81,2022-01-22
2336,1956,Mensual,443.1,2021-08-09
2049,1675,Mensual,997.23,2020-11-07
1097,1326,Semanal,431.21,2023-09-02
175,1502,Diario,542.7,2021-05-25
2841,1989,Diario,371.74,2020-02-16
1756,1824,Semanal,197.4,2021-07-25
873,1617,Semanal,104.07,2022-01-31
1592,943,Mensual,997.66,2023-08-14
2694,274,Semanal,445.92,2023-09-19
1992,1069,Semanal,414.61,2020-04-01
1372,1258,Diario,167.11,2022-08-08
2115,1548,Diario,283.23,2021-05-15
1013,1769,Semanal,55.72,2020-10-06
986,322,Diario,553.95,2020-11-28
366,792,Mensual,671.84,2021-09-21
2237,496,Mensual,677.19,2022-02-16
1786,228,Mensual,244.48,2023-08-25
1780,1902,Semanal,227.19,2020-04-30
146,1480,Diario,586.31,2022-06-19
1425,1255,Semanal,512.17,2020-08-18
1648,125,Diario,75.73,2022-09-24
2519,1675,Mensual,917.38,2022-03-16
735,702,Diario,469.51,2020-06-22
891,1686,Semanal,50.16,2022-10-26
157,1742,Diario,623.47,2020-12-08
1971,659,Mensual,60.31,2020-11-25
942,1198,Mensual,222.27,2020-04-02
1053,91,Semanal,220.4,2021-02-03
97,1596,Mensual,652.64,2023-10-03
1108,1994,Mensual,530.6,2022-05-16
1699,625,Semanal,350.88,2022-12-30
2664,1957,Semanal,748.35,2023-10-07
2277,378,Mensual,629.55,2022-10-19
2902,1118,Semanal,565.43,2023-10-10
682,987,Semanal,122.52,2020-01-10
2757,732,Mensual,83.4,2023-07-31
930,1405,Mensual,720.7,2023-10-13
1629,1500,Diario,403.96,2021-09-16
1842,1595,Mensual,817.98,2022-01-17
1464,1405,Semanal,414.0,2023-04-21
878,1768,Diario,19.78,2020-04-22
2148,1889,Mensual,578.55,2022-08-26
1215,346,Diario,483.35,2023-03-07
1650,528,Semanal,313.78,2020-03-14
1128,703,Mensual,580.86,2022-05-05
254,266,Mensual,535.11,2022-08-25
734,1558,Semanal,783.97,2021-09-08
2253,626,Diario,969.75,2023-09-19
23,1710,Semanal,430.3,2021-03-20
746,1508,Mensual,176.94,2021-08-19
1572,1539,Diario,99.39,2020-01-17
2823,1777,Diario,224.55,2020-07-09
1771,40,Mensual,678.79,2023-04-04
1437,1915,Mensual,89.99,2021-09-22
1059,483,Mensual,631.7,2023-07-15
2127,159,Mensual,751.49,2022-05-05
1385,474,Semanal,248.43,2020-04-12
655,720,Semanal,471.82,2021-05-08
2108,1358,Semanal,311.31,2021-08-30
297,1810,Diario,414.99,2023-03-17
76,790,Mensual,73.71,2021-07-06
533,663,Mensual,187.84,2020-09-28
2202,908,Diario,608.75,2020-02-20
2228,1175,Diario,127.42,2022-09-22
1065,1793,Diario,604.04,2021-05-01
1359,80,Diario,799.38,2021-06-25
1920,1220,Semanal,869.58,2023-08-03
2759,1772,Semanal,636.28,2023-12-05
1474,915,Mensual,377.14,2020-01-08
1464,433,Mensual,359.49,2020-08-04
2772,334,Mensual,591.45,2021-03-25
505,1926,Mensual,487.0,2020-04-18
317,14,Diario,550.56,2021-05-03
1727,1185,Diario,656.99,2023-01-20
317,1341,Diario,317.21,2021-01-19
566,1484,Diario,77.04,2022-11-09
975,1687,Semanal,405.57,2022-04-18
1556,558,Diario,411.24,2021-01-12
1454,964,Mensual,722.1,2020-05-29
2052,1932,Semanal,678.04,2022-11-10
2658,161,Mensual,412.1,2022-05-22
1991,565,Mensual,559.25,2020-02-08
842,1358,Semanal,628.97,2023-06-06
1908,758,Diario,249.33,2022-07-20
2995,1946,Diario,336.44,2022-03-29
1735,1828,Diario,833.0,2021-12-09
852,602,Semanal,259.05,2020-07-15
2313,682,Diario,131.08,2021-09-26
403,308,Diario,619.0,2023-10-29
1443,1707,Mensual,203.91,2022-12-16
2849,1151,Diario,303.99,2020-08-04
1450,298,Diario,370.25,2020-06-15
47,888,Mensual,426.51,2022-12-26
79,1999,Mensual,690.84,2021-09-07
1013,415,Diario,750.87,2022-01-05
1940,1435,Mensual,764.59,2020-11-20
257,1192,Semanal,992.94,2022-01-07
2747,28,Mensual,109.2,2022-10-29
1939,1391,Mensual,786.32,2022-11-03
2252,1230,Semanal,306.62,2020-07-20
1183,257,Semanal,277.56,2020-12-11
883,1961,Semanal,334.38,2021-06-01
661,1303,Mensual,640.7,2021-05-26
326,1271,Diario,396.5,2022-07-29
113,85,Mensual,511.42,2021-02-16
1141,1658,Semanal,787.38,2020-05-15
2791,1493,Mensual,900.26,2021-07-01
1285,1987,Diario,798.58,2021-02-22
58,1981,Semanal,712.26,2023-10-26
2938,1286,Mensual,931.88,2020-11-30
1859,1929,Semanal,947.37,2020-10-08
654,1424,Mensual,446.55,2021-10-20
1565,1786,Mensual,948.28,2020-11-26
2180,888,Diario,465.4,2020-07-26
495,1210,Diario,256.62,2023-04-01
1043,1594,Semanal,596.2,2023-05-13
708,95,Semanal,137.61,2020-02-26
1454,1613,Diario,578.36,2021-08-04
2462,1209,Semanal,901.63,2021-08-17
329,1833,Semanal,289.25,2023-07-24
575,11,Diario,208.38,2023-11-19
610,25,Mensual,990.43,2021-12-12
2271,1876,Semanal,193.5,2022-11-25
1717,1583,Diario,95.7,2021-12-12
929,1024,Semanal,40.89,2023-04-22
1550,144,Semanal,267.99,2023-12-16
386,1574,Mensual,72.13,2021-05-27
2089,292,Diario,878.03,2020-04-13
853,1982,Diario,782.44,2023-05-28
2150,889,Mensual,761.66,2021-07-24
2511,327,Semanal,43.53,2021-01-30
1735,465,Mensual,897.09,2021-11-03
498,1558,Semanal,488.08,2023-09-20
2208,302,Mensual,294.83,2023-04-23
353,1753,Mensual,33.33,2020-02-21
2908,694,Semanal,584.63,2020-04-16
1857,1294,Semanal,941.34,2023-09-08
37,1027,Diario,232.6,2021-06-16
863,1125,Mensual,786.57,2020-11-17
2084,1017,Mensual,140.02,2022-06-22
2187,790,Mensual,732.51,2023-03-20
885,1828,Mensual,619.46,2022-10-22
556,1668,Semanal,369.71,2020-09-30
467,1383,Diario,241.8,2021-12-19
776,1918,Mensual,812.55,2022-08-31
1521,1399,Semanal,393.35,2022-04-04
2915,1934,Diario,117.22,2022-06-05
524,1169,Semanal,75.27,2020-02-26
671,39,Diario,72.14,2023-03-03
2881,83,Diario,138.73,2022-10-21
1135,1009,Diario,738.15,2022-12-13
680,396,Diario,131.39,2023-03-25
1565,436,Mensual,338.75,2022-06-07
1942,1515,Semanal,253.87,2023-03-04
2055,1909,Diario,324.96,2023-03-22
1684,1419,Diario,472.13,2021-09-25
1523,1814,Semanal,784.93,2023-11-28
935,1039,Mensual,471.56,2023-11-08
1374,1654,Semanal,721.53,2020-03-18
2625,1489,Semanal,967.66,2023-01-29
192,1066,Mensual,821.79,2023-01-17
1736,224,Diario,808.72,2021-10-13
1709,152,Diario,753.99,2020-08-27
1598,1640,Diario,895.29,2022-11-08
2505,369,Diario,298.31,2023-01-28
738,648,Semanal,19.94,2022-07-02
2966,1562,Diario,751.82,2020-01-09
480,911,Diario,726.41,2021-09-11
1808,447,Mensual,102.74,2021-12-03
2744,283,Semanal,897.41,2020-12-28
2237,929,Mensual,315.57,2021-12-29
1784,1649,Diario,437.6,2022-12-31
1597,104,Mensual,824.8,2021-03-04
2555,1003,Semanal,739.88,2021-04-26
225,1366,Mensual,778.2,2020-12-03
2800,616,Mensual,805.55,2023-11-30
2880,1471,Semanal,600.23,2023-10-25
155,958,Mensual,152.35,2023-05-08
1062,291,Mensual,404.38,2023-11-29
2088,1129,Mensual,502.11,2020-09-28
2239,365,Diario,893.89,2022-07-20
76,587,Diario,268.55,2022-07-17
2524,1462,Diario,804.04,2021-10-07
592,78,Semanal,76.88,2020-04-15
1805,801,Semanal,274.51,2020-10-18
1690,44,Diario,296.66,2021-10-18
1123,1825,Mensual,99.7,2023-04-12
1160,605,Diario,456.19,2023-08-19
2229,1697,Mensual,855.66,2022-11-03
2412,1198,Diario,941.93,2023-04-22
1236,1697,Mensual,959.67,2022-12-12
1199,1940,Mensual,521.73,2022-07-01
468,24,Mensual,791.48,2020-11-22
1200,1038,Mensual,981.36,2020-05-13
2223,517,Semanal,32.77,2021-09-06
202,570,Diario,710.9,2020-09-05
1325,1151,Diario,39.88,2023-09-23
105,504,Mensual,204.06,2020-10-11
2046,1150,Semanal,897.75,2020-07-21
101,723,Diario,798.42,2021-02-14
1577,310,Diario,957.17,2023-09-30
576,861,Mensual,484.16,2020-09-14
2026,584,Diario,510.27,2023-05-16
2808,1852,Mensual,692.51,2021-05-17
2545,382,Semanal,102.53,2021-07-30
2023,1980,Mensual,876.44,2021-09-23
2675,1288,Mensual,461.56,2023-02-21
1508,945,Semanal,346.4,2022-07-08
1051,545,Mensual,564.87,2021-04-27
2906,617,Diario,337.22,2020-03-25
121,286,Diario,337.58,2023-02-25
2357,1500,Mensual,364.27,2020-06-28
378,1602,Diario,307.69,2021-08-23
2965,1481,Semanal,805.8,2022-02-05
2550,1523,Semanal,104.09,2021-06-08
937,961,Mensual,714.03,2021-08-24
814,1874,Diario,44.22,2021-02-08
1787,1469,Mensual,717.06,2021-05-15
774,1071,Diario,507.46,2020-09-27
2425,1330,Semanal,202.86,2021-12-17
2709,720,Mensual,403.92,2021-02-08
805,931,Mensual,501.33,2023-12-02
217,348,Semanal,709.67,2022-05-14
392,1298,Semanal,928.87,2023-06-07
2808,1585,Semanal,206.21,2020-12-15
976,1120,Diario,132.96,2020-11-19
1081,837,Diario,13.86,2022-05-08
381,1886,Diario,220.43,2023-08-02
327,700,Diario,353.2,2022-05-21
2178,1135,Mensual,695.84,2021-02-23
964,20,Semanal,405.47,2022-08-06
1114,708,Diario,359.99,2021-05-04
2179,1196,Semanal,187.68,2022-04-07
2632,1675,Semanal,990.51,2022-12-30
1495,1906,Diario,562.49,2022-11-17
1849,430,Mensual,822.39,2020-03-08
2085,1695,Mensual,125.02,2020-09-15
355,785,Diario,475.16,2021-03-21
896,499,Semanal,608.11,2021-05-28
1528,1644,Semanal,267.3,2022-05-01
1732,1587,Mensual,51.41,2021-01-02
1177,205,Diario,653.77,2022-01-12
1992,628,Diario,191.07,2023-02-02
2918,231,Mensual,620.95,2020-01-09
1721,376,Diario,228.44,2023-08-01
1190,1612,Mensual,340.34,2022-06-04
700,1566,Semanal,375.52,2023-02-06
368,333,Diario,52.09,2021-05-10
2013,238,Diario,257.52,2023-11-03
1626,1864,Diario,426.31,2020-06-11
1565,1428,Mensual,489.87,2023-03-23
1924,207,Mensual,791.03,2023-03-15
223,34,Diario,48.0,2022-06-22
489,1101,Diario,307.81,2023-10-17
2006,836,Mensual,179.84,2023-06-14
2086,1337,Mensual,985.48,2023-09-22
2527,1036,Semanal,118.42,2020-02-23
2076,1585,Semanal,33.18,2022-01-23
1621,980,Mensual,757.36,2021-04-17
2430,289,Mensual,336.2,2023-03-20
2926,1460,Semanal,387.79,2020-02-23
908,356,Mensual,444.24,2021-12-10
1589,1490,Semanal,609.8,2023-10-04
971,1813,Semanal,177.42,2021-02-23
2510,72,Diario,994.7,2020-02-29
2600,1613,Semanal,131.48,2023-09-22
1542,934,Diario,83.47,2020-06-25
2315,1542,Semanal,913.1,2020-06-02
2866,169,Semanal,614.91,2023-04-04
631,1434,Semanal,184.86,2020-03-27
2481,434,Diario,396.78,2020-09-01
1139,331,Diario,578.17,2023-11-17
1925,45,Mensual,806.23,2020-03-21
132,300,Diario,445.65,2023-03-09
1525,580,Mensual,81.83,2023-10-14
1428,1129,Mensual,319.24,2023-07-14
2036,39,Semanal,549.32,2022-01-30
2986,715,Mensual,74.37,2021-04-08
2883,1319,Diario,27.27,2023-01-31
304,596,Diario,559.0,2022-06-11
40,531,Diario,472.17,2021-04-29
1307,222,Semanal,777.87,2021-09-24
8,174,Semanal,423.94,2022-06-17
1378,1485,Diario,887.89,2022-06-23
222,799,Diario,243.38,2023-02-09
1155,1785,Mensual,513.75,2020-10-22
137,1211,Diario,260.63,2022-05-09
413,1022,Diario,638.98,2021-12-24
2962,1898,Mensual,161.12,2021-07-23
25,1820,Semanal,33.68,2020-06-23
1600,1744,Mensual,931.22,2021-05-13
947,506,Mensual,985.69,2020-10-22
1962,1518,Diario,152.38,2023-01-31
2838,1192,Mensual,25.86,2023-12-07
1419,1151,Semanal,201.11,2023-12-25
1736,819,Mensual,717.25,2021-10-02
2052,1425,Diario,409.91,2022-03-06
1435,368,Semanal,507.74,2023-12-17
1669,576,Mensual,521.45,2020-05-25
2180,1833,Mensual,958.14,2022-02-23
564,644,Mensual,323.62,2023-09-12
1701,153,Semanal,313.33,2021-10-11
2044,1481,Semanal,629.34,2022-11-14
786,988,Semanal,570.25,2022-02-08
1733,1969,Semanal,504.93,2023-11-02
903,1512,Diario,994.48,2023-05-09
747,1371,Mensual,760.55,2021-06-24
2770,533,Diario,226.91,2020-11-05
1733,461,Semanal,199.08,2022-03-24
1224,184,Diario,493.23,2020-01-19
639,624,Semanal,528.67,2022-04-08
2404,938,Diario,987.6,2023-03-13
1373,805,Diario,825.13,2022-01-09
184,692,Semanal,335.24,2023-11-24
1909,1465,Diario,153.27,2021-11-04
844,1915,Mensual,245.76,2020-03-06
2518,1975,Diario,102.47,2023-08-07
1977,1699,Diario,247.45,2020-09-20
2943,951,Diario,168.02,2023-04-18
1674,1668,Diario,438.46,2022-07-26
2434,1177,Diario,653.83,2020-03-12
934,1944,Mensual,557.93,2023-06-04
991,465,Semanal,799.09,2022-09-24
2179,776,Semanal,602.23,2023-04-28
396,1080,Diario,776.85,2022-02-26
1966,1079,Mensual,402.4,2023-07-17
1517,673,Semanal,851.74,2020-04-03
1339,620,Diario,114.12,2022-10-09
74,1042,Diario,191.89,2023-11-08
2657,291,Semanal,394.99,2023-05-06
668,1958,Mensual,100.48,2021-06-11
1834,1949,Mensual,333.27,2021-09-15
1219,1019,Mensual,613.95,2023-08-14
2849,34,Mensual,757.92,2022-08-24
221,689,Diario,849.0,2021-12-09
1052,1610,Diario,748.72,2022-01-27
2845,22,Diario,385.62,2020-03-23
745,1633,Mensual,115.96,2021-04-06
1467,252,Mensual,376.51,2020-02-04
2408,133,Diario,471.07,2021-11-07
512,1331,Diario,675.12,2022-03-12
2696,1600,Mensual,82.04,2022-12-18
1172,1306,Diario,884.19,2022-02-16
2434,167,Semanal,198.82,2021-12-01
2953,908,Diario,483.0,2023-01-08
2982,1653,Diario,209.7,2023-05-17
1801,637,Diario,816.97,2020-04-09
793,1142,Diario,989.31,2021-02-26
2090,741,Semanal,625.61,2023-08-11
260,1319,Mensual,680.12,2020-06-01
743,935,Diario,932.77,2020-12-15
764,1528,Semanal,151.48,2020-09-08
2154,499,Diario,294.63,2023-09-20
2991,1579,Mensual,825.78,2022-08-18
2022,1723,Diario,107.38,2022-12-08
1595,345,Semanal,578.48,2022-02-04
1075,1376,Diario,337.65,2021-01-03
859,1377,Diario,909.83,2023-02-20
157,585,Diario,601.89,2020-10-01
2885,1524,Diario,782.14,2020-07-22
454,745,Mensual,231.76,2020-09-04
2076,556,Mensual,314.13,2023-11-16
351,847,Diario,549.44,2022-03-04
756,1894,Mensual,700.04,2020-10-16
604,1779,Mensual,416.39,2022-09-17
1288,1575,Semanal,253.83,2021-02-27
345,689,Diario,619.09,2020-04-30
984,264,Mensual,262.48,2022-05-26
1793,906,Mensual,789.04,2020-09-20
1183,1439,Mensual,440.5,2023-08-03
1638,546,Mensual,622.74,2020-07-15
411,30,Semanal,297.23,2021-07-17
1793,1952,Semanal,552.7,2020-05-22
33,1085,Semanal,541.81,2022-04-03
2078,1933,Mensual,274.32,2020-05-26
990,1811,Mensual,868.3,2023-01-26
2035,929,Diario,396.72,2021-05-18
450,606,Diario,523.56,2020-04-09
1727,939,Diario,882.82,2020-07-03
2670,873,Semanal,340.53,2020-01-25
1868,37,Semanal,809.15,2023-11-11
2342,467,Semanal,853.64,2021-12-01
1135,948,Mensual,98.2,2021-11-17
1102,1979,Diario,148.28,2022-03-16
714,58,Semanal,580.34,2021-10-04
2444,1562,Mensual,109.64,2020-09-03
2879,1812,Mensual,245.96,2020-02-23
1335,1484,Diario,605.33,2023-11-13
2005,1538,Diario,451.76,2020-07-14
1303,1506,Diario,593.92,2021-09-22
2964,1026,Mensual,616.83,2021-10-07
1819,1830,Diario,451.56,2022-10-15
864,971,Mensual,330.8,2022-08-12
722,1791,Diario,576.04,2022-07-17
1418,825,Semanal,129.34,2021-11-04
2375,487,Semanal,854.43,2020-10-17
2813,37,Semanal,958.09,2024-01-01
322,1097,Mensual,647.44,2023-01-03
1442,164,Diario,971.06,2020-01-02
49,1375,Semanal,162.03,2021-09-19
2172,406,Semanal,308.31,2021-08-12
1724,391,Mensual,672.14,2021-08-26
875,61,Diario,805.2,2020-09-22
2410,811,Mensual,800.02,2023-11-20
848,1946,Semanal,624.31,2021-05-08
1133,1301,Mensual,687.9,2020-12-24
1380,1115,Diario,474.65,2021-10-23
657,1161,Diario,443.7,2023-08-23
411,302,Semanal,730.12,2022-12-04
1037,666,Mensual,89.11,2020-10-25
1754,749,Diario,839.09,2020-01-05
1828,1292,Semanal,164.99,2023-07-29
717,700,Semanal,253.25,2022-12-15
789,637,Mensual,259.82,2023-12-20
1510,1643,Mensual,459.1,2020-02-26
1879,248,Semanal,383.02,2022-04-11
210,302,Mensual,698.47,2021-01-18
2732,1274,Diario,849.56,2022-10-02
938,489,Semanal,981.47,2021-06-26
1401,1241,Mensual,692.68,2020-10-23
48,1372,Diario,502.8,2023-10-25
1371,1924,Semanal,886.61,2023-07-24
792,580,Diario,960.4,2022-09-25
1832,299,Diario,755.01,2022-07-10
694,976,Mensual,613.98,2023-09-02
2521,806,Diario,102.82,2020-03-20
1080,1501,Semanal,543.55,2023-01-29
583,725,Semanal,650.93,2021-06-26
2425,224,Diario,366.03,2023-12-08
2644,317,Mensual,266.65,2022-10-02
1803,328,Diario,72.29,2023-05-06
1501,1004,Mensual,497.29,2023-08-10
1535,1969,Mensual,159.99,2022-12-16
745,679,Diario,514.8,2020-06-21
1143,1369,Mensual,640.27,2020-12-20
193,146,Diario,603.11,2020-12-23
2341,1223,Semanal,548.24,2023-07-25
89,215,Diario,497.4,2023-02-07
1950,711,Diario,446.58,2020-10-08
2483,587,Diario,147.25,2022-12-15
994,673,Semanal,845.96,2021-04-12
573,296,Mensual,546.97,2021-08-04
1462,527,Mensual,867.89,2020-09-28
498,1961,Mensual,600.0,2021-12-23
2713,1024,Semanal,798.3,2023-10-08
1650,1251,Mensual,145.89,2022-11-02
1607,319,Mensual,531.15,2022-01-11
2753,1609,Diario,529.63,2020-07-31
2214,1751,Semanal,78.38,2020-10-24
1048,1769,Mensual,669.83,2020-01-24
2448,493,Mensual,225.75,2020-10-21
2011,1337,Mensual,800.93,2023-12-22
825,678,Mensual,825.12,2020-05-15
1290,1020,Mensual,157.01,2021-01-23
45,1393,Mensual,478.97,2022-03-09
2758,922,Semanal,426.76,2020-05-02
640,1669,Semanal,632.16,2021-10-14
2110,1239,Semanal,252.81,2022-05-10
2860,798,Mensual,896.61,2022-01-04
961,1474,Diario,364.71,2022-05-29
785,1850,Mensual,747.22,2020-07-07
188,1413,Diario,535.73,2021-09-29
1535,1649,Diario,425.08,2021-07-25
759,1018,Mensual,805.31,2022-06-22
1656,686,Semanal,148.46,2021-05-13
2597,1811,Semanal,885.61,2023-08-24
2501,825,Diario,894.34,2021-03-03
1175,416,Semanal,128.12,2023-09-16
2431,1411,Semanal,827.34,2021-12-15
313,1695,Mensual,529.64,2021-12-02
2823,1889,Diario,782.83,2021-12-03
295,1243,Mensual,550.01,2022-03-17
1288,1538,Mensual,305.12,2022-08-14
2562,1806,Diario,75.84,2020-09-22
1823,1688,Diario,428.86,2022-06-09
48,686,Semanal,70.37,2021-08-19
187,1289,Mensual,271.31,2020-11-22
1728,1717,Diario,495.91,2022-03-06
678,846,Mensual,650.56,2020-04-28
744,40,Mensual,654.84,2020-01-25
161,1763,Mensual,522.66,2021-05-12
1651,1576,Diario,455.78,2020-05-22
1873,192,Semanal,352.27,2022-05-07
2473,849,Mensual,228.72,2020-03-05
816,1321,Semanal,868.49,2023-10-21
1858,1163,Mensual,125.57,2023-04-07
609,1910,Mensual,726.66,2023-06-24
2306,1511,Semanal,576.09,2021-04-18
484,1225,Diario,312.64,2021-01-10
2982,1232,Mensual,923.54,2022-10-26
686,589,Mensual,428.17,2020-06-18
2117,927,Diario,993.8,2020-03-22
496,1743,Diario,386.57,2022-07-27
778,615,Semanal,794.92,2020-06-19
2365,1659,Semanal,786.59,2023-01-04
2381,1849,Diario,384.1,2023-07-30
2575,92,Mensual,366.96,2020-04-14
1614,1997,Diario,60.34,2023-03-21
707,1486,Mensual,738.39,2022-01-24
1648,129,Diario,642.62,2022-01-17
159,1994,Semanal,804.16,2021-04-21
432,249,Semanal,41.87,2021-06-23
1833,1267,Diario,482.57,2022-01-22
1149,1953,Mensual,403.83,2020-05-05
2804,233,Semanal,333.08,2023-09-20
2827,64,Semanal,204.35,2021-10-23
2398,1088,Diario,557.31,2023-03-14
283,887,Mensual,650.69,2022-11-28
2969,285,Diario,624.76,2020-10-11
2709,1327,Mensual,805.55,2022-10-15
276,1198,Diario,24.26,2023-05-08
1000,193,Mensual,591.09,2021-02-05
1130,1364,Mensual,10.08,2023-08-02
1966,287,Mensual,924.99,2020-11-23
221,315,Semanal,961.21,2021-11-30
979,269,Semanal,389.8,2022-09-27
2736,231,Diario,142.22,2023-01-13
693,1273,Semanal,490.49,2022-11-04
2802,869,Mensual,772.34,2022-10-04
1547,1864,Diario,598.4,2020-08-18
2372,932,Diario,552.23,2020-06-30
598,728,Diario,362.05,2020-12-12
1242,1061,Diario,886.58,2021-01-15
2906,102,Semanal,248.55,2020-10-23
1764,1073,Mensual,681.34,2023-07-27
890,734,Diario,320.4,2020-11-16
2667,1770,Diario,978.19,2020-07-29
2552,639,Mensual,827.86,2022-11-02
986,1802,Mensual,115.46,2020-01-12
1901,1960,Mensual,721.1,2023-06-06
472,775,Diario,931.03,2020-03-24
2808,1330,Semanal,829.87,2020-06-17
1474,1530,Diario,851.74,2022-04-07
381,184,Mensual,93.15,2021-05-25
2056,1776,Semanal,475.07,2021-12-16
207,606,Mensual,475.54,2021-07-02
1820,793,Mensual,354.48,2022-09-29
1923,1454,Semanal,278.51,2021-09-19
147,1703,Mensual,297.9,2023-08-26
2647,1536,Mensual,52.32,2023-12-02
1916,1287,Semanal,192.55,2020-01-15
2661,1565,Semanal,529.67,2023-04-29
830,852,Diario,750.95,2020-12-30
1020,1340,Diario,751.14,2021-09-29
1841,474,Semanal,433.11,2022-04-20
876,1661,Diario,513.69,2020-04-09
2330,402,Diario,304.43,2020-06-18
1080,1295,Mensual,82.38,2023-08-03
2633,1382,Semanal,613.2,2023-07-02
789,312,Mensual,325.54,2022-10-08
2270,1228,Diario,310.75,2022-06-29
1655,1093,Diario,518.61,2022-04-07
916,1697,Semanal,365.37,2023-02-12
2257,1909,Semanal,556.28,2022-08-29
82,570,Semanal,913.34,2021-12-15
2148,444,Diario,226.95,2021-12-26
2656,232,Semanal,438.9,2023-06-11
1868,842,Mensual,387.86,2022-12-10
